Acc_X,Acc_Y,Acc_Z
418, -4082, -184
506, -3970, -192
580, -3948, -320
618, -3970, -224
742, -3876, -256
1040, -3820, -236
1424, -3780, -160
1886, -3708, -108
2172, -3706, 10
2632, -3490, -188
3062, -3364, -372
3936, -3160, -612
4672, -3044, -612
5154, -3080, -496
5668, -2848, -372
6426, -2606, -428
6794, -2616, -164
6670, -2602, 196
6656, -2318, -88
6694, -2076, -574
6386, -1872, -816
5376, -1372, -784
4506, -1008, -580
4512, -768, -308
4574, -604, -30
4020, -576, 312
2568, -344, 276
1296, 234, -152
-342, -164, -156
-1450, 258, 684
-2744, -80, 1336
-4524, -702, 1948
-5456, -1124, 2308
-6002, -1322, 2284
-5944, -1348, 2376
-5452, -1750, 2500
-4736, -1836, 2652
-3746, -1564, 2436
-3280, -1094, 2168
-3654, -892, 2252
-4452, -1100, 2512
-5800, -822, 2300
-6992, -738, 2300
-8038, -962, 2792
-8192, -1300, 3648
-8192, -1344, 4150
-8192, -1456, 4106
-8192, -1536, 4060
-8192, -1356, 3528
-8192, -1158, 3008
-8192, -924, 2340
-8192, -868, 1776
-8192, -836, 1572
-8192, -862, 1520
-8192, -1064, 1628
-8192, -1174, 1912
-8192, -1222, 2062
-8192, -1434, 2704
-8192, -1578, 2972
-8192, -1586, 3030
-8192, -1554, 3008
-8192, -1400, 2852
-8192, -1364, 2578
-8192, -1220, 2192
-8192, -1062, 1892
-7778, -940, 1664
-7406, -966, 1700
-7306, -932, 1668
-7384, -898, 1468
-7306, -738, 1392
-6956, -664, 1716
-6594, -756, 2104
-6396, -596, 2308
-6068, -642, 2420
-5968, -690, 2684
-5876, -660, 2808
-5338, -490, 2664
-4542, -370, 2432
-3770, -240, 2252
-3284, -84, 2176
-2794, 116, 1896
-2226, 196, 1716
-1680, 72, 2024
-1020, 128, 1860
-202, 222, 1724
762, 22, 1848
1816, -194, 2048
2466, -506, 2324
3054, -526, 2172
3708, -420, 1912
4714, -348, 1404
5906, -360, 796
6696, -340, 232
7054, -484, 76
7082, -598, -204
7148, -728, -380
7000, -682, -408
7080, -652, -624
7028, -636, -1060
6890, -590, -1388
7086, -600, -1672
7568, -608, -1800
7828, -634, -1872
8102, -680, -1992
8191, -692, -2248
8191, -696, -2212
8191, -720, -2088
8191, -810, -1868
7956, -918, -1540
7698, -968, -1340
7268, -1008, -1372
7086, -936, -1496
7088, -1028, -1708
7162, -1024, -1800
7218, -1124, -1796
7384, -1106, -1884
7454, -1066, -1860
7472, -956, -1856
7396, -816, -1936
7204, -684, -1928
6740, -496, -1808
6094, -276, -1620
5306, -76, -1492
4674, 56, -1080
4062, 96, -744
3724, 150, -320
3424, 192, 172
3332, 224, 524
3184, 196, 1056
3184, 272, 1348
2804, 456, 1708
1588, 764, 2444
790, 890, 2948
-244, 850, 3272
-964, 664, 3240
-1552, 782, 2396
-2244, 968, 1824
-3014, 588, 1624
-3766, 752, 1340
-4946, 806, 1268
-5864, 418, 1840
-6668, 102, 2388
-7520, -318, 3384
-7802, -746, 4552
-7846, -1252, 5280
-7680, -1548, 5612
-7038, -1624, 5416
-6414, -1394, 4880
-6278, -1330, 4452
-6674, -1274, 3844
-7186, -1124, 3140
-7566, -992, 2696
-7830, -984, 2764
-8192, -1144, 3424
-8192, -1314, 3764
-8192, -1448, 4046
-8192, -1486, 4196
-8192, -1642, 4244
-8192, -1656, 4134
-8192, -1602, 3840
-8192, -1612, 3348
-8192, -1430, 2980
-8192, -1464, 2756
-8192, -1538, 2364
-8192, -1144, 1896
-8192, -1040, 1696
-8192, -1110, 1836
-8192, -1224, 2076
-8192, -1210, 2168
-8192, -1166, 2208
-8192, -1132, 2264
-8192, -988, 2284
-8192, -890, 2360
-7972, -830, 2360
-7794, -710, 2452
-7450, -628, 2604
-6680, -464, 2688
-6286, -318, 2550
-5920, -210, 2344
-5590, -168, 2160
-5094, -36, 1948
-4670, -184, 1920
-4110, -280, 2052
-3704, -136, 2316
-3336, 16, 2372
-3200, 218, 2208
-2962, 384, 2046
-2300, 538, 1776
-1146, 604, 1624
78, 556, 1620
1412, 460, 1640
3050, 72, 1632
4284, -310, 1376
4962, -444, 1276
5812, -316, 332
6694, -364, 188
7058, -448, 388
7244, -684, 676
7036, -694, 780
6708, -594, 772
6596, -538, 592
6480, -542, 560
6544, -660, 396
6794, -678, 96
7060, -700, -472
7394, -696, -1260
7734, -686, -2008
7820, -746, -2768
7590, -798, -3040
7364, -840, -3076
7214, -748, -2988
7192, -756, -2788
7180, -902, -2472
7184, -1052, -1944
7240, -1128, -1740
7114, -1152, -1554
6900, -1136, -1520
6728, -1220, -1348
6478, -1260, -1316
6288, -1292, -1328
6366, -1128, -1632
6530, -1374, -1696
6400, -1380, -1776
6432, -1132, -1948
6488, -998, -2104
6650, -828, -2044
6694, -872, -1692
6432, -628, -1432
6030, -464, -1244
5398, -188, -1016
4814, -150, -300
4100, 6, 176
3498, 232, 484
3218, 366, 636
2892, 538, 840
2682, 698, 872
2340, 800, 992
1898, 1096, 820
