Acc_X,Acc_Y,Acc_Z
336, 3698, 468
368, 3752, 472
378, 3756, 432
368, 3800, 384
388, 3848, 384
388, 3876, 332
378, 3928, 336
400, 3996, 312
404, 4022, 300
412, 4112, 268
432, 4130, 268
414, 4168, 276
400, 4240, 248
400, 4290, 240
440, 4304, 216
418, 4342, 248
414, 4356, 228
412, 4396, 220
440, 4408, 208
434, 4416, 184
444, 4442, 208
416, 4480, 200
400, 4490, 224
434, 4498, 200
420, 4506, 184
416, 4494, 152
422, 4536, 152
420, 4490, 164
428, 4490, 148
422, 4484, 124
428, 4476, 108
408, 4432, 116
416, 4386, 96
422, 4390, 140
416, 4364, 76
404, 4348, 96
408, 4320, 108
396, 4282, 72
422, 4256, 88
392, 4208, 64
400, 4132, 80
392, 4100, 80
404, 4062, 80
400, 3988, 72
396, 3970, 52
410, 3946, 64
390, 3900, 52
440, 3866, 88
404, 3828, 120
392, 3828, 88
408, 3780, 104
404, 3750, 60
404, 3736, 72
404, 3732, 76
396, 3698, 60
408, 3680, 96
426, 3656, 92
430, 3652, 84
422, 3668, 100
432, 3680, 112
440, 3692, 96
438, 3710, 140
452, 3712, 168
474, 3694, 200
488, 3716, 224
480, 3736, 204
452, 3780, 240
492, 3776, 236
488, 3802, 260
500, 3814, 244
484, 3848, 284
496, 3864, 332
484, 3906, 304
506, 3930, 352
510, 3928, 356
502, 3970, 400
500, 4000, 408
500, 4030, 488
484, 4068, 424
510, 4076, 460
500, 4122, 444
496, 4128, 460
516, 4174, 484
496, 4186, 476
500, 4192, 492
508, 4264, 498
500, 4244, 510
500, 4268, 498
492, 4256, 544
488, 4264, 516
514, 4286, 514
496, 4268, 518
508, 4274, 540
500, 4276, 560
492, 4260, 560
496, 4264, 572
488, 4280, 584
476, 4260, 556
492, 4226, 576
492, 4204, 568
470, 4182, 572
464, 4154, 560
470, 4128, 584
448, 4112, 592
460, 4088, 608
462, 4072, 636
430, 4048, 596
452, 4010, 588
444, 3980, 588
444, 3952, 600
430, 3950, 584
426, 3904, 592
416, 3910, 600
426, 3876, 580
412, 3870, 568
440, 3828, 564
406, 3832, 576
398, 3806, 556
384, 3806, 532
400, 3796, 572
400, 3772, 548
378, 3764, 584
366, 3776, 552
368, 3764, 510
380, 3776, 538
374, 3788, 524
380, 3792, 518
374, 3796, 488
378, 3812, 490
356, 3808, 472
376, 3796, 432
378, 3832, 464
382, 3840, 400
390, 3856, 380
374, 3874, 320
382, 3876, 316
396, 3910, 316
400, 3914, 272
396, 3940, 288
418, 3960, 284
378, 3966, 272
408, 4004, 268
416, 4034, 268
