Acc_X,Acc_Y,Acc_Z
1548, -1434, -80
1432, -1326, -248
1344, -1338, -172
1194, -1300, -2
1052, -1274, 216
836, -1192, 844
518, -1000, 1012
110, -752, 708
-452, -512, 424
-1338, -408, 236
-2262, -444, 308
-3216, -452, 532
-3822, -534, 744
-4466, -790, 1296
-4540, -1028, 1824
-4640, -1300, 2244
-4752, -1534, 2664
-4670, -1644, 2492
-4732, -1626, 2516
-5050, -1628, 2648
-5500, -1590, 2904
-5532, -1508, 2628
-5278, -1420, 2684
-4984, -1416, 2776
-5134, -1548, 2828
-5636, -1616, 3050
-6120, -1648, 3054
-6300, -1644, 3016
-6544, -1686, 3284
-6616, -1730, 3432
-6588, -1736, 3528
-6462, -1690, 3424
-6408, -1670, 3236
-6578, -1660, 3104
-6834, -1638, 3040
-7060, -1612, 3052
-7498, -1678, 3036
-7736, -1586, 3048
-7938, -1590, 3184
-8184, -1584, 3320
-8192, -1616, 3536
-8192, -1676, 3596
-8192, -1628, 3484
-8192, -1542, 3312
-8192, -1538, 3184
-8192, -1482, 3044
-8192, -1396, 2864
-8192, -1240, 2680
-8192, -1070, 2420
-8080, -1020, 2352
-7804, -976, 2412
-7596, -984, 2412
-7668, -924, 2308
-7712, -892, 2280
-7610, -812, 2324
-7234, -648, 2168
-6392, -424, 1920
-5774, -400, 1668
-5366, -448, 1554
-5228, -526, 1672
-4818, -590, 1788
-4426, -590, 1760
-4110, -432, 1700
-3822, -224, 1712
-3406, -100, 1542
-3228, 70, 1522
-2774, 164, 1416
-2296, 292, 1200
-954, 284, 1436
130, 168, 1558
1390, 98, 1580
2376, -196, 1816
3078, -396, 1772
3604, -452, 1648
4136, -448, 800
4770, -300, 340
5452, -334, -16
6340, -542, 36
7042, -720, 220
7384, -876, 340
7330, -794, 428
7380, -728, 236
7436, -776, -80
7480, -806, -372
7528, -850, -800
7572, -850, -1296
7698, -904, -1612
7686, -940, -1616
7934, -908, -1788
8066, -964, -1852
8140, -1086, -1860
8136, -1152, -1744
8074, -1204, -1648
7856, -1250, -1508
7406, -1288, -1380
7022, -1254, -1336
6702, -1148, -1420
6752, -1144, -1664
6836, -1232, -1740
6816, -1362, -1760
6840, -1326, -1800
6738, -1176, -1860
6326, -1114, -1680
5864, -908, -1688
5556, -900, -1356
5094, -876, -1028
4638, -812, -772
4026, -730, -300
3458, -644, 280
2702, -496, 712
2314, -564, 864
1996, -650, 820
1838, -712, 720
2080, -686, 498
2108, -416, 128
1768, -166, -60
1172, 92, -344
486, 392, -412
-864, 544, -148
-1894, 630, 292
-2738, 746, 696
-3542, 756, 998
-4098, 636, 1388
-4792, 342, 1776
-5554, -54, 2604
-6278, -598, 3236
-6566, -1100, 3424
-7212, -1160, 3324
-7100, -1068, 2868
-6670, -1056, 2892
-6286, -1162, 3252
-5968, -1314, 3412
-5984, -1530, 3708
-6004, -1504, 3840
-6222, -1516, 3768
-6602, -1516, 3796
-7318, -1540, 3792
-7728, -1538, 4170
-7920, -1604, 4328
-7990, -1704, 4448
-8144, -1742, 4396
-8192, -1704, 4152
-8192, -1620, 3896
-8192, -1482, 3720
-8192, -1456, 3716
-8192, -1548, 3812
-8192, -1584, 3780
-8192, -1556, 3680
-8192, -1602, 3580
-8192, -1582, 3360
-8192, -1524, 3036
-8192, -1492, 2932
-8192, -1404, 2736
-8192, -1340, 2696
-8192, -1356, 2752
-8050, -1386, 2920
-7720, -1284, 2704
-7624, -1148, 2552
-7558, -1032, 2328
-7382, -900, 2096
-7092, -828, 2008
-6648, -822, 1940
-6344, -860, 2102
-6094, -718, 1912
-5754, -526, 1896
-5172, -374, 1864
-4202, -332, 1820
-3784, -392, 1948
-3266, -382, 1888
-2792, -356, 1956
-2170, -352, 1896
-1610, -304, 1408
-1016, -162, 852
-72, -236, 660
290, -318, 608
1004, -428, 514
1654, -548, 388
2116, -656, 486
2724, -884, 620
3586, -908, 604
4338, -986, 416
5156, -1144, 260
5676, -1332, 216
5798, -1430, 340
5636, -1334, 212
5518, -1172, 48
5524, -1162, -92
5682, -1266, 16
5836, -1326, -104
6168, -1420, -116
6392, -1536, -116
6746, -1580, -260
6886, -1516, -796
6832, -1524, -1176
6864, -1472, -1684
6824, -1432, -2024
6728, -1376, -2132
6854, -1388, -2212
6980, -1418, -2070
7000, -1456, -1900
6868, -1430, -1668
6710, -1420, -1496
6498, -1416, -1412
6432, -1420, -1348
6648, -1380, -1328
6706, -1548, -1152
6664, -1572, -1160
6580, -1512, -1268
6492, -1366, -1376
6386, -1296, -1388
5810, -1270, -1312
5302, -1038, -1364
4926, -892, -1184
4710, -782, -1100
4530, -776, -816
4098, -872, -320
3664, -894, 172
3346, -804, 192
3056, -652, 124
2782, -448, 136
2546, -308, 128
2320, -126, 92
1954, 54, 188
1248, 164, 580
20, 314, 1030
-902, 526, 1144
-1860, 740, 900
-2834, 844, 976
-3566, 682, 1412
-4354, 372, 1816
-5060, 132, 2264
-5610, -254, 2360
-5758, -540, 2744
-5746, -550, 2952
-5648, -652, 3272
-5956, -772, 3208
-6532, -944, 3324
-7208, -960, 3372
-7940, -994, 3268
-8148, -968, 3272
-7734, -1142, 3760
-7318, -1312, 4416
-7078, -1568, 5088
-7170, -1654, 5448
-7402, -1620, 5376
-7564, -1546, 5080
-7840, -1332, 4752
-8166, -1366, 4588
-8192, -1422, 4392
-8192, -1362, 4104
-8192, -1390, 3888
-8192, -1370, 3616
-8192, -1340, 3500
-8192, -1430, 3594
-8192, -1430, 3460
-8192, -1400, 3400
-8192, -1426, 3344
-8192, -1420, 3412
-8192, -1388, 3296
-8192, -1260, 2940
-8114, -1062, 2596
-7650, -954, 2364
-7592, -956, 2344
-7462, -920, 2188
-7254, -820, 2054
-6902, -846, 2088
-6578, -798, 2128
-6096, -664, 2136
-5738, -632, 2280
-5456, -620, 2368
-5142, -676, 2424
-4972, -612, 2436
-4888, -504, 2252
-4546, -266, 1984
-4124, -74, 1868
-3730, 102, 1764
-2912, 310, 1576
-2216, 492, 1060
-1094, 404, 1020
-190, 310, 1072
1270, 76, 928
1988, -192, 764
3078, -508, 792
4276, -806, 712
5504, -1026, 488
6494, -1344, 432
6720, -1452, 324
6414, -1334, 268
5898, -1144, 104
5482, -1032, 168
5376, -1136, 490
5452, -1244, 712
5554, -1344, 696
5738, -1432, 556
5946, -1456, 224
6028, -1444, -264
6144, -1436, -904
6356, -1360, -1472
6524, -1304, -1760
6606, -1388, -1716
6806, -1486, -1680
7026, -1526, -1580
7108, -1584, -1268
7034, -1600, -896
6840, -1650, -636
6658, -1686, -408
6368, -1754, -292
6182, -1804, -172
5994, -1820, -248
5764, -1868, -328
5832, -1850, -512
5864, -1850, -636
5864, -1868, -632
5956, -1858, -744
6186, -1700, -1000
6408, -1656, -1188
6166, -1652, -988
5588, -1658, -704
5128, -1340, -716
4810, -1174, -552
4490, -1006, -196
4106, -908, -36
3870, -780, -152
3426, -608, -204
3022, -338, -296
2634, -84, -352
2262, 68, -508
2028, 430, -488
1726, 678, -252
1160, 888, 92
530, 1198, 228
-392, 1556, 420
-1870, 1522, 1112
-2988, 1516, 1324
-4390, 1430, 1268
-5260, 1176, 1464
-6368, 862, 1864
-7204, 152, 2664
-7716, -208, 3044
-7842, -442, 3348
-7800, -802, 3840
-7738, -1096, 3984
-7734, -1040, 3884
-7760, -1032, 3672
-7756, -1080, 3848
-7728, -1076, 3928
-7756, -1052, 4072
-8018, -964, 4168
-8192, -1032, 4464
-8192, -1052, 4612
-8192, -1132, 4824
-8192, -1292, 4840
-8192, -1356, 4764
-8192, -1400, 4650
-8192, -1300, 4388
-8192, -1144, 4036
-8192, -1132, 3788
-8192, -1162, 3602
-8192, -1170, 3408
-8192, -1192, 2976
-8192, -1116, 2756
-8192, -1068, 2516
-8192, -1016, 2468
-8192, -1002, 2516
-8158, -1036, 2728
-7878, -1000, 2668
-7514, -880, 2664
-7340, -842, 2552
-7296, -674, 2380
-7284, -638, 2456
-7248, -564, 2536
-6950, -404, 2520
-6720, -384, 2364
-6508, -176, 2128
