Acc_X,Acc_Y,Acc_Z
-576, -3084, -5308
-538, -2952, -5924
-520, -2860, -6144
-622, -2790, -6202
-788, -2660, -6168
-898, -2464, -6164
-964, -2212, -6156
-1032, -2040, -6036
-984, -1824, -5708
-950, -1712, -5372
-894, -1536, -4964
-1004, -1334, -4650
-1020, -1118, -4154
-972, -980, -3416
-898, -898, -2868
-620, -768, -1932
-400, -706, -1236
-238, -618, -644
-320, -392, -392
-422, -144, -14
-604, -32, 288
-770, 58, 1026
-740, 164, 2034
-700, 50, 3646
-356, -84, 4792
-632, -278, 5704
-868, -408, 5920
-972, -360, 5796
-1004, -24, 5760
-992, -184, 5686
-674, -180, 5896
-360, -184, 6400
154, -262, 6920
318, -444, 7632
498, -572, 8191
476, -612, 8191
94, -946, 8191
-108, -1124, 8191
-240, -1352, 8191
-348, -1568, 8191
-276, -1646, 8191
-24, -1732, 8191
178, -1772, 8191
606, -1802, 8191
910, -1840, 8191
1036, -2022, 8191
1200, -2096, 8191
1112, -2180, 8191
972, -2256, 8191
610, -2248, 8191
294, -2054, 8191
172, -1778, 8191
94, -1734, 8191
102, -1632, 8191
308, -1416, 8191
498, -1308, 8191
496, -1080, 8191
460, -908, 8191
242, -582, 8116
176, -392, 7184
-96, -334, 6616
-418, -300, 6012
-592, 4, 5300
-656, 142, 4742
-812, 148, 4098
-724, 192, 3232
-470, 54, 2772
-504, 16, 2260
-576, -48, 1488
-480, -36, 832
-536, -64, 124
-588, -212, -300
-706, -406, -580
-676, -576, -972
-692, -690, -1096
-688, -952, -908
-596, -1124, -764
-668, -1322, -816
-768, -1414, -1140
-894, -1522, -1476
-946, -1528, -1908
-1026, -1658, -2084
-1104, -1720, -2456
-984, -1784, -2624
-914, -1846, -2900
-892, -1876, -3216
-864, -2010, -3496
-934, -2108, -3844
-1094, -2252, -4024
-1206, -2278, -4100
-1274, -2356, -3824
-1360, -2490, -3512
-1372, -2512, -3512
-1368, -2504, -3724
-1304, -2504, -3900
-1160, -2590, -4148
-1012, -2638, -4412
-972, -2680, -4700
-880, -2698, -4796
-824, -2660, -5080
-780, -2656, -5300
-768, -2750, -5496
-744, -2750, -5688
-792, -2802, -5694
-906, -2840, -5428
-876, -2914, -4988
-850, -2950, -4654
-912, -2976, -4400
-862, -2976, -4280
-702, -2984, -4108
-592, -3060, -3892
-528, -3118, -3732
-432, -3192, -3512
-326, -3256, -3372
-272, -3220, -3224
-230, -3280, -3116
-152, -3370, -2940
-204, -3380, -2668
-190, -3424, -2176
-300, -3468, -1836
-426, -3584, -1428
-440, -3644, -1216
-416, -3706, -968
-376, -3772, -864
-404, -3810, -732
-344, -3866, -692
-264, -3884, -612
-178, -3892, -380
-128, -4000, -180
-46, -3988, -52
-14, -3976, -52
-8, -3988, -104
-48, -3980, -172
-98, -3936, -376
-164, -3884, -784
-286, -3724, -1268
-464, -3660, -1784
-682, -3518, -2328
-698, -3378, -2756
-824, -3248, -3452
-932, -3036, -4214
-930, -2824, -5228
-920, -2524, -6160
-1020, -2378, -6928
-1096, -2030, -7718
-1296, -1638, -8192
-1364, -1486, -8192
-1320, -1172, -8168
-1252, -900, -7754
-1464, -618, -7278
-1456, -266, -7234
-1364, 226, -7012
-1462, 512, -6404
-1358, 738, -5272
-1378, 884, -4084
-1144, 1078, -3136
-998, 1352, -2492
-1072, 1676, -2296
-1240, 1954, -1804
-1392, 2290, -948
-1148, 2616, 136
-894, 2952, 1506
-394, 2920, 4070
-120, 2200, 6464
-296, 1764, 8164
-412, 1482, 8191
-740, 1854, 8191
-1056, 1182, 8191
-1000, 1248, 7734
-836, 1214, 7828
-426, 1240, 8191
-90, 1214, 8191
96, 588, 8191
64, 132, 8191
72, -174, 8191
-264, -450, 8191
-556, -580, 8191
-780, -700, 8191
-720, -790, 8191
-436, -840, 8191
-104, -1004, 8191
120, -1136, 8191
280, -1392, 8191
304, -1516, 8191
330, -1462, 8191
268, -1322, 8191
86, -1274, 8191
-134, -1266, 8191
-176, -1220, 8191
-226, -1122, 8191
-304, -1066, 8191
-300, -964, 8191
-244, -840, 8191
-160, -820, 8191
-146, -842, 8191
-180, -824, 8191
-156, -708, 7956
-202, -720, 7676
-340, -648, 7472
-424, -584, 7124
-500, -492, 6584
-508, -422, 5756
-544, -348, 5108
-534, -326, 4472
-530, -348, 4084
-648, -376, 3760
-658, -474, 3606
-628, -656, 3544
-614, -742, 3412
-752, -820, 3248
-854, -824, 2848
-808, -800, 2152
-744, -864, 1620
-612, -840, 932
-624, -1028, 672
-280, -1128, 468
-216, -1300, 490
-230, -1436, 272
-216, -1502, 128
-312, -1698, 152
-348, -1772, 192
-456, -1868, 16
-570, -1914, -396
-744, -1932, -888
-702, -2028, -1448
-696, -1954, -1880
-762, -2188, -1944
-840, -2270, -1932
-640, -2320, -2060
-570, -2274, -2500
-652, -2364, -2652
-728, -2464, -2908
-852, -2448, -3168
-920, -2486, -3176
-1112, -2686, -2984
-1222, -2750, -2968
-1322, -2812, -3020
-1374, -2868, -3138
-1220, -2840, -3480
-974, -2836, -3868
-816, -2912, -4100
-634, -2972, -4272
-490, -3044, -4400
-452, -3064, -4360
-618, -3092, -4122
-820, -3130, -3952
-954, -3186, -3588
-994, -3192, -3356
-956, -3264, -3090
-994, -3360, -2908
-950, -3416, -2688
-772, -3450, -2528
-626, -3464, -2456
-462, -3498, -2508
-386, -3572, -2636
-340, -3616, -2640
-252, -3648, -2508
-168, -3658, -2424
-164, -3650, -2256
-256, -3728, -2004
-304, -3656, -1660
-320, -3702, -1192
-372, -3820, -876
-314, -3858, -740
-268, -3820, -916
-220, -3866, -1180
-64, -3802, -1460
-32, -3814, -1712
20, -3796, -1972
-54, -3674, -2404
-274, -3588, -2876
-460, -3514, -3284
-712, -3432, -3610
-786, -3198, -4320
-828, -3018, -4796
-968, -2824, -5392
-876, -2578, -5964
-910, -2304, -6824
-858, -2014, -7616
-950, -1690, -8192
-1034, -1382, -8192
-1128, -1074, -8192
-1174, -668, -8192
-1492, -410, -8192
-1742, -20, -8192
-1760, 362, -7956
-1472, 616, -7234
-1390, 960, -6516
-928, 1158, -5320
-886, 1442, -4284
-626, 1508, -2952
-328, 1642, -1868
-178, 1780, -348
-482, 1492, 1110
-452, 1438, 2128
-720, 1460, 2708
-698, 1556, 3288
-688, 1654, 4170
-404, 2118, 5102
-282, 1678, 6532
-344, 1092, 7416
-580, 664, 7684
-898, 690, 7508
-1072, 638, 6896
-1380, 668, 6444
-1528, 786, 5916
-1366, 868, 6420
-1244, 746, 7356
-1042, 572, 8180
-896, 520, 8191
-718, 518, 8191
-530, 92, 8191
-344, 84, 8191
-246, -84, 8191
-248, -386, 8191
-226, -582, 8191
-160, -776, 8191
-32, -850, 8191
14, -884, 8191
-72, -964, 8191
-180, -1062, 8191
-188, -1140, 8191
-180, -1248, 8191
-212, -1364, 8191
-260, -1422, 8191
-356, -1368, 8191
-636, -1300, 8191
-750, -1170, 8191
-684, -1104, 8191
-608, -1104, 8191
-514, -958, 8191
-432, -738, 8191
-368, -668, 8191
-382, -522, 8191
-282, -392, 8191
-194, -324, 7710
-238, -330, 7312
-298, -274, 6666
-298, 28, 6106
-390, -236, 5928
-400, -106, 5428
-364, 12, 5080
-348, -48, 4800
-474, -58, 4584
-596, -142, 4256
-622, -72, 3654
-580, -132, 2912
-474, -88, 2614
-138, -174, 2610
-198, -464, 2852
-212, -630, 2688
-336, -522, 2172
-312, -596, 2168
-430, -744, 2140
-386, -764, 1932
-308, -902, 1360
-496, -1080, 1212
-716, -1284, 800
-798, -1154, 104
-552, -974, -1120
-854, -1214, -1420
-738, -1236, -1724
-802, -1292, -1988
-1024, -1252, -2152
-1180, -1468, -2304
-1170, -1546, -2836
-1052, -1572, -3436
-1050, -1746, -3812
-960, -1832, -4280
-924, -1896, -4744
-840, -1888, -5328
-796, -1980, -5696
-964, -2072, -6076
-1286, -2200, -6206
-1472, -2308, -6268
-1772, -2392, -5916
-1900, -2598, -5484
-2000, -2660, -5016
-1934, -2746, -4588
-1722, -2716, -4336
-1458, -2880, -3816
-1308, -3196, -3312
-1160, -3304, -3072
-1090, -3334, -2972
-852, -3504, -2720
-604, -3624, -2364
-372, -3668, -2172
-338, -3712, -1904
-400, -3716, -1752
-474, -3700, -1300
-644, -3876, -832
-640, -3932, -660
-618, -3888, -760
-524, -3892, -840
-440, -3922, -768
-252, -3894, -796
-112, -3918, -984
64, -3874, -1268
136, -3836, -1588
136, -3744, -1960
124, -3688, -2296
-56, -3594, -2768
-222, -3498, -3060
-380, -3368, -3268
-512, -3326, -3484
-806, -3196, -3648
-920, -3118, -3848
-876, -3026, -3960
-828, -2862, -4276
-808, -2812, -4436
-802, -2710, -4784
-880, -2532, -5424
-1024, -2256, -6284
-1144, -1972, -7226
-1340, -1508, -7952
-1546, -1656, -8192
-1456, -1202, -8192
-1472, -898, -8192
-1724, -572, -8192
-1684, -184, -8192
-1772, 138, -8192
-1590, 526, -7544
-1544, 846, -6556
-1430, 1020, -5520
-978, 1292, -4752
-778, 1450, -3752
-820, 1528, -3308
-792, 1658, -2556
-990, 1816, -1840
-1112, 2070, -1280
-1296, 2296, -800
-1374, 2468, -18
-1466, 2542, 600
-1190, 2802, 1504
-1060, 2822, 3042
-712, 2646, 4516
-536, 2646, 6170
-312, 3004, 7468
-46, 2658, 8191
116, 2010, 8191
-20, 1344, 8191
-298, 1088, 8191
-670, 1196, 8191
-1006, 1456, 8100
-1098, 1656, 7812
-818, 1754, 8191
-324, 1092, 8191
222, 586, 8191
602, 332, 8191
672, 214, 8191
602, 88, 8191
282, -16, 8191
-12, -530, 8191
6, -616, 8191
180, -820, 8191
74, -1144, 8191
-16, -1244, 8191
-174, -1284, 8191
-282, -1236, 8191
-382, -1230, 8191
-372, -1114, 8191
-252, -856, 8191
-244, -734, 8191
-160, -512, 8191
-146, -420, 8191
-6, -318, 8191
82, -258, 8191
84, -258, 8191
-28, -148, 8191
-124, -116, 8044
-220, -8, 7628
-212, -20, 7172
-336, -20, 6760
-396, 122, 6036
-440, 248, 5280
-368, 250, 4684
-320, 176, 3992
-220, 180, 3396
-58, 244, 2728
-8, 112, 2524
-42, -154, 2544
-98, -176, 2340
-184, -220, 2112
-430, -444, 1884
-740, -548, 1538
-884, -624, 1124
-780, -578, 844
-550, -886, 1022
-376, -1170, 1116
-194, -1252, 656
-6, -1282, 92
50, -1366, -36
20, -1492, -184
-20, -1604, -502
-164, -1594, -1070
-330, -1664, -1420
-496, -1620, -1712
-802, -1862, -1688
-1066, -1924, -2036
-1164, -1968, -2300
-1136, -2026, -2444
