Acc_X,Acc_Y,Acc_Z
2922, 1072, 8191
2188, 582, 8191
1578, 224, 8191
1018, -8, 8191
986, -2, 8191
988, -96, 8191
998, -150, 8191
984, -98, 8191
898, 36, 8191
710, 218, 8191
668, 414, 8191
852, 582, 8191
968, 776, 8191
1020, 890, 8191
898, 958, 8191
1012, 976, 8191
1230, 954, 8191
1264, 950, 8191
1320, 872, 8191
1168, 828, 8191
872, 968, 8191
374, 1036, 8191
-278, 1174, 8191
-696, 1456, 8191
-1162, 1808, 7968
-1316, 1932, 6592
-1270, 2050, 5884
-838, 2126, 5572
-404, 1746, 5872
-352, 1846, 5564
-248, 2070, 4896
-470, 2096, 3816
-854, 2330, 2692
-1052, 2494, 1160
-1134, 2490, -450
-994, 2248, -1596
-868, 1932, -2598
-706, 1492, -3276
-440, 1240, -3940
-264, 820, -4236
-224, 542, -4392
-180, 128, -4492
-160, -104, -4488
-200, -300, -4512
-366, -452, -4604
-564, -552, -4772
-624, -704, -5128
-676, -828, -5320
-712, -1180, -5288
-662, -1352, -5396
-500, -1500, -5612
-396, -1590, -5584
-318, -1848, -5492
-206, -1928, -5404
-232, -2114, -5166
-260, -2262, -4916
-272, -2374, -4848
-308, -2486, -4580
-324, -2690, -4220
-314, -2828, -3936
-252, -2854, -3684
-256, -3010, -3204
-334, -3208, -2932
-360, -3208, -2872
-338, -3216, -2968
-408, -3264, -3094
-500, -3304, -3112
-550, -3372, -3156
-548, -3340, -3132
-616, -3300, -3060
-672, -3274, -3052
-762, -3252, -3084
-836, -3236, -3060
-876, -3344, -2960
-812, -3330, -3040
-768, -3256, -3248
-816, -3204, -3572
-956, -3178, -3796
-1042, -3120, -4096
-956, -2948, -4368
-924, -2940, -4640
-980, -2970, -4832
-1112, -2832, -5136
-1252, -2768, -5304
-1410, -2686, -5432
-1764, -2556, -5720
-2040, -2448, -5940
-2280, -2344, -6332
-2308, -2092, -6976
-2476, -1894, -7080
-2786, -1796, -7160
-2956, -1634, -7246
-2900, -1300, -7240
-2834, -1070, -7156
-2722, -812, -7156
-2468, -538, -7244
-2156, -80, -7156
-2052, 94, -6684
-1678, 470, -6352
-1642, 730, -5644
-1942, 954, -4784
-2300, 1254, -3650
-2612, 1492, -2752
-2694, 1764, -1972
-2560, 1772, -1436
-2266, 1934, -1688
-1810, 2150, -1900
-1370, 2538, -2004
-1148, 2918, -1476
-714, 3514, -396
-300, 3820, 832
234, 4100, 1988
852, 4014, 4380
1004, 3446, 6606
744, 2672, 8120
488, 2516, 8191
270, 2516, 8191
86, 3482, 8191
470, 2712, 7200
552, 2960, 6660
412, 3244, 6632
570, 3594, 6464
938, 3862, 7060
1090, 3716, 8191
1388, 3472, 8191
1698, 3288, 8191
1934, 2764, 8191
2004, 2492, 8191
2046, 2224, 8191
1944, 2076, 8191
1538, 1988, 8191
1248, 1860, 8191
1232, 1748, 8191
1380, 1746, 8191
1730, 1654, 8191
1966, 1534, 8191
2078, 1198, 8191
1818, 1120, 8191
1496, 1088, 8191
1216, 994, 8191
580, 928, 8191
208, 1124, 8191
68, 1296, 8191
-2, 1540, 8191
132, 1680, 8191
274, 1798, 8191
500, 1914, 8191
794, 1944, 8191
980, 1908, 8191
916, 2006, 8191
692, 2196, 8191
360, 2218, 7968
100, 2240, 7324
-176, 2516, 7164
-364, 2270, 7328
-478, 1806, 6766
-602, 2314, 6272
-758, 2542, 5392
-750, 2422, 4090
-592, 2376, 2912
-292, 2192, 1772
-32, 1968, 1372
64, 1566, 1324
-24, 1340, 1436
-356, 1256, 1116
-836, 1364, 312
-1086, 1498, -668
-1256, 1390, -1260
-1224, 1080, -2016
-1038, 902, -3016
-798, 618, -3596
-536, 348, -4104
-220, 2, -4460
-128, -326, -4764
-142, -552, -5480
-30, -676, -6316
44, -894, -6636
-76, -1118, -6532
-320, -1282, -6248
-574, -1444, -5888
-798, -1556, -5560
-924, -1676, -5612
-1002, -1784, -5720
-956, -1962, -5620
-782, -2136, -5356
-548, -2366, -5076
-408, -2520, -4924
-260, -2540, -4840
-62, -2764, -4460
76, -2938, -4016
234, -3184, -3508
264, -3372, -3148
322, -3538, -2732
348, -3650, -2300
326, -3740, -1808
260, -3784, -1520
182, -3816, -1244
-12, -3678, -728
-224, -3926, -292
-152, -4010, -192
-90, -3944, -380
72, -3872, -704
134, -3814, -940
140, -3712, -1376
212, -3706, -1652
280, -3732, -1788
204, -3640, -1848
90, -3616, -1852
-40, -3572, -1836
-198, -3484, -1896
-404, -3454, -1988
-452, -3458, -2128
-440, -3434, -2156
-444, -3458, -2188
-440, -3480, -2240
-468, -3460, -2400
-460, -3428, -2700
-592, -3370, -2924
-754, -3356, -3180
-980, -3416, -3316
-1012, -3352, -3472
-1188, -3304, -3432
-1286, -3240, -3360
-1326, -3248, -3340
-1304, -3286, -3232
-1296, -3226, -3260
-1220, -3278, -3594
-1180, -3248, -4166
-1188, -3004, -5194
-1338, -2820, -6044
-1484, -2530, -7056
-1638, -2578, -7792
-1870, -1916, -8192
-2048, -1550, -8192
-2244, -1218, -8192
-2482, -1050, -8192
-2576, -830, -8192
-2624, -384, -8192
-2550, 116, -8192
-2646, 396, -8192
-2748, 838, -8192
-2630, 1270, -8192
-2426, 1812, -7692
-2248, 2136, -7028
-2126, 2578, -6332
-2056, 2992, -5436
-2258, 3160, -4826
-2276, 3706, -3176
-2318, 4014, -2180
-2188, 4352, -1136
-1898, 4218, -152
-1518, 4222, 1054
-798, 4256, 1916
142, 4398, 3004
1418, 4536, 4614
2546, 3836, 6872
2882, 2780, 8191
2804, 2324, 8191
2250, 2232, 8191
694, 2574, 7202
-194, 3230, 5988
-636, 3710, 5752
-558, 3880, 6750
-126, 4476, 6796
636, 3902, 7746
1458, 3634, 8191
2068, 3270, 8191
2568, 2586, 8191
2406, 2412, 8191
1812, 2386, 8191
938, 2320, 8191
54, 2378, 8191
-50, 2396, 8191
154, 2304, 8191
810, 2260, 8191
1358, 2240, 8191
1982, 2186, 8191
2520, 1824, 8191
2554, 1474, 8191
2302, 1424, 8191
1698, 1536, 8191
1018, 1624, 8191
370, 1650, 8191
-38, 1858, 8191
-104, 2170, 8191
150, 2208, 8191
666, 2202, 8191
1064, 2340, 8191
1432, 2524, 8191
1690, 2700, 8191
1576, 2750, 8191
1296, 3000, 8191
770, 3184, 8191
246, 3504, 8191
-164, 3668, 7852
-764, 3766, 6198
-1422, 3698, 4584
-1830, 3616, 3588
-2028, 3398, 3208
-1650, 3100, 3428
-1226, 2520, 4192
-874, 2226, 4272
-454, 2248, 3512
-136, 2264, 2824
-24, 2334, 1570
246, 2258, 468
384, 2166, -612
434, 2052, -1268
306, 1806, -2016
142, 1608, -2598
-174, 1334, -3132
-666, 1092, -3496
-1124, 924, -3752
-1370, 680, -3992
-1454, 378, -3912
-1316, -58, -3664
-980, -488, -3768
-688, -760, -4174
-434, -956, -4620
