Acc_X,Acc_Y,Acc_Z
118, 544, -3584
280, 890, -3192
224, 1438, -2396
-98, 1906, -908
-340, 1764, 892
-544, 1600, 2666
-440, 1344, 4884
-26, 1024, 6320
310, 592, 7308
562, 434, 7688
592, 54, 8136
392, -308, 8191
116, -310, 7380
-152, -80, 6070
-312, -74, 6356
-658, -382, 5932
-976, -176, 5628
-1086, 214, 5516
-828, 192, 5840
-394, 32, 6340
-164, 98, 6564
-100, 158, 6720
-330, 224, 6706
-350, 388, 6848
190, 262, 8191
440, -396, 8191
1008, -1020, 8191
708, -1316, 8191
-2, -1166, 8191
-400, -806, 8191
-470, -696, 8191
-408, -656, 8191
-212, -616, 8191
280, -600, 8191
666, -698, 8191
756, -912, 8191
836, -1044, 8191
798, -1048, 8191
658, -868, 8191
504, -632, 8191
530, -404, 8191
620, -344, 8191
828, -272, 8191
1100, -176, 8191
1148, 14, 8191
908, 106, 8191
648, 288, 8191
514, 408, 8191
374, 500, 8191
234, 530, 8191
180, 664, 8191
20, 820, 8191
-374, 1146, 8191
-558, 1534, 6456
-724, 1746, 5028
-608, 1958, 3412
-526, 1906, 2120
-462, 1568, 1392
-304, 1444, 1072
-116, 1192, 1618
-134, 798, 2116
-382, 720, 1836
-528, 738, 836
-866, 868, -268
-880, 782, -1368
-860, 626, -2340
-448, 426, -3164
50, 168, -3572
230, -154, -3828
142, -384, -3984
-10, -468, -4468
-172, -508, -4924
-404, -660, -5348
-540, -764, -5516
-836, -920, -5732
-1116, -1110, -5948
-1112, -1128, -6206
-1086, -1336, -6120
-1138, -1552, -6132
-1278, -1624, -6324
-1260, -1746, -6734
-1204, -1780, -7156
-1002, -1996, -7288
-758, -2108, -6980
-544, -2400, -6376
-544, -2598, -5540
-810, -2772, -4932
-854, -2900, -4324
-828, -3118, -3708
-862, -3342, -3064
-956, -3468, -2796
-912, -3606, -2372
-812, -3728, -1964
-772, -3748, -1684
-754, -3828, -1304
-676, -3936, -836
-574, -3924, -636
-372, -3944, -300
-264, -3956, -252
-276, -3914, -530
-252, -3910, -728
-212, -3792, -1212
-216, -3702, -1708
-76, -3580, -2204
-100, -3534, -2578
-124, -3416, -2832
-264, -3384, -3000
-412, -3308, -3122
-588, -3216, -3276
-736, -3204, -3372
-804, -3218, -3452
-886, -3178, -3572
-854, -3104, -3764
-902, -2996, -3988
-986, -2870, -4396
-1024, -2770, -4796
-1138, -2572, -5276
-1248, -2508, -5686
-1418, -2316, -6170
-1634, -2084, -7028
-1748, -1876, -7592
-1872, -1694, -8152
-1864, -1368, -8192
-1964, -1144, -8192
-1990, -932, -8052
-1876, -734, -7688
-1988, -462, -7340
-1872, -134, -6714
-1716, 48, -6240
-1540, 314, -5600
-1240, 478, -4888
-1112, 898, -4356
-672, 916, -3536
-296, 804, -2078
-622, 1232, -1904
-234, 994, -1188
-190, 1550, -828
-72, 1628, 168
68, 1604, 1416
168, 1586, 2360
242, 1608, 3036
78, 1690, 3292
-32, 1642, 3544
200, 1782, 3920
360, 1624, 4642
312, 1582, 5412
650, 1464, 7092
576, 808, 8191
126, 252, 8191
-220, -162, 8191
-692, -262, 8191
-926, -144, 7556
-618, 266, 6384
-626, 716, 5388
-724, 1024, 5380
-420, 1024, 6194
82, 1256, 7376
364, 938, 8191
824, 682, 8191
1190, 304, 8191
1370, -4, 8191
1190, -132, 8191
710, -196, 8191
318, -214, 8191
60, -132, 8191
-100, -162, 8191
-68, -240, 8191
148, -162, 8191
422, -278, 8191
692, -280, 8191
832, -212, 8191
768, -116, 8191
704, -48, 8191
828, -4, 8191
960, -54, 8191
994, -40, 8191
1092, -10, 8191
1026, -2, 8191
802, 40, 8191
708, 184, 8191
662, 392, 8191
680, 624, 8191
620, 708, 8191
512, 838, 8191
676, 1050, 8191
702, 1128, 8191
766, 1262, 8191
584, 1414, 8191
404, 1676, 8191
190, 2078, 7616
-82, 2100, 7080
-396, 2414, 6680
-816, 2512, 5272
-968, 2542, 3984
-1052, 2684, 2208
-1096, 2538, 768
-1140, 2386, -600
-1174, 2084, -1424
-968, 1698, -2058
-492, 1336, -2100
-100, 724, -1876
186, 366, -1920
282, 164, -2384
-98, -62, -2664
-360, -180, -3098
-600, -262, -3576
-658, -304, -3628
-660, -422, -3520
-648, -604, -3876
-574, -746, -4720
-592, -860, -5488
-698, -982, -6324
-732, -1136, -6912
-850, -1288, -6912
-860, -1418, -7540
-864, -1682, -7376
-740, -1832, -7080
-720, -1958, -6706
-732, -2014, -6408
-724, -2156, -6128
-762, -2230, -5964
-744, -2312, -5776
-846, -2396, -5656
-932, -2516, -5584
-960, -2552, -5644
-1008, -2608, -5572
-1048, -2724, -5138
-1000, -2906, -4692
-972, -3080, -4312
-872, -3026, -4008
-772, -3204, -3324
-784, -3412, -2328
-544, -3656, -1184
-334, -3828, -440
-96, -4082, 540
138, -4042, 1120
400, -4538, 1516
502, -4680, 1700
624, -4580, 1604
676, -4528, 1496
640, -4488, 1416
606, -4496, 1060
500, -4420, 652
400, -4322, 164
192, -4192, -212
14, -4078, -608
-154, -3962, -992
-268, -3858, -1600
-316, -3736, -2090
-456, -3658, -2524
-570, -3556, -2892
-714, -3386, -3372
-912, -3276, -3704
-1090, -3126, -4016
-1270, -3046, -4332
-1450, -2952, -4532
-1496, -2868, -4808
-1590, -2754, -5044
-1646, -2736, -5360
-1832, -2542, -5740
-1864, -2378, -6416
-2078, -2046, -6960
-2260, -1864, -7920
-2344, -1572, -8192
-2548, -1230, -8192
-2466, -938, -8192
-2292, -516, -8192
-2176, -266, -8192
-2222, -18, -8192
-2304, 310, -7714
-2248, 644, -6520
-2052, 876, -5536
-1574, 1124, -4504
-1072, 1308, -3944
-666, 1508, -3268
-400, 1684, -2672
-488, 2188, -2556
-416, 2282, -1848
-268, 2668, -1104
-10, 2910, 364
116, 2888, 1412
50, 2910, 2522
-226, 3096, 3704
-408, 3074, 4820
-548, 2910, 5508
-644, 2880, 5836
-466, 2872, 6264
110, 2916, 7556
670, 2014, 8191
1164, 868, 8191
862, 968, 8191
438, 1196, 8191
-234, 1184, 8191
-760, 1296, 8191
-862, 1434, 8100
-1144, 1700, 7734
-1002, 1608, 8000
-796, 1538, 8176
-570, 1520, 8191
208, 1520, 8191
684, 834, 8191
1000, 374, 8191
880, 262, 8191
174, 248, 8191
-348, 180, 8191
-742, 196, 8191
-960, 392, 8191
-942, 504, 8191
-668, 496, 8191
-482, 500, 8191
-340, 460, 8191
-236, 396, 8191
-108, 352, 8191
162, 396, 8191
382, 534, 8191
242, 600, 8191
-6, 734, 8191
-372, 984, 8191
-714, 1204, 8191
-1060, 1564, 8191
-1086, 1790, 8191
-1006, 1742, 8191
-936, 1824, 8191
-718, 2226, 8191
-496, 2496, 8191
-472, 2746, 8191
-460, 3206, 8191
-706, 3286, 7472
-938, 3418, 5352
-980, 3452, 3464
-1016, 3244, 1720
-1148, 3018, 632
-1038, 2736, -284
-906, 2468, -1018
-740, 2084, -1816
-684, 1798, -2452
-652, 1326, -2598
-490, 1006, -2524
-222, 656, -2560
-14, 352, -2664
288, 158, -2884
466, -20, -3364
326, -288, -3632
172, -464, -4110
-16, -560, -4624
-276, -788, -5084
-528, -958, -5380
-572, -1188, -5682
-746, -1456, -5796
-764, -1734, -5836
