Acc_X,Acc_Y,Acc_Z
-14, -3918, -1100
-116, -3892, -1364
-226, -3870, -1528
-256, -3824, -1912
-304, -3728, -2360
-448, -3664, -2760
-434, -3538, -3344
-662, -3432, -3796
-552, -3134, -4332
-844, -3160, -4920
-920, -2992, -5492
-908, -2872, -5900
-964, -2720, -6220
-1134, -2612, -6198
-1166, -2430, -6160
-1152, -2392, -5632
-1038, -2338, -4992
-898, -2228, -4380
-884, -2158, -3564
-788, -2110, -2696
-812, -1984, -2404
-348, -2000, -1844
-46, -1960, -1708
-8, -1926, -1416
-112, -1764, -1384
-180, -1528, -1260
-230, -1452, -664
-208, -1418, -200
-6, -1384, 320
-20, -1198, 528
52, -1022, 816
30, -756, 956
-130, -790, 1110
-122, -386, 1208
-58, -348, 1832
42, -304, 2704
-66, -482, 4028
-208, -760, 5076
-164, -1002, 5740
-186, -1232, 6084
-112, -1166, 5944
76, -1110, 5984
230, -1178, 6216
304, -1206, 6214
422, -900, 5792
312, -816, 5292
-92, -830, 5172
-124, -794, 5296
-88, -578, 5436
146, -868, 5708
190, -820, 5584
288, -734, 5724
156, -686, 6206
24, -724, 6812
60, -684, 7084
282, -634, 7388
440, -664, 7508
750, -610, 7504
844, -690, 7576
932, -680, 7612
840, -712, 7576
794, -772, 7544
788, -876, 7496
668, -932, 7272
540, -906, 6996
380, -916, 7072
422, -940, 7214
614, -948, 7552
676, -1096, 7836
780, -988, 7860
846, -898, 7776
814, -864, 7840
784, -854, 8076
802, -806, 8116
1232, -626, 8191
1344, -676, 8191
1580, -768, 8191
1716, -690, 8191
1834, -942, 8191
1608, -704, 8191
1240, -364, 8191
920, -80, 8191
628, 28, 8191
568, 196, 8191
776, 208, 8191
1034, 344, 8191
1218, 434, 8191
1104, 708, 8191
1068, 828, 8191
670, 1028, 7296
102, 1166, 6218
-138, 1288, 4752
-324, 1284, 3544
-754, 1182, 2748
-1060, 1182, 1776
-1040, 1032, 1140
-980, 962, 420
-810, 682, -64
-670, 298, -228
-618, 64, -526
-558, -40, -964
-560, -194, -1296
-750, -392, -1700
-780, -632, -2344
-762, -672, -2788
-728, -946, -2796
-814, -1258, -2636
-1052, -1544, -2368
-1178, -1734, -2128
-1480, -1828, -2132
-1668, -1784, -2508
-1634, -1806, -3038
-1458, -1832, -3544
-1212, -1908, -4036
-1012, -2056, -4368
-898, -2196, -4662
-864, -2368, -4904
-1112, -2528, -4604
-1220, -2524, -4332
-1220, -2550, -4412
-1106, -2660, -4344
-964, -2776, -4056
-778, -2780, -3856
-604, -2790, -3520
-516, -2932, -3256
-588, -3030, -3260
-612, -3050, -3488
-616, -3044, -3656
-752, -3058, -3692
-710, -3032, -3796
-676, -3156, -3768
-614, -3296, -3580
-720, -3340, -3412
-816, -3312, -3110
-766, -3340, -2816
-784, -3432, -2590
-754, -3436, -2536
-640, -3408, -2636
-412, -3344, -2856
-308, -3312, -3124
-248, -3248, -3476
-278, -3174, -3832
-372, -3076, -4312
-588, -2868, -4700
-744, -2784, -5044
-902, -2628, -5408
-1140, -2476, -5972
-1418, -2258, -6364
-1612, -1954, -7020
-1764, -1732, -7400
-1856, -1502, -7944
-1964, -1240, -8192
-2188, -992, -8192
-2504, -802, -8192
-2636, -434, -8192
-2552, -84, -8192
-2460, 274, -8192
-2186, 612, -8192
-1830, 924, -7520
-1562, 1236, -6296
-1388, 1504, -4948
-1472, 1542, -2880
-1492, 1514, -1292
-1414, 1492, 92
-1046, 1440, 1042
-758, 1326, 1546
-436, 950, 2268
-176, 880, 2432
86, 816, 2248
-64, 1418, 1022
-212, 1948, 396
-348, 2400, 1050
-334, 2360, 3118
-256, 2390, 5118
42, 1914, 7932
152, 806, 8191
-112, -50, 8191
-390, -292, 8191
-938, -634, 8191
-760, -406, 8191
-514, -172, 7532
-420, -132, 6280
