Acc_X,Acc_Y,Acc_Z
674, 5092, 804
636, 5008, 776
654, 4926, 824
632, 4806, 808
620, 4668, 768
596, 4576, 820
614, 4464, 804
584, 4376, 816
584, 4268, 816
588, 4122, 772
576, 4048, 800
568, 3952, 792
570, 3836, 756
556, 3750, 748
528, 3646, 776
544, 3598, 764
528, 3494, 768
518, 3422, 772
522, 3384, 752
514, 3316, 740
518, 3272, 748
492, 3252, 700
500, 3212, 700
496, 3200, 668
488, 3220, 676
504, 3244, 644
508, 3286, 608
536, 3356, 616
514, 3430, 592
532, 3502, 576
552, 3572, 520
552, 3684, 498
562, 3754, 440
592, 3844, 388
600, 3908, 344
612, 4004, 316
610, 4122, 316
624, 4214, 304
628, 4296, 272
624, 4388, 260
644, 4494, 232
636, 4558, 208
636, 4654, 192
656, 4702, 204
660, 4824, 204
650, 4880, 160
648, 4912, 192
648, 4952, 172
658, 5000, 164
644, 5018, 196
640, 5028, 152
620, 5060, 120
640, 5068, 148
632, 5026, 144
624, 5056, 124
606, 5052, 116
614, 5020, 96
606, 4978, 100
604, 4974, 84
592, 4940, 68
596, 4918, 68
572, 4860, 92
576, 4802, 80
574, 4744, 68
570, 4704, 68
564, 4624, 76
562, 4588, 40
552, 4516, 60
562, 4432, 40
554, 4372, 76
524, 4282, 72
566, 4244, 40
532, 4122, 64
536, 4054, 32
536, 3972, 32
514, 3908, 32
526, 3816, 16
532, 3802, 36
520, 3732, 48
514, 3656, 16
520, 3628, 36
518, 3528, 44
528, 3516, 40
518, 3468, 20
530, 3428, 28
512, 3400, 36
522, 3404, 48
524, 3378, 44
540, 3398, 52
540, 3388, 36
548, 3414, 80
576, 3452, 112
580, 3512, 144
580, 3512, 180
608, 3560, 188
610, 3602, 208
620, 3646, 244
632, 3660, 232
632, 3740, 276
644, 3742, 292
658, 3804, 308
654, 3866, 352
668, 3906, 356
672, 3924, 384
688, 4000, 412
676, 4044, 444
672, 4130, 480
688, 4232, 476
688, 4264, 488
684, 4328, 532
718, 4390, 524
710, 4432, 522
714, 4468, 548
700, 4488, 544
704, 4554, 556
726, 4568, 548
708, 4580, 588
728, 4608, 592
710, 4598, 596
730, 4594, 620
728, 4594, 616
718, 4584, 624
726, 4576, 596
684, 4572, 612
718, 4568, 604
710, 4552, 664
706, 4538, 628
702, 4528, 624
700, 4480, 652
690, 4448, 664
680, 4428, 688
680, 4398, 640
680, 4346, 672
658, 4316, 680
672, 4268, 676
666, 4222, 680
680, 4152, 664
642, 4096, 712
652, 4070, 656
640, 3996, 656
632, 3958, 656
650, 3928, 644
620, 3888, 620
632, 3854, 640
618, 3808, 632
614, 3768, 616
600, 3750, 628
616, 3728, 616
596, 3676, 620
596, 3676, 616
596, 3654, 648
580, 3660, 592
566, 3640, 636
570, 3620, 584
562, 3612, 560
574, 3654, 572
558, 3630, 576
562, 3656, 556
558, 3690, 540
570, 3724, 510
576, 3704, 494
572, 3764, 468
588, 3792, 448
580, 3800, 396
576, 3864, 416
602, 3884, 332
588, 3918, 324
584, 3952, 316
620, 4000, 300
624, 4032, 252
616, 4088, 252
610, 4092, 212
618, 4130, 212
620, 4190, 244
614, 4226, 216
644, 4260, 192
622, 4282, 216
618, 4292, 204
620, 4312, 212
612, 4334, 220
628, 4352, 212
614, 4334, 192
624, 4352, 224
616, 4352, 200
608, 4380, 216
628, 4368, 200
614, 4368, 180
598, 4372, 196
618, 4356, 132
620, 4342, 176
612, 4340, 104
636, 4308, 132
610, 4300, 144
596, 4276, 116
602, 4238, 144
602, 4204, 96
610, 4138, 148
596, 4132, 140
584, 4088, 124
592, 4064, 88
600, 4040, 136
588, 3992, 104
596, 3966, 104
592, 3916, 104
574, 3908, 100
584, 3874, 84
600, 3848, 88
600, 3848, 104
580, 3816, 108
568, 3774, 108
588, 3746, 108
588, 3724, 108
580, 3710, 104
572, 3692, 140
576, 3688, 124
594, 3680, 148
608, 3648, 124
610, 3680, 124
624, 3668, 172
640, 3676, 124
632, 3688, 168
632, 3698, 164
632, 3698, 172
656, 3732, 196
658, 3752, 184
660, 3748, 216
684, 3772, 232
656, 3784, 260
658, 3832, 264
680, 3824, 288
688, 3850, 316
692, 3864, 336
676, 3880, 352
684, 3896, 356
680, 3928, 356
688, 3948, 396
688, 3972, 412
696, 4022, 428
666, 4010, 408
684, 4056, 436
684, 4074, 424
718, 4078, 440
704, 4102, 502
720, 4130, 492
718, 4126, 484
714, 4146, 484
708, 4164, 492
708, 4144, 488
688, 4148, 516
700, 4170, 492
700, 4152, 520
672, 4136, 502
696, 4144, 540
694, 4164, 510
714, 4164, 544
700, 4144, 532
684, 4136, 540
680, 4100, 532
676, 4080, 544
676, 4074, 544
664, 4066, 536
664, 4066, 552
680, 4032, 560
668, 4030, 560
664, 4040, 548
664, 3962, 564
658, 3960, 580
654, 3910, 572
652, 3908, 556
636, 3884, 568
644, 3880, 544
662, 3858, 548
650, 3848, 544
654, 3848, 528
628, 3820, 560
614, 3810, 530
624, 3776, 556
616, 3784, 540
614, 3788, 532
612, 3772, 524
608, 3750, 520
620, 3768, 528
592, 3772, 518
596, 3780, 518
608, 3766, 506
580, 3784, 502
588, 3792, 498
584, 3802, 456
576, 3794, 464
622, 3804, 436
580, 3802, 432
584, 3810, 404
600, 3836, 380
596, 3836, 364
588, 3870, 332
606, 3862, 336
612, 3932, 320
612, 3918, 304
604, 3914, 300
616, 3948, 292
610, 3962, 260
614, 3970, 288
610, 3970, 256
640, 3972, 260
620, 4016, 240
614, 4012, 248
608, 4032, 252
618, 4044, 260
640, 4030, 244
632, 4062, 240
614, 4060, 232
656, 4044, 240
640, 4044, 252
628, 4060, 204
628, 4058, 216
