Acc_X,Acc_Y,Acc_Z
-90, -3992, -908
-72, -3824, -1100
-142, -3894, -1236
-164, -3916, -1192
-280, -3792, -1788
-324, -3684, -2204
-390, -3590, -2708
-448, -3480, -3106
-322, -3402, -3484
-522, -3234, -4048
-516, -3086, -4616
-436, -3072, -4892
-426, -2926, -5304
-320, -2764, -5616
-130, -2620, -5728
-154, -2468, -5824
-290, -2288, -5740
-512, -2046, -5764
-548, -1716, -5740
-672, -1538, -5364
-750, -1300, -4964
-662, -1226, -4364
-582, -1170, -3476
-600, -1050, -2820
-644, -816, -2602
-872, -670, -2216
-926, -434, -1904
-902, -162, -1808
-622, 206, -1780
-510, 508, -828
-480, 540, 232
-376, 700, 1062
-164, 860, 2562
160, 1144, 4486
184, 790, 6126
46, 418, 7444
286, 124, 8191
514, -370, 8191
246, -876, 8191
-46, -1106, 8191
-664, -1032, 8191
-1148, -960, 8104
-1048, -942, 7020
-734, -646, 6182
-234, -484, 5660
66, -542, 5820
312, -756, 6404
482, -916, 6960
448, -1016, 7204
82, -1096, 7436
-298, -1122, 7892
-242, -1470, 8191
-364, -1680, 8191
-576, -1712, 8191
-660, -1570, 8191
-552, -1478, 8191
-308, -1394, 8191
58, -1334, 8191
492, -1292, 8191
990, -1264, 8191
1190, -1178, 8191
1384, -1322, 8191
1276, -1468, 8191
1152, -1462, 8191
876, -1564, 8191
642, -1504, 8191
440, -1442, 8191
98, -1384, 8191
-242, -1300, 8191
-534, -1110, 8191
-778, -866, 8191
-784, -648, 8191
-608, -444, 8191
-496, -370, 7684
-532, -162, 6508
-632, -62, 5118
-768, 2, 4008
-932, 124, 3288
-1334, 92, 2526
-1386, 76, 2054
-1182, 106, 1908
-890, -60, 2072
-574, -320, 2188
-272, -356, 1752
-30, -360, 1068
32, -324, 248
40, -442, -232
-194, -648, -546
-226, -748, -868
-146, -860, -1148
-172, -1068, -1276
-234, -1314, -1440
-360, -1378, -1644
-432, -1516, -1716
-562, -1706, -1732
-710, -1964, -1412
-796, -2048, -1488
-824, -2036, -1852
-880, -2074, -2232
-812, -2100, -2548
-622, -2200, -2956
-452, -2318, -3304
-394, -2486, -3572
-516, -2664, -3796
-566, -2716, -3936
-736, -2768, -4028
-846, -2870, -3872
-1048, -2960, -3664
-1148, -2998, -3312
-1332, -3126, -2952
-1440, -3204, -2768
-1428, -3212, -2800
-1356, -3234, -2976
-1190, -3268, -3040
-920, -3264, -2944
-754, -3316, -2948
