Acc_X,Acc_Y,Acc_Z
7420, -608, -1860
7046, -426, -1460
6772, -228, -1054
5992, 54, -550
5040, -54, -92
4250, -32, 336
3336, 54, 436
2814, 258, 240
2390, 384, 96
1978, 502, 168
1932, 568, 356
1720, 704, 552
1418, 838, 896
260, 1088, 1530
-806, 1228, 2480
-2620, 1304, 3146
-4272, 1128, 3412
-6012, 864, 3416
-7118, 448, 3372
-8192, -136, 3336
-8192, -762, 3160
-8192, -1122, 2724
-8192, -1252, 2034
-8192, -1330, 1764
-8192, -1682, 2024
-8192, -1682, 2328
-7292, -1774, 2304
-6706, -1222, 3562
-7452, -2014, 1464
-7812, -2380, 3304
-6602, -1864, 2626
-7370, -1490, 2558
-7886, -1440, 2732
-8050, -1656, 2524
-8192, -1700, 2764
-8192, -1696, 2772
-8192, -1846, 2636
-8192, -1824, 2500
-8192, -1788, 2080
-8192, -1582, 1578
-7942, -1528, 1224
-7944, -1596, 972
-7952, -1504, 756
-8046, -1500, 732
-8144, -1534, 820
-8192, -1538, 888
-8192, -1570, 1292
-8192, -1620, 1460
-8192, -1636, 1812
-8178, -1612, 2004
-7866, -1556, 2048
-7584, -1488, 1872
-7628, -1416, 1632
-7474, -1308, 1534
-7086, -1278, 1388
-6438, -1180, 1304
-6102, -946, 1240
-5816, -864, 1324
-6052, -784, 1530
-6068, -700, 1828
-5592, -608, 1896
-4964, -496, 1808
-4202, -344, 1444
-3718, -212, 1232
-3044, -40, 1196
-2358, 192, 792
-1124, 132, 1120
-364, 60, 1352
618, 16, 1116
1596, -110, 964
2546, -318, 824
3960, -436, 502
5216, -606, 2
6246, -646, -88
7030, -836, -32
7208, -958, 56
7178, -1106, 220
6996, -1162, 336
6650, -1184, 476
6288, -1192, 344
6148, -1222, 272
6056, -1260, 68
6056, -1256, -256
6060, -1352, -656
6240, -1416, -1064
6356, -1464, -1336
6360, -1486, -1594
6494, -1328, -1972
6820, -1378, -2128
7020, -1548, -2048
7004, -1632, -1796
6810, -1638, -1644
6604, -1674, -1236
6196, -1746, -812
5842, -1804, -432
5576, -1892, -312
5448, -1916, -300
5320, -1952, -376
5312, -1974, -620
5392, -2044, -668
5464, -2058, -760
5806, -1974, -980
6342, -1840, -1368
6836, -1828, -1584
6986, -1786, -1412
7292, -1582, -1356
7546, -1254, -1200
7248, -954, -1056
6626, -842, -828
5684, -572, -530
4590, -248, -248
3848, -110, -136
2860, 192, 36
2266, 382, 392
1900, 472, 716
1562, 414, 1316
1118, 324, 1816
454, 304, 1968
222, 460, 1660
-930, 816, 1152
-2262, 1032, 1010
-3904, 1068, 732
-4960, 1012, 380
-5990, 694, 506
-6908, 6, 896
-8192, -426, 1248
-8192, -660, 1744
-8192, -794, 1740
-8192, -1724, 1764
-8192, -2258, 2732
-7020, -2260, 3086
-6366, -2100, 3090
-6050, -1932, 2600
-5946, -1654, 1728
-6172, -1436, 1292
-6632, -1342, 1208
-7308, -1370, 1312
-7726, -1432, 1688
-8158, -1448, 2020
-8192, -1556, 2728
-8192, -1830, 3380
-8192, -2118, 3980
-8192, -2140, 3992
-8192, -1936, 3300
-8192, -1788, 2578
-8192, -1680, 2072
-8192, -1628, 1562
-8192, -1532, 1320
-8192, -1490, 1184
-8192, -1544, 1280
-8192, -1572, 1492
-8192, -1508, 1716
-8192, -1620, 2176
-8192, -1706, 2596
-8192, -1632, 2604
-8192, -1400, 2352
-8192, -1266, 2112
-8026, -1128, 2148
-7750, -1040, 2204
-7374, -1012, 2128
-6882, -832, 1792
-6400, -652, 1468
-5826, -580, 1516
-5338, -516, 1612
-4596, -338, 1444
-3978, -312, 1600
-3346, -318, 1740
-2878, -258, 1784
-2394, -170, 1704
-1902, 38, 1546
-810, 206, 1360
338, 176, 1148
1732, -6, 1160
2640, -286, 1292
3382, -464, 1360
4496, -624, 736
5544, -724, 200
6610, -888, -256
7060, -1024, -452
7218, -1148, -440
7170, -1274, -320
6942, -1316, -328
6506, -1304, -514
6066, -1110, -844
5820, -1076, -924
5802, -1156, -964
5856, -1296, -948
6118, -1360, -1024
6264, -1360, -1256
6230, -1356, -1696
6280, -1296, -2090
6562, -1366, -2400
6824, -1420, -2582
6882, -1420, -2648
6750, -1548, -2396
6740, -1568, -2164
6508, -1584, -1924
6162, -1708, -1572
5816, -1700, -1372
5658, -1632, -1300
5294, -1642, -1212
5088, -1700, -1128
5020, -1668, -1096
5300, -1682, -1184
5540, -1668, -1360
5776, -1648, -1456
6308, -1564, -1716
6990, -1448, -1988
7132, -1416, -2062
6880, -1150, -2080
6758, -924, -1948
6206, -668, -1780
5528, -404, -1732
4426, -114, -1456
3612, 80, -904
3154, 72, -472
3002, 100, 192
3070, 204, 668
2982, 500, 1056
2868, 1014, 992
2092, 1526, 1152
526, 1806, 1464
-982, 2172, 1316
-2030, 2640, 768
-4138, 2550, 876
-6168, 2146, 1148
-8192, 1596, 1184
-8192, 640, 1168
-8192, 344, 1236
-8192, -344, 1924
-8192, -1346, 2760
-8192, -2034, 3668
-7108, -1898, 3896
-5798, -1844, 4744
-5610, -2062, 4808
-5826, -2170, 4080
-6622, -1724, 3264
-7584, -1270, 2332
-8192, -1152, 2192
-8192, -1274, 2472
-8192, -1554, 3000
-8192, -1902, 3552
-8192, -2126, 4024
-8192, -2128, 3932
-8192, -2014, 3508
-8192, -1828, 3040
-8192, -1608, 2344
-8192, -1582, 1612
-8192, -1408, 986
-8192, -1260, 744
-8192, -1210, 624
-8192, -1214, 768
-8192, -1412, 1260
-8122, -1486, 1546
-7872, -1372, 1564
-7610, -1312, 1588
-7448, -1218, 1480
-7506, -1124, 1332
-7462, -1016, 1244
-7404, -864, 1248
-7166, -756, 1530
-6860, -792, 1944
-6112, -682, 2012
-5358, -672, 1788
-4758, -556, 1604
-4120, -438, 1384
-3572, -452, 1264
-3254, -344, 1072
-2620, -258, 1008
-2042, -330, 1144
-1354, -344, 1148
-806, -358, 1208
110, -516, 1440
1006, -712, 1672
2100, -816, 1388
3356, -924, 1040
4382, -1018, 660
5202, -1046, 296
5690, -1076, -140
6138, -1064, -320
6268, -1126, -96
6220, -1318, 478
6152, -1382, 920
6152, -1230, 892
6252, -1110, 704
6326, -1042, 448
6476, -1112, 4
6518, -1160, -400
6604, -1166, -780
6882, -1152, -1108
7278, -1210, -1436
7396, -1292, -1708
7456, -1318, -1824
7484, -1380, -1828
7240, -1344, -1872
6982, -1316, -1796
6836, -1344, -1480
6766, -1462, -1108
6570, -1606, -844
6288, -1650, -712
6014, -1650, -800
5772, -1622, -940
5706, -1654, -1116
5632, -1626, -1116
5522, -1690, -1092
5518, -1600, -1308
6004, -1486, -1656
6248, -1444, -1780
6566, -1434, -1904
7158, -1218, -2148
7292, -1156, -1740
7246, -968, -1348
6838, -776, -1108
5930, -522, -1132
5758, -312, -776
5028, -2, -492
4656, 266, -558
4548, 674, -680
4758, 1202, -556
4230, 1720, -240
3126, 2556, 530
1612, 3230, 1336
-438, 3800, 1484
-2540, 3990, 1592
-4652, 3784, 1340
-7016, 3162, 1084
-8192, 2494, 1068
-8192, 1084, 1388
-8192, 522, 1720
-8192, -714, 2944
-8192, -1784, 4328
-8192, -2298, 5396
-6810, -2118, 5828
-5804, -2378, 5126
-5084, -2278, 3808
-5230, -1292, 2144
-6680, -838, 1288
-8192, -784, 1124
-8192, -958, 1816
-8192, -1260, 2396
-8192, -1470, 3176
-8192, -1772, 3744
-8192, -1940, 4104
-8192, -1872, 4076
-8192, -1586, 3348
-8192, -1356, 2570
-8192, -1132, 1554
-8192, -928, 904
-8192, -738, 300
-8192, -742, 176
-8192, -828, 320
-8192, -902, 240
-8192, -816, 404
-8192, -894, 744
-8192, -948, 1026
-7878, -954, 1220
-7540, -992, 1380
-7392, -904, 1228
-7406, -798, 856
-7458, -682, 724
-7256, -432, 812
-6768, -344, 1100
-6010, -284, 1416
-5470, -222, 1672
-4786, -88, 1592
-4416, -54, 1280
-3818, 92, 840
-3292, 292, 372
-2582, 412, 156
-1728, 478, 204
-654, 330, 352
204, 64, 448
1204, -12, 304
2404, -232, 156
3682, -516, -64
5024, -930, -514
5724, -980, -224
6518, -954, -436
6930, -1210, -124
6780, -1430, 332
