Acc_X,Acc_Y,Acc_Z
-592, 584, 160
-436, 258, 148
-460, 98, -160
-526, 80, -624
-708, 24, -864
-876, 54, -1452
-924, 64, -2016
-1012, -84, -2664
-1088, -102, -3610
-982, -232, -4320
-764, -476, -4944
-548, -760, -5312
-304, -920, -5744
-172, -1010, -6124
-208, -1148, -6356
-308, -1276, -6512
-422, -1430, -6576
-624, -1536, -6892
-750, -1592, -6944
-780, -1668, -6924
-728, -1690, -6684
-672, -1816, -6412
-768, -2000, -6228
-684, -2170, -5916
-600, -2244, -5800
-596, -2340, -5654
-592, -2532, -5384
-540, -2758, -4976
-468, -2872, -4760
-440, -2978, -4384
-320, -3116, -3884
-256, -3336, -3200
-146, -3558, -2624
-60, -3732, -1928
2, -3820, -1364
-82, -3900, -1038
-178, -3918, -832
-224, -3866, -664
-142, -3806, -628
-60, -3832, -664
90, -3806, -816
132, -3794, -1034
160, -3780, -1316
178, -3760, -1542
186, -3736, -1904
260, -3706, -2152
260, -3698, -2344
264, -3628, -2564
228, -3660, -2624
128, -3654, -2536
84, -3612, -2220
-36, -3598, -1616
-178, -3648, -1148
-268, -3636, -1064
-272, -3632, -1180
-204, -3594, -1522
-146, -3556, -1872
-52, -3464, -2540
-20, -3230, -3220
-84, -3152, -3752
-186, -3076, -4040
-360, -2992, -4604
-422, -2784, -5212
-750, -2626, -5728
-976, -2668, -6004
-1036, -2352, -6624
-1224, -2070, -7168
-1340, -1898, -7008
-1364, -1772, -6568
-1374, -1534, -6112
-1230, -1338, -5694
-1054, -1130, -5324
-898, -936, -5296
-676, -776, -5404
-438, -448, -5668
-272, -100, -5516
-344, 236, -5126
-566, 586, -4718
-830, 738, -3610
-1064, 936, -2916
-1140, 1196, -2308
-1008, 1428, -1864
-908, 1688, -1404
-836, 1836, -824
-854, 2230, -364
-830, 2788, 64
-570, 3212, 1676
-762, 2744, 3288
-78, 2686, 4444
452, 2604, 5678
536, 2084, 8191
60, 1284, 8191
-164, 628, 8188
-470, 1046, 7162
-1056, 1850, 6052
-1328, 2308, 4716
-1724, 2858, 4292
-1940, 3192, 4328
-1720, 3446, 4996
-1120, 3542, 6150
-300, 3464, 8028
378, 2546, 8191
1528, 1944, 8191
1622, 1578, 8191
1006, 1304, 8191
246, 1270, 8191
-618, 1252, 8191
-1048, 1428, 8191
-1264, 1560, 8191
-1318, 1604, 8191
-1120, 1676, 8191
-788, 1598, 8191
-316, 1516, 8191
330, 1306, 8191
684, 1162, 8191
894, 822, 8191
756, 906, 8191
352, 1136, 8191
-238, 1244, 8191
-814, 1426, 8191
-1096, 1658, 8191
-1006, 1898, 8191
-802, 1840, 8191
-396, 1854, 8191
-154, 1772, 8191
52, 1782, 8191
-62, 1900, 8191
-436, 2024, 8191
-822, 2352, 8191
-1024, 2576, 8191
-1266, 2724, 8068
-1370, 2846, 6896
-1140, 3012, 5658
-1094, 3184, 4150
-836, 3148, 3062
-478, 3022, 1554
-164, 2734, 672
-138, 2386, -56
-98, 2036, -244
-160, 1628, -484
-330, 1316, -588
-508, 1058, -632
-636, 868, -688
-828, 504, -752
-908, 344, -1228
-916, 232, -1684
-820, 54, -2236
-562, -162, -3016
