Acc_X: 422, Acc_Y: 3806, Acc_Z: 580
Acc_X: 416, Acc_Y: 3824, Acc_Z: 592
Acc_X: 410, Acc_Y: 3832, Acc_Z: 580
Acc_X: 404, Acc_Y: 3848, Acc_Z: 580
Acc_X: 416, Acc_Y: 3828, Acc_Z: 556
Acc_X: 400, Acc_Y: 3854, Acc_Z: 572
Acc_X: 394, Acc_Y: 3860, Acc_Z: 536
Acc_X: 396, Acc_Y: 3860, Acc_Z: 514
Acc_X: 400, Acc_Y: 3848, Acc_Z: 518
Acc_X: 412, Acc_Y: 3888, Acc_Z: 492
Acc_X: 410, Acc_Y: 3880, Acc_Z: 456
Acc_X: 392, Acc_Y: 3900, Acc_Z: 432
Acc_X: 408, Acc_Y: 3914, Acc_Z: 440
Acc_X: 412, Acc_Y: 3964, Acc_Z: 404
Acc_X: 436, Acc_Y: 3966, Acc_Z: 388
Acc_X: 412, Acc_Y: 3988, Acc_Z: 344
Acc_X: 414, Acc_Y: 4026, Acc_Z: 340
Acc_X: 432, Acc_Y: 4018, Acc_Z: 364
Acc_X: 422, Acc_Y: 4040, Acc_Z: 304
Acc_X: 432, Acc_Y: 4060, Acc_Z: 332
Acc_X: 420, Acc_Y: 4060, Acc_Z: 304
Acc_X: 420, Acc_Y: 4068, Acc_Z: 320
Acc_X: 424, Acc_Y: 4080, Acc_Z: 316
Acc_X: 414, Acc_Y: 4076, Acc_Z: 296
Acc_X: 430, Acc_Y: 4096, Acc_Z: 284
Acc_X: 422, Acc_Y: 4088, Acc_Z: 320
Acc_X: 440, Acc_Y: 4106, Acc_Z: 300
Acc_X: 436, Acc_Y: 4092, Acc_Z: 308
Acc_X: 416, Acc_Y: 4122, Acc_Z: 296
Acc_X: 418, Acc_Y: 4132, Acc_Z: 276
Acc_X: 422, Acc_Y: 4132, Acc_Z: 300
Acc_X: 420, Acc_Y: 4126, Acc_Z: 272
Acc_X: 416, Acc_Y: 4128, Acc_Z: 252
Acc_X: 436, Acc_Y: 4132, Acc_Z: 260
Acc_X: 434, Acc_Y: 4116, Acc_Z: 224
Acc_X: 418, Acc_Y: 4170, Acc_Z: 260
