Acc_X,Acc_Y,Acc_Z
6204, -1568, -1400
6126, -1626, -1152
6330, -1808, -860
6450, -1940, -496
6640, -2092, -412
6680, -2200, -304
6458, -2176, -332
6150, -2204, -514
5796, -2192, -616
5570, -2112, -812
5416, -2124, -876
5430, -2118, -1026
5536, -2068, -1180
5680, -2054, -1312
5518, -2048, -1180
5404, -1702, -1256
5292, -1740, -1296
5190, -1420, -1328
4930, -1332, -1300
4800, -1214, -1216
4770, -980, -1280
4730, -824, -1192
4418, -734, -772
4026, -466, -336
3460, -274, 188
2714, -118, 518
2208, 48, 1012
1518, 306, 1296
838, 468, 1460
-348, 608, 1604
-1188, 684, 1508
-2620, 734, 1452
-3936, 258, 1626
-5564, 222, 1784
-7010, 28, 2156
-8128, -408, 1916
-8068, -1062, 2284
-8044, -1556, 2516
-7370, -1962, 2748
-6860, -2340, 2820
-6694, -2278, 2558
-6378, -2010, 2320
-6330, -1868, 2328
-6672, -1892, 2492
-7218, -1948, 2728
-7454, -1976, 3114
-7842, -2118, 3316
-8154, -2228, 3548
-8192, -2312, 3716
-8192, -2430, 3836
-8192, -2408, 3804
-8192, -2382, 3356
-8192, -2300, 2952
-8192, -2220, 2456
-8192, -2136, 2160
-8170, -2224, 1940
-8192, -2260, 1712
-8188, -2188, 1472
-7990, -2104, 1300
-7734, -2124, 1420
-7634, -2218, 1764
-7708, -2300, 1972
-7812, -2248, 2046
-7776, -2188, 2092
-7876, -2050, 2236
-7762, -2002, 2368
-7234, -1912, 2440
-6536, -1828, 2400
-6008, -1690, 2112
-5772, -1646, 1848
-5780, -1544, 1804
-5544, -1576, 1832
-5386, -1456, 1824
-5352, -1474, 1828
-5514, -1316, 1884
-5354, -1068, 1876
-5234, -924, 1972
-4958, -750, 2204
-4260, -534, 2116
-3586, -268, 2116
-2328, -278, 2000
-1346, -28, 1340
-42, -112, 664
1086, -320, 264
2158, -440, -404
3568, -508, -928
4316, -694, -1196
5124, -656, -1468
5688, -590, -1550
6204, -676, -1034
6404, -772, -472
6636, -856, -132
6510, -812, -10
6292, -876, 52
6204, -920, -112
6086, -960, -476
6092, -884, -1348
6190, -832, -2032
6550, -936, -2424
7020, -1024, -2504
7326, -1136, -2608
7502, -1270, -2740
7518, -1244, -2720
7352, -1224, -2664
7108, -1324, -2484
6854, -1388, -2132
6454, -1464, -1884
6242, -1444, -1796
5732, -1456, -1708
5318, -1512, -1720
5208, -1504, -1580
5248, -1628, -1424
5296, -1704, -1344
5496, -1686, -1368
5798, -1602, -1554
6194, -1458, -1832
6558, -1144, -2124
6956, -1368, -2212
7152, -1232, -2556
7372, -944, -2764
7262, -594, -2578
6658, -388, -2220
5810, -80, -1888
4906, 284, -1688
4666, 470, -1480
4250, 1054, -1022
3832, 1214, -92
2878, 1312, 748
1968, 1698, 1668
1104, 1894, 2062
-872, 1608, 3182
-1020, 1864, 3554
-1454, 1154, 3524
-2322, 1204, 3228
-3310, 1146, 3180
-4740, 708, 3026
-6334, 422, 2840
-7834, 280, 2772
-8192, -270, 3360
-8192, -1050, 4496
-8192, -1504, 5000
-8192, -2102, 5678
-7348, -2308, 5604
-6368, -2312, 5600
-5460, -2266, 5324
-5342, -2196, 4660
-6100, -1988, 3980
-6828, -1788, 3200
-7850, -1612, 2708
-8192, -1630, 2728
-8192, -1782, 3086
-8192, -1950, 3496
-8192, -2104, 3888
-8192, -2248, 4044
-8192, -2260, 3736
-8192, -2208, 3432
-8192, -2114, 2764
-8192, -1894, 2248
-8192, -1802, 1716
-8192, -1796, 1504
-8192, -1820, 1400
-8192, -1832, 1468
-8192, -1804, 1688
-8192, -1750, 1828
-8192, -1808, 1922
-8192, -1768, 2396
-7912, -1638, 2332
-7436, -1538, 2288
-6906, -1424, 2252
-6536, -1296, 2100
-6312, -1192, 2116
-6286, -1032, 2004
-6388, -950, 2046
-6308, -812, 2136
-6178, -532, 2388
-5704, -478, 2628
-4856, -134, 2578
-3890, 166, 2408
-2694, -170, 2428
-1746, -152, 1852
-476, -292, 1332
522, -384, 506
1890, -578, -6
2786, -942, -156
3564, -1162, -136
4466, -1106, -344
4830, -944, -612
4988, -984, -284
5080, -1156, 400
5024, -1210, 940
4676, -1300, 1268
4272, -1210, 1084
4238, -1076, 436
4390, -784, 22
4880, -1028, -768
5608, -1252, -1232
6210, -1258, -1752
6718, -1262, -2132
6832, -1158, -2784
6676, -1270, -3032
6480, -1312, -3064
6252, -1352, -2820
5898, -1348, -2424
5732, -1392, -1920
5710, -1508, -1636
5706, -1564, -1424
5696, -1586, -1432
5776, -1620, -1472
5800, -1664, -1408
5820, -1740, -1440
5868, -1792, -1528
5952, -1824, -1632
6006, -1858, -1588
6000, -1914, -1562
6030, -1808, -1924
6278, -1850, -1880
6090, -1820, -1652
5950, -1780, -1504
5850, -1634, -1796
6252, -1424, -2144
6260, -1366, -1988
6288, -1222, -1824
6102, -1024, -1740
5670, -694, -1852
5412, -318, -1724
4910, -176, -1288
4828, 102, -1112
5010, 326, -720
4756, 790, 164
4446, 1246, 1116
3638, 1702, 2000
1794, 2218, 2876
60, 2386, 3620
-1912, 2558, 3308
-3700, 2594, 2602
-5128, 2286, 1764
-7228, 1318, 1696
-8192, 946, 1752
-8192, 36, 2240
-8192, -904, 3348
-8192, -1858, 3916
-8192, -2292, 4052
-7662, -2212, 3864
-6444, -2292, 3400
-6046, -2326, 3200
-5814, -2060, 2614
-6146, -1792, 2088
-6792, -1608, 1848
-7688, -1584, 1944
-8192, -1756, 2268
-8192, -1804, 2768
-8192, -2122, 3260
-8192, -2274, 3480
-8192, -2080, 3436
-8192, -2150, 3072
-8192, -2020, 2700
-8192, -1902, 2148
-8192, -1736, 1704
-8192, -1694, 1280
-8192, -1638, 964
-8192, -1556, 800
-8192, -1630, 760
-8064, -1686, 756
-8016, -1656, 636
-7782, -1546, 564
-7252, -1534, 676
-6916, -1608, 1004
-6624, -1750, 1324
-6724, -1728, 1332
-6900, -1594, 1156
-6916, -1408, 1272
-6688, -1308, 1476
-6326, -1248, 1712
-5990, -1210, 1884
-5622, -1108, 1900
-5338, -954, 1566
-4832, -680, 1280
-4512, -540, 1040
-3796, -268, 736
-3406, -166, 608
-2690, 132, 556
-1846, 58, 380
-944, -50, 428
-274, -196, 464
466, -386, 388
1464, -452, 184
2774, -650, -500
4678, -810, -956
5728, -1296, -1020
6500, -1322, -1324
6382, -1296, -1800
6142, -1224, -2052
5656, -1104, -1848
5728, -1036, -1104
6122, -1184, -554
6300, -1338, 200
6364, -1496, 480
6260, -1468, 460
6130, -1388, 104
6080, -1322, -408
6190, -1332, -896
6374, -1396, -1336
6742, -1404, -1672
7134, -1394, -1920
7664, -1486, -2084
7772, -1620, -2088
7568, -1568, -2078
7402, -1504, -1972
7110, -1420, -1712
6734, -1340, -1356
6342, -1384, -912
6060, -1430, -660
6064, -1396, -616
6314, -1356, -772
6536, -1364, -1104
6924, -1326, -1582
7330, -1390, -2036
7516, -1308, -1972
7374, -1146, -1876
6820, -958, -1768
6304, -618, -1804
5646, -292, -1712
5156, -84, -1284
4420, 148, -656
4524, 362, -288
4526, 722, 172
4080, 1126, 768
3430, 1460, 1268
2394, 2248, 1188
780, 3002, 992
-1450, 3530, 952
-2952, 3850, 1124
-4766, 3494, 888
-6326, 2754, 748
-8192, 2358, 692
-8192, 1176, 1648
-8192, 220, 2062
-8192, -458, 2768
-8192, -1280, 3984
-8192, -1980, 5392
-8192, -2318, 6076
-7480, -2202, 4732
-6972, -1858, 2844
-7196, -1384, 1788
-7934, -1158, 1328
-8192, -1156, 1516
-8192, -1266, 2098
-8192, -1656, 2828
-8192, -1980, 3594
-8192, -2254, 4200
-8192, -2360, 4352
-8192, -2304, 3876
-8192, -2036, 3228
-8192, -1880, 2578
-8192, -1632, 1888
-8192, -1396, 1428
-8192, -1270, 1160
-8192, -1240, 1208
-8192, -1270, 1408
-8176, -1176, 1504
-8192, -1066, 2024
-8192, -958, 2436
-8192, -542, 2796
-8192, -268, 3292
-8192, 332, 3488
-8192, 962, 3388
-7612, 1496, 3072
-6330, 2102, 2224
-4608, 2586, 1228
-3004, 2702, -52
-780, 2568, -804
1174, 2000, -1416
3386, 1108, -1792
5596, -74, -2496
7068, -82, -2612
7752, -920, -3188
8191, -1184, -3328
8191, -1284, -2534
8182, -1396, -1380
7068, -1586, 38
6326, -1590, 1744
5528, -1568, 2516
4892, -1794, 2880
4460, -1772, 2532
4380, -1842, 1542
4536, -1932, 676
4748, -2076, -340
4966, -2186, -1058
5300, -2270, -1712
5342, -2386, -2108
