Acc_X,Acc_Y,Acc_Z
364, -4064, -220
410, -3884, -316
544, -3908, -220
700, -4044, -32
844, -3928, -188
962, -3884, -228
934, -3966, -140
976, -3918, -64
972, -3858, -120
1250, -3776, -252
1556, -3614, -420
2126, -3488, -320
2860, -3366, -228
3284, -3390, 48
3550, -3392, 144
3878, -3296, 80
4298, -3082, -84
4736, -2974, -292
4852, -2860, -268
5126, -2530, -444
5272, -2372, -600
5006, -2326, -388
4936, -2054, -292
4724, -1820, 24
4404, -1850, 96
3888, -1434, -284
3268, -1282, -488
2980, -1020, -276
2796, -1044, 104
2610, -838, 196
1952, -668, 592
626, -676, 1164
-714, -788, 1036
-2222, -826, 1000
-3220, -824, 1128
-3726, -1042, 1484
-3820, -1432, 1984
-3660, -1624, 2228
-3612, -1772, 2276
-3642, -1728, 2024
-3704, -1434, 1664
-4026, -1308, 1624
-4718, -1300, 1800
-5446, -1360, 2180
-6012, -1478, 2640
-6382, -1600, 3004
-6766, -1736, 3352
-7210, -1876, 3524
-7584, -1900, 3524
-7698, -1936, 3520
-7620, -1936, 3392
-7536, -2002, 3328
-7406, -1988, 3240
-7562, -1932, 3004
-7838, -1890, 2716
-8042, -1754, 2332
-8192, -1788, 2224
-8192, -1998, 2464
-8192, -1946, 2368
-8192, -1972, 2668
-8192, -2408, 3062
-8192, -2342, 3316
-8192, -2422, 3480
-8192, -2470, 3376
-8192, -2256, 3586
-8192, -2264, 3480
-8192, -2096, 3074
-8192, -1884, 2578
-7940, -1820, 2152
-7908, -1736, 1844
-7888, -1600, 1760
-7634, -1494, 1744
-7100, -1416, 2012
-6392, -1460, 2140
-5930, -1312, 2156
-5060, -1120, 2100
-4264, -1126, 2116
-3582, -1218, 2184
-3128, -1296, 2128
-2968, -1270, 1892
-2894, -1280, 1792
-2872, -1178, 1640
-2720, -1040, 1408
-2160, -942, 1180
-1428, -1014, 1060
-794, -1088, 932
58, -1132, 768
610, -1166, 584
1244, -1244, 484
1714, -1322, 348
1988, -1340, 212
2226, -1418, 284
2368, -1580, 532
2472, -1604, 580
2620, -1644, 740
3014, -1600, 640
3530, -1638, 592
4286, -1740, 492
4918, -1772, 284
5308, -1950, 284
5570, -2016, 48
5832, -1952, -180
5804, -1892, -472
5508, -1892, -548
5300, -1936, -476
5240, -2048, -372
5398, -2184, -204
5510, -2188, -84
5654, -2300, 24
5732, -2266, -192
6024, -2184, -360
6256, -2176, -556
6474, -2204, -596
6778, -2092, -836
7046, -2066, -940
6916, -2022, -844
6672, -1920, -768
6462, -1812, -716
6360, -1790, -680
6210, -1794, -612
6068, -1734, -456
6028, -1586, -432
6048, -1564, -284
5992, -1388, -320
5820, -1390, -212
5614, -1274, -228
5290, -1024, -460
4924, -738, -728
4260, -472, -904
3108, -296, -652
2558, -6, -456
1962, 210, -236
1262, 284, 180
376, 304, 668
-400, 162, 1014
-1226, 10, 1328
-1828, -92, 1546
-2234, -246, 1836
-2484, -232, 2036
-2484, -304, 1868
-2468, -312, 1828
-2956, -408, 1832
-3612, -436, 1740
-4228, -84, 1732
-5104, 2, 1860
-6330, -414, 2392
-7388, -806, 3264
-7814, -1088, 3844
-7574, -1284, 4268
-7070, -1634, 4604
-6812, -1764, 4600
-6584, -1712, 4348
-6400, -1422, 3614
-6064, -1232, 3316
-6126, -1166, 2916
-6676, -1126, 2614
-7368, -988, 2074
-8074, -994, 2440
-8192, -1270, 2892
-8192, -1304, 3204
-8192, -1460, 3552
-8192, -1656, 3712
-8192, -1724, 3812
-8192, -1866, 3876
-8192, -1860, 3832
-8192, -1836, 3696
-8192, -1840, 3712
-8192, -1864, 3564
-8192, -1804, 3188
-8192, -1664, 2574
-8192, -1524, 2156
-8192, -1378, 1800
-8192, -1280, 1860
-8192, -1152, 2102
-8192, -1172, 2364
-7926, -1122, 2704
-7832, -1036, 2856
-7474, -798, 2776
-7126, -572, 2660
-6490, -470, 2692
-6358, -428, 2864
-5666, -142, 2598
-5216, 132, 2368
-4634, 214, 2284
-4002, 292, 2468
-3484, 196, 2668
-2862, 140, 2532
-2292, 168, 2232
-1704, 196, 1972
-654, 120, 1808
190, 54, 1716
1130, -32, 1440
2188, -214, 1392
2870, -358, 1080
3598, -396, 860
3950, -474, 880
4398, -522, 916
4714, -506, 840
4914, -606, 840
5134, -646, 808
5428, -790, 996
5508, -876, 1004
5632, -824, 780
5784, -712, 364
6078, -668, 60
6496, -756, -352
7090, -788, -608
7498, -872, -756
7934, -948, -864
8191, -998, -1008
8191, -1032, -1088
8191, -980, -1336
8191, -1010, -1224
8191, -1018, -1204
8191, -1024, -1108
7844, -1140, -940
7462, -1116, -980
7410, -1070, -1124
6962, -1172, -940
6318, -1256, -776
5810, -1348, -932
5672, -1244, -1248
5724, -1252, -1424
5570, -1358, -1316
5404, -1352, -1304
5444, -1220, -1416
5400, -1054, -1356
5276, -1082, -1120
5226, -882, -1060
5108, -800, -948
4836, -684, -640
4346, -586, -208
3726, -240, 2
3334, 134, 76
2594, 296, 468
1922, 340, 852
1544, 504, 1084
1210, 750, 1280
802, 860, 1542
106, 1028, 1508
-776, 1250, 1340
-1776, 1504, 1036
-2716, 1436, 1152
-4170, 1296, 1468
-5754, 1036, 2100
-7016, 742, 2578
-8152, 106, 2908
-8192, -348, 3348
-8192, -868, 3606
-8048, -1150, 3952
-6582, -1334, 4108
-5144, -1316, 4028
-4044, -1418, 3940
-4302, -1520, 3700
-4962, -1024, 3292
-6064, -1026, 3304
-7250, -898, 3212
-8022, -966, 3440
-8192, -1232, 3580
-8192, -1378, 3800
-8192, -1452, 3980
-8192, -1620, 4288
-8192, -1732, 4420
-8192, -1596, 4404
-8192, -1578, 4308
-8192, -1606, 4020
-8192, -1396, 3688
-8192, -1410, 3448
-8192, -1452, 3336
-8192, -1474, 3172
-8192, -1538, 3168
-8192, -1616, 3096
-8192, -1628, 2980
-8192, -1612, 2808
