Acc_X,Acc_Y,Acc_Z
5832, -1680, -534
6218, -1728, -564
6718, -1720, -700
7362, -1732, -944
7934, -1766, -1256
8191, -1786, -1364
8191, -1772, -1532
8191, -1742, -1720
8191, -1744, -1752
8191, -1712, -1856
8076, -1646, -1800
7834, -1720, -1740
7464, -1756, -1684
7214, -1748, -1824
6934, -1734, -1932
6744, -1728, -1944
6650, -1738, -1876
6470, -1814, -1624
6216, -1768, -1400
5836, -1698, -1220
5248, -1628, -1030
4508, -1682, -628
3712, -1630, -420
3170, -1612, -344
2686, -1592, -304
2198, -1768, 24
1846, -1756, 252
1354, -1744, 364
1086, -1754, 328
934, -1764, 392
770, -1742, 336
316, -1670, 220
-174, -1598, 264
-1042, -1516, 344
-1890, -1456, 536
-2542, -1548, 716
-2890, -1698, 1076
-3244, -1916, 1276
-3218, -1954, 1348
-3126, -1830, 1604
-3664, -1720, 1524
-4258, -2082, 1488
-4384, -2296, 1364
-4386, -2060, 1420
-4626, -1842, 1552
-5086, -1860, 1780
-5454, -2008, 2032
-5568, -2066, 2384
-5748, -2180, 2680
-5820, -2224, 2616
-5720, -2110, 2652
-5536, -2132, 2476
-5566, -2228, 2554
-5894, -2352, 2640
-6360, -2312, 2644
-6738, -2266, 2436
-7130, -2240, 2276
-7340, -2316, 2296
-7566, -2348, 2348
-7868, -2396, 2412
-8192, -2426, 2548
-8192, -2516, 2648
-8192, -2602, 2760
-8192, -2616, 2664
-8192, -2524, 2388
-8192, -2432, 2180
-8192, -2382, 2088
-8192, -2364, 2112
-8192, -2386, 2196
-8192, -2320, 2180
-8192, -2218, 2172
-8136, -2114, 2132
-7894, -2010, 2024
-7510, -1910, 1980
-7126, -1830, 2132
-6478, -1848, 2152
-6054, -1732, 2040
-5698, -1628, 1912
-5372, -1580, 1872
-5008, -1572, 1896
-4656, -1548, 1768
-4306, -1438, 1664
-3766, -1422, 1546
-3472, -1496, 1420
-3184, -1474, 1324
-2898, -1578, 1264
-2270, -1546, 1220
-1758, -1452, 1176
-1082, -1388, 1160
-632, -1374, 980
-82, -1404, 792
510, -1492, 740
1164, -1616, 876
2030, -1768, 860
2502, -1988, 820
2720, -2006, 584
2900, -2028, 220
2958, -2036, 10
2952, -2064, -96
2904, -2032, -112
3078, -1996, -160
3546, -2000, -140
4106, -2070, -172
4800, -2104, -432
5268, -2056, -672
5684, -1974, -1176
6082, -1912, -1484
6322, -1944, -1620
6484, -1908, -1652
6506, -1872, -1736
6668, -1836, -1788
6772, -1850, -1776
6948, -1924, -1724
7050, -1966, -1772
7034, -1908, -1796
7012, -1866, -1852
6976, -1840, -1908
6858, -1884, -1916
6790, -1902, -1960
6750, -1824, -2172
6514, -1864, -2184
6296, -1844, -2308
6200, -1780, -2460
6020, -1738, -2324
5718, -1740, -1992
5292, -1656, -1740
4910, -1586, -1648
4566, -1448, -1558
4338, -1396, -1396
4054, -1396, -1026
3766, -1478, -536
3428, -1456, -232
2970, -1400, -136
2270, -1276, -56
1802, -1130, 120
1454, -818, -168
1132, -650, -60
1002, -728, 152
640, -672, 380
304, -560, 494
-422, -460, 536
-832, -370, 552
-1094, -470, 712
-2166, -722, 1068
-3428, -944, 1740
-4748, -1144, 2316
-5612, -1318, 2908
-6316, -1392, 3332
-6188, -808, 4424
-7222, -1218, 3448
-6938, -3058, 4028
-6560, -2550, 4008
-6702, -1910, 3580
-6898, -1812, 3512
-7212, -1936, 3152
-7732, -1962, 3132
-8192, -1920, 3320
-8192, -2054, 3344
-8192, -2196, 3552
-8192, -2280, 3644
-8192, -2304, 3672
-8192, -2312, 3524
-8192, -2296, 3340
-8192, -2274, 3066
-8192, -2236, 2908
-8192, -2196, 2644
-8192, -2230, 2536
-8192, -2136, 2336
-8192, -2096, 2176
-8176, -2088, 2028
-7820, -2048, 1980
-7466, -2018, 1876
-6942, -2012, 1872
-6646, -1988, 1904
-6396, -1992, 1916
-6210, -2012, 2004
-5964, -1932, 2040
-5606, -1924, 2036
-5466, -1948, 1952
-5464, -1950, 2028
-5364, -1932, 2050
-4984, -1896, 1940
-4598, -1768, 1748
-4024, -1736, 1568
-3690, -1738, 1416
-3394, -1656, 1090
-2764, -1660, 1136
-2222, -1664, 1180
-1832, -1682, 1128
-1752, -1720, 1036
-1820, -1578, 992
-1540, -1524, 876
-1078, -1572, 848
-696, -1568, 604
-98, -1516, 424
472, -1496, 388
1222, -1616, 600
1786, -1762, 796
2166, -1840, 876
2466, -1858, 692
2704, -1806, 372
2856, -1824, 284
3318, -1894, 220
3598, -1892, 176
3930, -1878, -32
4380, -1816, -152
4752, -1860, -312
5126, -1860, -652
5464, -1856, -980
5776, -1772, -1272
5976, -1728, -1628
6056, -1712, -1724
6020, -1756, -1696
6012, -1796, -1688
5884, -1740, -1680
5760, -1808, -1542
5750, -1846, -1460
5692, -1858, -1484
5704, -1888, -1464
5740, -1950, -1420
5628, -2044, -1308
5474, -2080, -1260
5504, -2088, -1364
5496, -2088, -1544
5464, -2176, -1580
5396, -2188, -1558
5182, -2216, -1468
5034, -2216, -1448
4862, -2212, -1396
4640, -2236, -1308
4468, -2270, -1224
4452, -2260, -1244
4532, -2274, -1104
4498, -2420, -748
4320, -2420, -644
4154, -2334, -700
4168, -2286, -800
4160, -2352, -648
3970, -2344, -460
3814, -2328, -468
3756, -2274, -608
3592, -2188, -660
3376, -2128, -604
3100, -1902, -608
2806, -1824, -584
2550, -1724, -440
2454, -1534, -296
2194, -1634, -30
1812, -1556, 272
1296, -1458, 320
864, -1416, 456
546, -1400, 572
496, -1278, 440
474, -1210, 344
308, -1084, 244
90, -1010, 76
-156, -786, -76
-534, -612, -92
-896, -600, 112
-1612, -638, 494
-2594, -700, 1232
-3592, -746, 2058
-5024, -476, 2376
-5666, -1280, 2488
-6012, -2024, 2724
-5772, -1976, 3176
-5536, -1712, 3520
-5432, -1760, 3472
-5640, -1808, 3272
-5714, -1686, 2844
-6158, -1632, 2656
-6688, -1716, 2688
-7566, -1788, 2740
-8110, -1800, 2900
-8192, -1760, 3064
-8192, -1876, 3120
-8192, -1952, 3200
-8192, -1940, 3122
-8192, -1988, 3032
-8192, -2020, 2960
-8192, -1940, 2732
-8192, -1840, 2608
-8192, -1888, 2640
-8192, -1888, 2608
-8192, -1892, 2468
-8192, -1844, 2384
-8192, -1872, 2468
-8192, -1904, 2452
-8192, -1840, 2420
-8192, -1792, 2240
-8192, -1794, 2304
-8192, -1786, 2372
-8192, -1674, 2384
-8038, -1628, 2468
-7676, -1544, 2536
-7204, -1384, 2392
-6880, -1300, 2312
-6736, -1348, 2428
-6600, -1184, 2392
-6392, -1020, 2276
-6024, -872, 2308
-5630, -864, 2436
-5350, -784, 2552
-4832, -626, 2296
-4428, -590, 2164
-3980, -598, 2284
-3512, -506, 2200
