Acc_X,Acc_Y,Acc_Z
-444, -1088, -2520
-556, -1124, -3264
-762, -1244, -4048
-894, -1278, -4752
-1024, -1326, -5072
-1076, -1430, -5208
-1134, -1556, -5324
-1256, -1736, -5404
-1316, -1846, -5492
-1422, -1910, -5700
-1550, -1924, -5856
-1588, -2036, -5756
-1680, -2244, -5788
-1772, -2312, -5980
-1836, -2412, -6044
-1828, -2422, -6320
-1616, -2554, -6194
-1474, -2694, -5812
-1284, -2888, -5260
-1252, -2996, -4788
-1186, -3114, -4260
-1148, -3252, -3440
-1168, -3440, -2566
-1140, -3644, -1996
-1032, -3788, -1244
-888, -3892, -892
-716, -3918, -656
-566, -4028, -432
-374, -4032, -432
-244, -4024, -448
-64, -3984, -512
-36, -3980, -560
-36, -3908, -816
16, -3818, -1248
-88, -3728, -1756
-216, -3660, -2074
-264, -3554, -2424
-322, -3464, -2784
-404, -3314, -3106
-584, -3204, -3320
-612, -3074, -3812
-788, -2906, -4464
-1082, -2712, -4940
-1306, -2542, -5780
-1484, -2312, -6500
-1568, -2176, -7416
-1596, -1894, -8032
-1688, -1656, -8192
-1720, -1288, -8192
-1616, -1028, -8192
-1594, -758, -8192
-1738, -440, -8192
-1752, -118, -8192
-1716, 322, -7872
-1830, 670, -7218
-1944, 1066, -6120
-1836, 1270, -5380
-1436, 1534, -4484
-1042, 1748, -3968
-396, 1984, -3584
-138, 2400, -3316
120, 2496, -2736
56, 2866, -2066
-408, 3262, -1316
-870, 3604, -160
-1412, 4100, 924
-1002, 4646, 2892
-308, 4152, 5428
308, 2780, 8191
592, 2126, 8191
744, 1438, 8191
444, 884, 8191
-16, 1546, 8191
-432, 1486, 8176
-654, 2232, 6348
-920, 2270, 5968
-956, 2428, 6256
-824, 2352, 6944
-754, 2218, 7644
-804, 2192, 8164
-256, 2340, 8191
66, 1760, 8191
28, 1006, 8191
-44, 616, 8191
-230, 408, 8191
-264, 504, 8191
-432, 484, 8191
-588, 530, 8191
-514, 652, 8191
-368, 772, 8191
-368, 712, 8191
-384, 628, 8191
-330, 596, 8191
-212, 500, 8191
-82, 336, 8191
-212, 280, 8191
-54, 392, 8191
-222, 296, 8191
-540, 366, 8191
-688, 574, 8191
-776, 772, 8191
-592, 924, 8191
-460, 920, 8191
-504, 1040, 8191
-482, 1230, 8191
-268, 1412, 8191
-24, 1258, 8191
-54, 1426, 8191
-190, 1628, 8191
-374, 1814, 8191
-618, 1950, 8191
-814, 2054, 8191
-1138, 2148, 8191
-1230, 2334, 6820
-1120, 2542, 5646
-1200, 2584, 4544
-1248, 2538, 3676
-1026, 2428, 2632
-564, 2330, 1804
-404, 2260, 1080
-234, 1902, 868
-360, 1668, 788
-466, 1504, 772
-460, 1180, 460
-528, 1076, -396
-534, 1006, -1476
-508, 824, -2124
-488, 464, -2832
-540, 148, -3424
-456, -110, -4292
-412, -426, -4896
-540, -772, -5142
-768, -980, -5210
-1042, -1292, -5064
-1134, -1518, -4788
-1182, -1608, -4604
-1112, -1758, -4528
-964, -1838, -4764
-834, -1992, -4872
-746, -2196, -4900
-628, -2298, -5104
-522, -2370, -5186
-504, -2392, -5152
-442, -2550, -5032
-632, -2750, -4848
-820, -2876, -4816
