Acc_X,Acc_Y,Acc_Z
2840, -1678, -296
2646, -1538, -224
2558, -1292, -316
2502, -1076, -300
2226, -828, -420
1498, -570, -340
606, -420, -34
-138, -366, 404
-826, -530, 1036
-1392, -646, 1472
-1972, -586, 1452
-2000, -650, 1252
-2200, -788, 1348
-2252, -760, 1768
-2464, -768, 1668
-2424, -824, 1652
-2594, -990, 1336
-2918, -958, 1212
-3782, -534, 1200
-4956, -416, 1496
-5942, -522, 1992
-7120, -660, 2676
-7550, -924, 3348
-8038, -1184, 3812
-8192, -1444, 4292
-8192, -1654, 4400
-8144, -1788, 4420
-7882, -1690, 4312
-7690, -1530, 4130
-7776, -1444, 3904
-8140, -1366, 3564
-8192, -1336, 3340
-8192, -1260, 3054
-8192, -1226, 2948
-8192, -1286, 2828
-8192, -1312, 2888
-8192, -1360, 2920
-8192, -1392, 2952
-8192, -1434, 3008
-8192, -1492, 2964
-8192, -1440, 2808
-8192, -1376, 2648
-8192, -1292, 2416
-8192, -1164, 2074
-8192, -1096, 1916
-8192, -982, 1900
-8130, -992, 1888
-7638, -952, 1960
-7046, -954, 1936
-6586, -854, 1840
-6278, -804, 1820
-6308, -780, 1848
-6086, -700, 1884
-5556, -672, 1956
-5114, -660, 2012
-4584, -616, 2128
-4272, -634, 2062
-4058, -492, 1744
-3696, -470, 1476
-3226, -466, 1356
-2802, -392, 1220
-2078, -288, 996
-1362, -258, 856
-400, -232, 692
460, -340, 552
974, -538, 548
1378, -708, 544
1722, -716, 444
2088, -802, 384
2298, -916, 328
2734, -992, 304
3318, -996, 300
3880, -1062, 248
4670, -1222, 196
5540, -1400, 52
6600, -1734, -60
7202, -1856, -200
7408, -1916, -288
7262, -1840, -436
6730, -1776, -514
6352, -1696, -584
6126, -1728, -556
6032, -1750, -664
5868, -1852, -684
5994, -1840, -832
6082, -1854, -1012
6176, -1944, -1168
6220, -2024, -1196
6320, -2108, -1180
6318, -2192, -1308
6230, -2200, -1380
6036, -2192, -1524
5808, -2184, -1668
5666, -2172, -1828
5584, -2126, -1912
5610, -2218, -1860
5334, -2300, -1624
4840, -2382, -1392
4350, -2304, -1348
4066, -2278, -1300
3714, -2312, -1296
3792, -2296, -1340
3974, -2392, -1320
4172, -2496, -1248
4308, -2500, -1248
4548, -2420, -1288
4848, -2334, -1380
4782, -2150, -1296
4394, -2048, -840
3878, -1794, -564
3386, -1624, -280
2866, -1460, 116
2678, -1388, 328
2610, -1308, 364
2432, -1278, 300
2042, -1048, 244
1292, -854, 272
724, -690, 220
518, -474, 108
388, -388, 92
122, -254, 160
-190, -120, 212
-618, -72, 404
-1148, -50, 684
-1968, -62, 908
-2494, -172, 968
-3058, -214, 1364
-3560, -268, 1864
-4058, -572, 2324
-4810, -898, 2764
-5418, -1278, 3164
-5556, -1422, 3574
-5672, -1304, 3640
-5626, -1240, 3628
-5400, -1066, 3652
-5294, -1122, 3464
-5482, -1002, 3364
-5916, -894, 3348
-6384, -852, 3328
-6934, -772, 3304
-7706, -816, 3448
-8192, -828, 3748
-8192, -894, 4064
-8192, -942, 4264
-8192, -1068, 4436
-8192, -1144, 4424
-8192, -1140, 4504
-8192, -1132, 4296
-8192, -1108, 3968
-8192, -994, 3692
-8192, -928, 3268
-8192, -800, 2788
-8192, -760, 2516
-8192, -742, 2440
-8192, -656, 2424
-8192, -638, 2532
-8192, -720, 2820
-8192, -544, 2772
-8192, -416, 2952
-8192, -366, 3016
-8192, -266, 2860
-8192, -62, 2724
-8192, 232, 2612
