Acc_X,Acc_Y,Acc_Z
-286, 588, -74
-746, 2282, 32
-666, 2182, 100
-724, 868, -844
-668, -858, -1526
-568, -1608, -2070
-434, -1708, -2224
-348, -1332, -2148
-176, -1136, -1944
-76, -1062, -1708
-68, -1010, -1584
-80, -776, -1364
4, -514, -1076
52, -32, -804
108, 514, -522
142, 1110, -284
216, 1852, -80
290, 2784, 68
336, 3944, 240
380, 5678, 368
336, 7446, 532
250, 8191, 620
86, 8191, 776
-228, 8191, 860
-378, 8191, 1060
-576, 8191, 1408
-636, 8191, 2050
-784, 8191, 2652
-802, 8191, 3004
-766, 8191, 3136
-718, 8191, 2980
-696, 7730, 2660
-596, 7534, 2316
-478, 7576, 1856
-320, 7886, 1468
-206, 8191, 1136
-68, 8191, 984
-20, 8191, 912
-16, 8191, 964
-36, 8191, 1132
-52, 8191, 1280
-84, 8191, 1340
-98, 8191, 1312
-66, 8191, 1240
-12, 8191, 1184
20, 8191, 1002
50, 8191, 948
80, 8191, 964
90, 8191, 968
90, 8154, 988
80, 7918, 1068
86, 7628, 1164
102, 7416, 1224
72, 7164, 1264
82, 6900, 1220
94, 6666, 1288
108, 6428, 1272
8191, 8191, 862
-2310, -58, 7988
-3070, 5280, 4772
-1752, 6324, 6320
-226, 4810, 5214
-308, 3950, 4336
-562, 4116, 2474
-646, 3210, 2872
-442, 2988, 1204
-268, 2362, -2
-236, 2326, -132
-116, 1752, 96
-194, 1544, 148
-218, 1292, 240
-164, 1016, 468
-160, 768, 612
-146, 756, 732
-160, 634, 716
-132, 732, 668
-60, 864, 540
36, 1144, 348
120, 1444, 228
188, 1776, 160
242, 2144, 236
252, 2458, 372
278, 2880, 510
308, 3248, 708
330, 3760, 832
348, 4296, 968
374, 4736, 1018
380, 5316, 1068
378, 5770, 976
404, 6208, 860
392, 6532, 744
360, 6868, 592
368, 6992, 388
388, 7080, 200
400, 7086, -2
412, 6984, -140
452, 6836, -268
488, 6712, -364
502, 6628, -452
504, 6540, -510
518, 6512, -432
528, 6572, -420
526, 6624, -356
502, 6726, -280
480, 6826, -188
474, 6904, -84
474, 6996, 20
422, 7004, 92
444, 7004, 192
422, 6892, 184
422, 6780, 208
412, 6680, 212
418, 6512, 200
392, 6364, 196
392, 6236, 192
392, 6100, 156
404, 5990, 148
402, 5868, 108
420, 5744, 52
422, 5546, 60
418, 5416, -16
428, 5298, -20
412, 5092, -68
416, 4922, -120
390, 4736, -148
422, 4546, -124
420, 4360, -168
422, 4126, -176
422, 3966, -156
386, 3836, -144
392, 3680, -144
378, 3498, -132
392, 3324, -164
396, 3208, -92
366, 3108, -124
378, 2996, -96
390, 2904, -108
388, 2840, -84
386, 2768, -84
374, 2708, -68
374, 2672, -80
392, 2672, -88
408, 2694, -96
414, 2732, -88
440, 2772, -72
440, 2872, -32
460, 2956, 2
458, 3054, 52
484, 3130, 96
500, 3244, 140
480, 3334, 184
492, 3464, 240
508, 3558, 272
508, 3692, 304
496, 3836, 340
518, 3982, 408
522, 4148, 510
492, 4338, 514
514, 4528, 588
522, 4650, 620
520, 4856, 644
522, 4988, 712
512, 5120, 760
508, 5256, 760
492, 5350, 808
496, 5412, 848
504, 5516, 848
484, 5576, 868
488, 5612, 876
492, 5658, 868
504, 5718, 888
492, 5740, 916
518, 5744, 856
484, 5740, 852
484, 5756, 816
486, 5768, 836
488, 5770, 832
480, 5784, 836
496, 5762, 824
482, 5736, 848
460, 5706, 840
468, 5646, 860
448, 5528, 852
454, 5480, 856
426, 5380, 852
422, 5308, 852
416, 5208, 848
404, 5096, 856
396, 5012, 856
392, 4916, 848
392, 4816, 876
368, 4642, 848
364, 4564, 840
328, 4456, 800
348, 4340, 828
348, 4240, 844
336, 4074, 796
326, 3950, 772
308, 3856, 808
308, 3746, 768
288, 3642, 756
282, 3592, 724
282, 3470, 752
302, 3400, 732
250, 3330, 724
268, 3264, 728
246, 3212, 704
272, 3192, 712
272, 3162, 728
276, 3168, 700
260, 3156, 680
276, 3174, 660
260, 3204, 664
280, 3260, 600
300, 3336, 576
304, 3444, 536
328, 3532, 514
372, 3632, 476
378, 3736, 400
400, 3832, 368
396, 3900, 316
422, 4012, 288
448, 4124, 320
460, 4260, 256
466, 4342, 268
492, 4420, 264
500, 4510, 252
500, 4604, 216
514, 4694, 232
518, 4798, 220
512, 4892, 208
500, 4930, 224
508, 5014, 204
524, 5056, 180
524, 5084, 140
528, 5110, 188
520, 5144, 140
530, 5148, 184
518, 5178, 128
518, 5156, 140
520, 5168, 128
506, 5148, 68
536, 5142, 92
512, 5112, 96
524, 5086, 84
518, 5052, 92
512, 5010, 84
522, 4984, 44
508, 4932, 44
516, 4848, 28
492, 4788, 56
510, 4668, 56
508, 4634, 44
516, 4556, 48
504, 4472, 84
500, 4400, 56
508, 4370, 56
496, 4296, 52
488, 4212, 32
504, 4122, 2
496, 4052, 40
500, 3966, -6
496, 3896, 36
496, 3850, 32
514, 3788, 24
484, 3724, 0
492, 3672, 6
490, 3632, 8
496, 3612, 2
492, 3558, -6
500, 3520, 16
492, 3494, -6
482, 3468, -2
496, 3438, 16
512, 3428, 40
496, 3424, 24
518, 3428, 60
504, 3450, 84
518, 3480, 112
508, 3498, 136
540, 3542, 140
540, 3588, 164
540, 3616, 200
514, 3636, 220
536, 3660, 236
536, 3730, 260
536, 3780, 280
528, 3832, 304
544, 3866, 344
536, 3924, 344
536, 3978, 384
540, 4044, 400
540, 4110, 456
536, 4174, 448
524, 4248, 514
548, 4294, 510
526, 4358, 518
528, 4396, 544
540, 4450, 552
524, 4488, 572
536, 4532, 592
524, 4568, 640
532, 4584, 600
524, 4586, 612
528, 4662, 636
536, 4658, 604
532, 4694, 632
524, 4672, 680
522, 4680, 632
500, 4654, 680
508, 4676, 672
500, 4688, 668
470, 4656, 620
500, 4638, 676
496, 4608, 652
496, 4588, 652
492, 4546, 688
488, 4528, 668
470, 4484, 652
466, 4446, 676
456, 4408, 708
420, 4356, 700
454, 4332, 684
426, 4284, 676
404, 4204, 628
420, 4152, 692
396, 4088, 664
382, 4060, 696
376, 3966, 672
396, 3940, 664
386, 3884, 652
396, 3824, 668
368, 3796, 648
360, 3762, 660
360, 3720, 644
378, 3690, 636
352, 3660, 648
364, 3632, 616
348, 3600, 572
368, 3620, 624
340, 3606, 624
364, 3568, 552
352, 3582, 560
352, 3608, 548
356, 3624, 564
356, 3662, 530
370, 3654, 496
388, 3702, 494
