Acc_X,Acc_Y,Acc_Z
5862, -1088, -1176
6614, -1178, -1324
7258, -1292, -1340
7700, -1404, -1388
7852, -1404, -1432
7784, -1436, -1396
7738, -1488, -1476
7738, -1540, -1404
7720, -1632, -1400
7768, -1676, -1364
7820, -1658, -1368
7860, -1652, -1384
7948, -1724, -1360
7916, -1820, -1176
7750, -1820, -1020
7498, -1768, -1064
7142, -1828, -992
6854, -1802, -992
6700, -1812, -1188
6614, -1740, -1304
6544, -1682, -1252
6384, -1582, -1220
6060, -1488, -1196
5772, -1452, -1056
5312, -1492, -736
4826, -1428, -452
4330, -1396, -332
3970, -1368, -188
3414, -1266, -200
2886, -1230, -280
2374, -1122, -324
2012, -1048, -148
1454, -958, 112
1160, -746, 12
872, -628, -56
550, -586, 88
196, -564, 344
-82, -586, 744
-404, -644, 1180
-492, -576, 1340
-478, -388, 1084
-784, -318, 1172
-1030, -272, 1652
-1352, -44, 2336
-2226, 72, 2472
-3306, -214, 2544
-4266, -756, 2704
-4994, -738, 2824
-5234, -366, 3028
-5170, -488, 3292
-5232, -742, 3548
-5396, -668, 3736
-5496, -692, 3568
-6130, -696, 3448
-6696, -624, 3372
-7134, -632, 3432
-7776, -716, 3560
-8192, -808, 3900
-8192, -968, 4160
-8192, -1070, 4356
-8192, -1266, 4524
-8192, -1370, 4284
-8192, -1330, 4008
-8192, -1300, 3574
-8192, -1360, 3352
-8192, -1366, 3232
-8192, -1384, 3184
-8192, -1452, 3184
-8192, -1486, 3180
-8192, -1414, 2892
-8192, -1404, 2792
-8192, -1296, 2592
-8192, -1206, 2428
-8192, -1118, 2420
-8192, -1072, 2492
-8192, -980, 2562
-8192, -846, 2448
-8008, -728, 2532
-7606, -672, 2566
-7096, -596, 2684
-6624, -516, 2668
-6182, -426, 2488
-5788, -386, 2464
-5278, -336, 2400
-4744, -180, 2168
-4294, -100, 2016
-3666, -176, 2004
-3114, -276, 2028
-2668, -322, 1996
-2310, -322, 1992
-1908, -344, 1848
-1510, -378, 1708
-898, -440, 1392
-338, -444, 1192
692, -384, 936
1474, -540, 948
2130, -590, 728
2546, -690, 556
2958, -824, 392
3312, -934, 328
3678, -1024, 312
4022, -1110, 412
4358, -1232, 368
4850, -1244, 180
5366, -1300, -104
5986, -1384, -204
6414, -1424, -416
6912, -1422, -780
7226, -1500, -1120
7472, -1468, -1392
7554, -1524, -1484
7448, -1584, -1488
7154, -1642, -1244
6802, -1746, -1068
6672, -1738, -956
6470, -1766, -980
6436, -1802, -1048
6448, -1836, -1192
6480, -1850, -1368
6562, -1832, -1624
6700, -1810, -1812
6740, -1856, -1900
6550, -1902, -1884
6480, -1884, -2020
6418, -1746, -2248
6440, -1720, -2296
6288, -1748, -1992
6044, -1724, -1692
5966, -1580, -1680
5662, -1430, -1392
5346, -1292, -1208
4906, -1118, -992
4368, -924, -744
3890, -772, -464
3270, -614, -448
2562, -374, -476
1762, -304, -348
1596, -378, 128
1688, -340, 552
1354, -374, 1004
554, -414, 1516
-480, -460, 1756
-1166, -282, 1436
-1810, -128, 1204
-2462, -314, 1516
-3114, -650, 1844
-3464, -628, 2460
-3534, -652, 2668
-3676, -304, 3104
-4374, -936, 2940
-5044, -1758, 2732
-6140, -1574, 2604
-6960, -1202, 2578
-7520, -1168, 2804
-7350, -1336, 3284
-7000, -1482, 3618
-7458, -1598, 3880
-8130, -1646, 3804
-8192, -1616, 3760
-8192, -1628, 3620
-8192, -1584, 3648
-8192, -1576, 3564
-8192, -1568, 3428
-8192, -1568, 3308
-8192, -1582, 3086
-8192, -1544, 2772
-8192, -1608, 2792
-8192, -1660, 2780
-8192, -1746, 2752
-8192, -1634, 2484
-8192, -1532, 2092
-8192, -1554, 1976
-8192, -1568, 1936
-8192, -1430, 1916
-8192, -1352, 1808
-8192, -1248, 1728
-8056, -1260, 1800
-7766, -1330, 1860
-7500, -1288, 1804
-7288, -1290, 1812
-7056, -1266, 1736
-7046, -1128, 1656
-6902, -1174, 1812
-6504, -1040, 1776
-6276, -980, 2004
-5778, -932, 2256
-5392, -894, 2296
-4962, -890, 2524
-4432, -836, 2628
-3892, -694, 2404
-3040, -604, 2022
-2532, -538, 1468
-1794, -664, 1360
-1388, -520, 1084
-940, -458, 1048
-438, -474, 1020
434, -404, 968
1220, -360, 1096
2244, -556, 1300
2992, -708, 1280
3766, -884, 1224
4220, -996, 1152
4848, -992, 712
5342, -984, 288
5946, -1034, 104
6634, -1252, -152
7170, -1316, -564
7698, -1306, -920
7920, -1348, -1328
8056, -1400, -1580
8044, -1376, -1764
7816, -1408, -1684
7594, -1436, -1604
7052, -1478, -1436
6676, -1556, -1364
6408, -1544, -1412
6476, -1572, -1568
6668, -1656, -1640
6876, -1720, -1744
6944, -1802, -1828
6836, -1802, -1996
6698, -1752, -2056
6514, -1682, -2284
6318, -1668, -2272
6114, -1728, -2124
6060, -1746, -2144
5814, -1772, -1900
5536, -1808, -1672
5268, -1772, -1644
4798, -1716, -1392
4102, -1656, -1216
3542, -1600, -1100
2962, -1542, -816
2532, -1552, -588
2392, -1516, -536
2166, -1352, -752
1772, -1192, -672
1624, -1288, -320
1436, -1254, 16
1234, -1140, 244
982, -1002, 344
562, -816, 240
194, -738, 216
-304, -664, 336
-1292, -798, 644
-2250, -798, 760
-3130, -650, 784
-3650, -794, 1296
-4530, -1048, 1900
-5102, -1340, 2512
-5400, -1650, 2680
-5548, -1954, 2496
-5544, -2062, 2368
-5720, -1898, 2248
-6270, -1816, 2252
-6718, -1832, 2436
-7160, -1924, 2556
-7260, -1966, 2636
-7068, -2012, 2628
-6742, -2052, 2608
-6502, -2048, 2500
-6266, -2088, 2604
-6288, -2052, 2528
-6636, -1996, 2574
-7234, -2022, 2676
-7664, -2066, 2936
-8008, -2084, 3064
-8192, -2204, 3240
-8192, -2304, 3316
-8192, -2262, 3196
-8192, -2218, 2936
-7942, -2212, 2868
-8030, -2192, 2578
-8192, -2212, 2420
-8192, -2188, 2192
-8058, -2114, 2062
-7712, -2088, 2036
-7382, -2040, 1936
-7310, -2028, 1964
-7440, -2032, 2024
-7358, -2052, 2064
-7120, -2048, 2062
-6762, -1950, 2020
-6480, -1854, 1844
-6230, -1798, 1756
-5928, -1794, 1776
-5478, -1704, 1552
-5286, -1650, 1542
-5050, -1658, 1632
-4870, -1612, 1720
-4574, -1604, 1680
-4282, -1602, 1384
-3858, -1496, 1132
-3490, -1388, 884
-3126, -1356, 860
-2764, -1370, 1014
-2330, -1318, 1072
-1754, -1126, 880
-1024, -1032, 660
-290, -1122, 608
178, -1232, 502
534, -1282, 544
1118, -1370, 440
1726, -1444, 356
1990, -1512, 498
2324, -1540, 388
2602, -1522, 316
3092, -1552, 196
3564, -1538, -196
4174, -1708, -260
4766, -1690, -526
5294, -1664, -984
5828, -1608, -1268
6230, -1612, -1558
6484, -1580, -1760
6500, -1546, -1872
6460, -1482, -1904
6422, -1466, -1860
6428, -1542, -1672
6508, -1608, -1432
6514, -1604, -1384
6676, -1586, -1312
6868, -1568, -1380
6994, -1596, -1480
7096, -1584, -1616
7078, -1576, -1876
7138, -1500, -2104
7178, -1568, -2252
7164, -1568, -2324
7080, -1490, -2536
6908, -1404, -2616
6612, -1416, -2380
6382, -1400, -1988
6104, -1392, -1660
5832, -1326, -1324
5544, -1288, -1248
5322, -1230, -1144
5062, -1210, -1004
4952, -1144, -912
4778, -1058, -876
4408, -906, -904
4124, -760, -1092
3882, -504, -1432
3360, -362, -1348
2678, -62, -1022
2342, 176, -600
1618, 274, 180
930, 320, 1104
390, 436, 1476
-62, 516, 1432
-614, 532, 1436
-1314, 380, 1476
-2112, 244, 1452
-2944, 236, 1514
-4102, 328, 1996
-5020, -126, 2180
-5500, -664, 2280
-5904, -842, 2632
-6272, -682, 2684
-6518, -580, 2896
-6576, -846, 3476
-6750, -1252, 3856
-7250, -1210, 4224
-7624, -1322, 4228
-8104, -1352, 3888
-8192, -1282, 3720
-8192, -1286, 3720
-8192, -1386, 3864
-8192, -1422, 3820
-8192, -1434, 3688
-8192, -1430, 3672
-8192, -1548, 3712
-8192, -1608, 3598
-8192, -1624, 3376
-8192, -1584, 3086
-8192, -1534, 2836
-8192, -1532, 2756
-8192, -1432, 2578
-8192, -1322, 2264
-8192, -1304, 2096
-8192, -1308, 2108
-8192, -1228, 2132
-8192, -1100, 2104
-8052, -996, 2152
-7382, -940, 2200
-6918, -972, 2392
-6698, -1040, 2652
-6526, -966, 2652
-6278, -940, 2688
-6256, -890, 2692
-6124, -748, 2550
-5368, -536, 2228
-4744, -428, 1832
-4144, -468, 1772
-3712, -466, 1632
-3188, -416, 1332
-2904, -444, 1164
