Acc_X,Acc_Y,Acc_Z
252, -3978, 60
252, -4020, 20
212, -3968, -88
164, -3964, -6
392, -3966, -10
428, -3962, 12
544, -3956, 4
474, -3974, -16
684, -4004, 88
836, -3964, 144
1050, -3828, -32
1274, -3828, -264
1598, -3702, -84
1878, -3616, -100
2668, -3660, 164
3288, -3452, 60
3664, -3348, 32
4004, -3228, 176
4280, -3122, 424
4548, -3024, 510
4846, -3028, 424
5120, -2980, 268
5198, -2736, -224
5140, -2434, -696
5216, -2072, -1144
5236, -1738, -1332
4998, -1482, -1020
4354, -1490, -684
3576, -1140, -64
2406, -964, 700
1602, -1690, 1328
500, -940, 1256
-508, -812, 1058
-1326, -952, 896
-2592, -1104, 808
-3796, -1118, 796
-4792, -1118, 948
-5120, -1344, 1248
-4898, -1724, 1592
-4438, -1672, 1668
-4404, -1836, 1976
-4654, -1908, 2116
-5088, -1876, 2036
-5384, -1816, 1924
-5730, -1884, 2116
-6220, -1962, 2208
-6354, -2036, 2296
-6176, -2234, 2574
-6002, -2434, 2784
-5586, -2400, 2968
-5478, -2368, 3072
-5512, -2332, 3180
-5606, -2248, 3188
-5794, -2236, 3320
-6166, -2248, 3364
-6620, -2252, 3184
-7194, -2240, 2944
-7702, -2260, 2800
-7988, -2296, 2736
-8192, -2334, 2716
-8192, -2340, 2696
-8192, -2288, 2424
-8192, -2292, 2292
-8096, -2352, 2184
-7860, -2316, 2120
-7532, -2340, 2160
-7608, -2384, 2152
-7440, -2356, 2004
-7492, -2352, 1956
-7442, -2314, 2028
-7274, -2256, 1984
-7012, -2162, 2004
-6746, -2070, 1880
-6768, -2036, 1624
-6968, -1846, 1404
-6698, -1672, 1252
-6130, -1638, 1300
-5770, -1664, 1492
-5474, -1676, 1508
-5280, -1622, 1408
-5300, -1520, 1332
-5370, -1478, 1424
-5050, -1418, 1364
-4534, -1262, 1320
-3940, -1196, 1216
-3586, -1136, 1056
-3404, -1060, 804
-2990, -898, 620
-2380, -804, 484
-1408, -724, 428
-528, -898, 444
362, -1050, 420
934, -1014, 376
1524, -1084, 372
1826, -1046, 502
2394, -1210, 518
2646, -1376, 1052
3528, -1248, 832
4294, -1416, 808
5002, -1556, 784
5724, -1420, 530
5986, -1448, 284
6072, -1492, 56
6056, -1430, -208
5980, -1470, -280
6074, -1504, -420
6104, -1546, -572
6260, -1620, -608
6418, -1694, -628
6642, -1680, -744
6882, -1676, -840
7052, -1720, -788
7128, -1732, -760
7170, -1690, -860
7312, -1694, -836
7512, -1778, -560
7664, -1892, -256
7672, -1906, -212
7676, -1836, -486
7532, -1768, -648
7376, -1652, -816
7188, -1596, -820
7046, -1538, -976
6904, -1374, -1020
6780, -1284, -920
6464, -1262, -624
6296, -1124, -484
6094, -1080, -340
5784, -980, -320
5230, -646, -376
4630, -136, -436
4350, 80, -284
3686, 280, 460
3546, 492, 816
3140, 782, 1470
2268, 890, 2184
1116, 1262, 2120
308, 1486, 1888
-866, 1676, 1784
-1866, 1440, 1648
-3078, 1172, 1720
-4298, 1002, 1696
-5866, 552, 2128
-6870, 192, 2236
-7358, -56, 2088
-7676, -542, 2392
-7612, -1136, 3070
-6806, -1428, 3468
-5590, -1140, 3452
-4678, -1140, 3060
-5114, -1014, 2708
-5802, -646, 2436
-6400, -724, 2144
-6602, -944, 2804
-6772, -1024, 3496
-7306, -1210, 4188
-7886, -1400, 4428
-8192, -1538, 4524
-8192, -1672, 4528
-8192, -1768, 4540
-8192, -1738, 4284
-8192, -1672, 3932
-8192, -1270, 3078
-8192, -1312, 3024
-8192, -1284, 2380
-8192, -1248, 2280
-8192, -1360, 2524
-8192, -1448, 2796
-8192, -1486, 2728
-8192, -1500, 2708
-8192, -1534, 2604
-8192, -1512, 2404
-8192, -1434, 2312
-8192, -1438, 2228
-8192, -1332, 2008
-8106, -1288, 1872
-7952, -1274, 1868
-7732, -1096, 1904
-7112, -1050, 1976
-6566, -1046, 2050
-5582, -1014, 2128
-5132, -1036, 1984
-5096, -1106, 2050
-4990, -1022, 1904
-4792, -912, 1820
-4544, -860, 1896
-4202, -876, 2024
-3882, -832, 2072
-3406, -836, 1984
-2898, -888, 1792
-2624, -820, 1452
-2184, -708, 1224
-1804, -726, 1256
-1482, -816, 1392
-1012, -816, 1428
-282, -802, 1352
518, -880, 1212
1502, -1026, 1168
1862, -1284, 992
2836, -1462, 788
3660, -1504, 348
4306, -1616, 164
4970, -1808, 160
5300, -1932, -44
5106, -1976, 52
4768, -1970, 208
4536, -1884, 208
4364, -1842, 340
4128, -1886, 540
4188, -1934, 524
4338, -1888, 432
4494, -1908, 156
4874, -1962, -152
5342, -1876, -584
5912, -1880, -804
6390, -1940, -1020
6840, -1960, -1140
7000, -2024, -1004
7118, -1988, -1034
7192, -1868, -1088
7170, -1844, -1112
7080, -1820, -992
6832, -1824, -744
6780, -1748, -716
6934, -1704, -804
7176, -1664, -880
7256, -1746, -768
7144, -1728, -612
7140, -1546, -768
7060, -1404, -1060
7090, -1224, -1260
6790, -1122, -1038
6502, -1044, -784
6018, -846, -572
5360, -402, -572
4936, -226, -660
4424, 12, -488
3862, 250, -216
3326, 410, 104
3044, 634, 360
2320, 1006, 560
1424, 1110, 872
316, 1266, 1032
-584, 1604, 936
-2062, 1536, 1200
-2798, 1604, 1554
-4172, 1240, 1956
-5446, 854, 2400
-6672, 306, 3044
-6942, -386, 3716
-6956, -810, 3896
-7188, -1196, 3684
-6946, -1022, 3134
-6444, -800, 2736
-6236, -928, 2964
-6268, -1224, 3368
-6344, -1174, 3548
-6476, -1114, 3636
-6738, -1214, 4098
-7300, -1416, 4476
-7886, -1598, 4760
-8192, -1656, 4816
-8192, -1676, 4816
-8192, -1792, 4820
-8192, -1824, 4592
-8192, -1820, 4300
-8192, -1824, 3550
-8192, -1760, 3440
-8192, -1708, 3564
-8192, -1858, 3074
-8192, -1772, 3012
-8192, -1836, 2988
-8192, -1836, 2856
-8192, -1832, 2748
-8192, -1794, 2652
-8192, -1792, 2536
-8192, -1806, 2616
-8038, -1712, 2536
-7598, -1644, 2508
-7362, -1646, 2452
-7108, -1504, 2292
-6852, -1354, 2080
-6392, -1218, 1912
-5928, -1224, 1908
-5608, -1194, 1920
-5552, -1132, 1976
-5628, -1136, 2040
-5646, -986, 1936
-5454, -842, 1832
-5062, -716, 1872
-4324, -642, 2016
-3796, -576, 1912
-3686, -628, 1820
-3202, -496, 1432
-2830, -306, 1034
-2378, -358, 960
-1916, -492, 1072
-1064, -474, 1014
-396, -418, 896
902, -628, 952
1824, -1080, 1068
2406, -1208, 976
3460, -1160, 372
4256, -1162, -168
5164, -1234, -388
5478, -1370, -428
5560, -1564, -212
5374, -1668, 252
4914, -1636, 428
4636, -1660, 526
4436, -1576, 510
4504, -1456, 436
4666, -1546, 304
4994, -1590, 76
5530, -1620, -208
6046, -1674, -556
6574, -1656, -884
6884, -1638, -1204
7012, -1656, -1372
6984, -1672, -1480
6924, -1640, -1468
6942, -1588, -1396
6978, -1592, -1176
6750, -1680, -900
6524, -1712, -708
6296, -1644, -740
6092, -1704, -856
6020, -1660, -888
6052, -1724, -924
6024, -1728, -828
6278, -1700, -856
6484, -1678, -836
6628, -1644, -976
6762, -1542, -1196
6440, -1520, -1204
6012, -1338, -1108
5290, -984, -1000
4738, -884, -688
4350, -860, -444
4116, -898, 10
3918, -880, 76
3822, -634, -20
3316, -372, 144
2292, -284, 928
1610, -42, 1276
1290, 300, 1320
906, 340, 1368
212, 508, 1432
-628, 632, 1352
-1558, 756, 1076
-2432, 1118, 676
-3716, 1032, 708
-4874, 796, 1124
-5758, 618, 1288
-6500, 292, 1496
-6926, -218, 1808
-7254, -608, 2304
-7424, -778, 2620
-7258, -978, 2748
-7100, -1152, 2968
-7016, -1400, 3468
-6890, -1524, 3768
-6432, -1642, 3868
-6194, -1622, 3832
-6270, -1572, 3840
-6514, -1504, 3864
-6914, -1420, 3820
-7398, -1524, 4104
-8042, -1638, 4196
-8192, -1704, 4196
-8192, -1638, 4224
-8192, -1630, 4372
-8192, -1742, 4420
-8192, -1896, 4272
-8192, -1844, 4136
-8192, -1742, 3768
-8192, -1716, 3400
-8192, -1654, 3244
-8192, -1660, 3296
-8192, -1794, 3436
-8192, -1806, 3452
-8192, -1574, 3160
-8192, -1448, 2868
-8192, -1296, 2612
-8186, -1204, 2392
-8070, -1100, 2578
-7608, -1096, 3008
-7200, -1044, 2980
-6956, -946, 2904
-6938, -834, 2812
-6618, -690, 2796
-6212, -556, 2796
-5728, -400, 2796
-5036, -214, 2574
-4380, -140, 2550
-3778, -80, 2356
-3268, -128, 2108
-3018, 50, 1668
-2516, 292, 1108
-1824, 370, 796
-752, 120, 756
38, -36, 736
906, -162, 506
1550, -256, 384
2286, -534, 300
3164, -824, 620
3802, -1122, 488
4700, -956, 68
5326, -996, -168
5632, -1162, -164
5804, -1300, 56
5740, -1478, 372
5552, -1544, 524
5582, -1440, 528
5682, -1432, 332
5754, -1426, 44
5760, -1378, -244
5828, -1496, -560
6028, -1564, -704
6304, -1568, -900
6536, -1620, -1084
6650, -1660, -1308
6764, -1680, -1436
6850, -1754, -1376
6864, -1780, -1264
6740, -1848, -1020
6672, -1872, -848
6514, -1868, -680
6270, -1902, -476
6052, -1916, -424
5888, -1892, -404
5924, -1892, -476
5988, -1944, -632
5998, -1980, -668
5932, -1980, -776
5824, -1988, -884
5670, -1816, -1200
5230, -1804, -1104
4700, -1712, -824
4118, -1602, -648
3792, -1508, -336
3408, -1468, -200
3052, -1448, -38
2686, -1338, 272
2274, -1172, 388
1956, -1076, 360
1550, -852, 232
1310, -726, 220
482, -418, 32
-202, -210, 64
-886, -172, -68
-1284, 72, -292
-1532, 284, -460
-2056, 148, 18
-2746, -62, 400
-3430, 48, 456
-3944, -22, 498
-4938, 110, 652
-5732, -58, 980
-6432, -374, 1300
-6768, -638, 2116
-6946, -1170, 2590
-7064, -1340, 2704
-6670, -1344, 2676
-6294, -1568, 2804
-5766, -1728, 3216
-5094, -1700, 3104
-4714, -1650, 2904
-4896, -1712, 3176
-5604, -1646, 3408
-6344, -1642, 3452
-7370, -1628, 3664
-7966, -1746, 3968
-8192, -1872, 4172
-8192, -1988, 4376
-8192, -2048, 4396
-8192, -1992, 4308
-8192, -1906, 3896
-8192, -1828, 3618
-8192, -1798, 3444
-8192, -1750, 3464
-8192, -1716, 3480
-8192, -1824, 3622
-8192, -1872, 3668
-8192, -1798, 3512
-8192, -1720, 3220
-8192, -1586, 3156
-8192, -1466, 3094
-8192, -1418, 3256
-8192, -1364, 3164
-7894, -1266, 3048
-7570, -1024, 2546
-7470, -820, 2208
-7300, -636, 2000
-7068, -546, 2062
-6776, -530, 2376
-6650, -460, 2800
-6868, -250, 2824
-6666, 32, 2848
-6314, 282, 2904
-5950, 578, 2832
