Acc_X,Acc_Y,Acc_Z
-396, -3874, -2054
-316, -3720, -2476
-422, -3706, -2924
-492, -3530, -3844
-648, -3200, -4728
-858, -3002, -5728
-1116, -2850, -6396
-1384, -2624, -7230
-1600, -2400, -7746
-1624, -2208, -8028
-1594, -2004, -8008
-1528, -1900, -7560
-1424, -1664, -7192
-1414, -1396, -6704
-1384, -1200, -6292
-1274, -946, -5488
-1156, -880, -4610
-862, -654, -4118
-566, -436, -3578
-264, -232, -3048
-72, -28, -2376
142, 32, -2062
352, 172, -1652
326, 316, -1172
176, 500, -760
46, 738, -712
110, 1216, -908
260, 1218, 52
-90, 1222, 1036
-536, 1268, 1992
-628, 1340, 3224
-600, 1326, 4134
-490, 1344, 5236
-326, 1340, 5984
-112, 1370, 6746
-98, 1118, 7524
-260, 1284, 7400
-194, 1262, 7516
-318, 94, 7536
102, -296, 8191
190, 798, 8191
592, 690, 8191
626, 496, 8191
790, 352, 8191
636, 374, 8191
392, 352, 8191
358, 254, 8191
30, 206, 8191
-116, 8, 8191
-56, -80, 8191
64, -156, 8191
228, -262, 8191
430, -452, 8191
508, -656, 8191
470, -742, 8191
326, -776, 8191
120, -686, 8191
-120, -544, 8191
-198, -474, 8191
-184, -396, 8191
-32, -300, 8191
162, -252, 8191
220, -266, 8191
286, -196, 8191
216, -240, 8191
144, -226, 8191
164, -202, 8191
86, -300, 8191
-134, -206, 7956
-448, -66, 7384
-580, 68, 6512
-548, 136, 5936
-600, 224, 5044
-580, 244, 4364
-428, 92, 3904
-372, 102, 3660
-304, -58, 3152
-330, -96, 2876
-256, -166, 2856
-268, -444, 2920
-388, -392, 2904
-194, -304, 2640
-112, -382, 2590
-280, -548, 2384
-216, -530, 1668
-6, -318, 444
100, -348, -144
4, -466, -688
-134, -646, -1100
-208, -684, -1520
-106, -764, -2032
32, -914, -2228
-54, -1182, -1780
-182, -1384, -1528
-368, -1408, -1708
-420, -1340, -2408
-604, -1322, -3084
-608, -1422, -3680
-286, -1598, -4008
-6, -1672, -4180
170, -1724, -4376
246, -1948, -4604
286, -1984, -4760
160, -2048, -4704
-154, -2070, -4644
-382, -2118, -4650
-644, -2118, -4708
-898, -2196, -4736
-1114, -2292, -4792
-1252, -2348, -4792
-1282, -2444, -4704
-1370, -2502, -4836
-1376, -2546, -4920
-1344, -2678, -5024
-1292, -2788, -5092
-1034, -2840, -4984
-976, -2928, -4756
-912, -2996, -4436
-784, -3082, -4076
-736, -3192, -3676
-762, -3236, -3356
-686, -3244, -3106
-672, -3248, -2812
-764, -3316, -2624
-718, -3364, -2582
-680, -3312, -2602
-724, -3278, -2692
-662, -3260, -2780
-622, -3244, -2888
-608, -3230, -3102
-666, -3178, -3436
-736, -3144, -3732
-862, -3126, -3960
-952, -3122, -4304
-912, -2958, -4876
-920, -2788, -5316
-908, -2664, -5420
-980, -2552, -5472
-1242, -2402, -5548
-1444, -2112, -5848
-1708, -1978, -6016
-1856, -1868, -6232
-1890, -1724, -6520
-1864, -1512, -7124
-1890, -1302, -7532
-1852, -898, -8192
-1954, -564, -8192
-1720, -156, -8192
-1554, 80, -7612
-1378, 450, -7000
-1248, 634, -5944
-1034, 854, -5036
-840, 1120, -4768
-840, 1464, -4272
-990, 1584, -3360
-906, 1694, -2488
-662, 1738, -1648
-478, 1784, -1452
-596, 2396, -1352
-382, 3100, -768
202, 3248, 1452
576, 2590, 3582
732, 1962, 5170
752, 1738, 5844
514, 1672, 5744
306, 1962, 5336
854, 2460, 5736
1130, 2230, 7210
744, 2026, 8191
308, 1742, 8191
-234, 1370, 8191
-366, 1038, 8191
-208, 484, 8191
-330, 366, 8191
242, 608, 8191
264, 548, 7884
128, 488, 7312
-10, 280, 6988
-342, 210, 7056
-580, 54, 6784
-698, 240, 6116
-836, 578, 5788
-714, 800, 6528
-114, 620, 7496
132, 600, 8191
914, 400, 8191
1084, 258, 8191
1076, 162, 8191
882, 176, 8191
484, 236, 8191
230, 318, 8191
82, 182, 8191
158, 124, 8191
260, 76, 8191
