Acc_X,Acc_Y,Acc_Z
-6674, -980, 1776
-7008, -1136, 1628
-7506, -1226, 1820
-7576, -1388, 2610
-7230, -1538, 3064
-7000, -1600, 3452
-6856, -1690, 3664
-6838, -1760, 3792
-7158, -1738, 3668
-7382, -1600, 3696
-7790, -1624, 3616
-8192, -1668, 3556
-8192, -1768, 3432
-8192, -1728, 3228
-8192, -1740, 3184
-8192, -1690, 3028
-8192, -1732, 2884
-8192, -1736, 2792
-8192, -1728, 2692
-8192, -1704, 2748
-8192, -1700, 2800
-8192, -1650, 2772
-8192, -1600, 2610
-8192, -1514, 2512
-8192, -1436, 2528
-8192, -1374, 2604
-8192, -1108, 2480
-8192, -924, 2484
-8192, -788, 2496
-8192, -676, 2408
-8158, -478, 2316
-7924, -362, 2384
-7622, -184, 2460
-7592, -56, 2728
-7620, 46, 2852
