Acc_X,Acc_Y,Acc_Z
286, 3604, -160
282, 3452, -176
288, 3268, -148
288, 3140, -168
276, 2964, -156
286, 2872, -200
282, 2708, -208
286, 2646, -192
276, 2550, -216
274, 2490, -220
294, 2404, -240
268, 2392, -228
286, 2360, -224
304, 2382, -228
282, 2416, -204
318, 2508, -172
336, 2608, -116
328, 2732, -48
348, 2906, -6
364, 3016, 52
364, 3166, 104
352, 3320, 156
364, 3478, 244
382, 3672, 308
372, 3862, 376
386, 4070, 416
416, 4288, 530
404, 4502, 564
408, 4718, 616
392, 4904, 716
408, 5096, 752
396, 5268, 804
392, 5440, 848
404, 5560, 880
404, 5724, 884
384, 5788, 904
400, 5876, 916
424, 5908, 904
388, 5974, 928
390, 5978, 928
408, 6008, 908
412, 6048, 884
396, 6072, 876
400, 6078, 892
412, 6130, 868
388, 6160, 868
418, 6160, 824
392, 6198, 856
416, 6160, 856
404, 6142, 900
422, 6078, 876
400, 6030, 864
392, 5942, 872
374, 5826, 884
378, 5736, 908
386, 5598, 892
376, 5486, 920
380, 5350, 888
360, 5258, 888
352, 5120, 880
330, 4988, 848
338, 4876, 888
336, 4708, 860
318, 4572, 864
320, 4412, 860
308, 4312, 840
322, 4136, 840
290, 4008, 824
286, 3858, 836
272, 3772, 788
254, 3632, 792
272, 3536, 824
268, 3412, 780
264, 3332, 824
260, 3222, 776
260, 3164, 776
260, 3100, 748
222, 3056, 744
242, 3024, 760
242, 3002, 740
252, 3000, 712
264, 3016, 724
238, 3044, 676
246, 3144, 688
282, 3204, 620
296, 3320, 588
324, 3438, 556
348, 3554, 476
364, 3650, 420
368, 3752, 416
382, 3858, 336
404, 4000, 336
400, 4118, 304
404, 4286, 316
422, 4382, 276
426, 4498, 228
460, 4612, 240
432, 4732, 216
468, 4878, 204
448, 4982, 188
466, 5084, 176
446, 5136, 184
428, 5220, 144
474, 5256, 172
460, 5320, 124
474, 5340, 100
464, 5360, 92
460, 5376, 80
464, 5398, 112
452, 5382, 100
454, 5398, 76
448, 5388, 64
444, 5394, 52
444, 5368, 48
424, 5340, 40
408, 5290, 48
422, 5264, 24
426, 5214, 52
404, 5152, 52
392, 5100, 28
418, 5028, 44
422, 4948, 52
396, 4870, 32
412, 4794, 2
408, 4696, 28
400, 4616, 16
378, 4528, 24
388, 4458, -6
384, 4340, 10
384, 4308, 16
376, 4246, -20
378, 4120, 20
386, 4008, -44
372, 3948, 0
394, 3858, 10
370, 3788, 0
372, 3770, -14
368, 3684, -10
364, 3604, -32
378, 3546, -22
370, 3472, -36
384, 3434, -12
374, 3400, -10
382, 3368, -46
370, 3346, -6
378, 3300, -40
364, 3312, -28
408, 3312, 4
392, 3326, 64
404, 3380, 28
426, 3424, 40
426, 3444, 132
422, 3498, 144
436, 3546, 168
452, 3572, 204
418, 3632, 216
436, 3658, 216
466, 3742, 264
440, 3802, 320
452, 3854, 336
432, 3922, 344
452, 4004, 396
466, 4084, 448
464, 4148, 472
474, 4248, 480
460, 4312, 536
470, 4386, 532
474, 4450, 564
486, 4506, 564
456, 4568, 564
470, 4624, 616
482, 4662, 600
456, 4700, 616
444, 4758, 600
488, 4762, 628
488, 4832, 616
488, 4832, 652
462, 4828, 636
484, 4854, 632
476, 4856, 656
474, 4876, 668
478, 4856, 664
440, 4840, 688
480, 4794, 684
452, 4794, 704
466, 4772, 716
448, 4728, 680
444, 4700, 732
432, 4654, 712
432, 4592, 724
422, 4568, 708
410, 4516, 716
414, 4478, 712
412, 4390, 708
390, 4352, 728
390, 4316, 724
388, 4218, 712
374, 4152, 728
364, 4092, 732
372, 4030, 724
378, 3966, 672
372, 3892, 684
356, 3852, 692
364, 3812, 680
352, 3760, 672
364, 3724, 664
348, 3676, 668
352, 3636, 656
326, 3598, 664
342, 3588, 692
334, 3562, 620
332, 3550, 580
338, 3566, 612
344, 3564, 620
330, 3568, 584
318, 3566, 560
326, 3604, 568
364, 3612, 536
352, 3672, 518
340, 3676, 472
356, 3720, 464
352, 3788, 432
376, 3832, 376
386, 3852, 376
396, 3884, 308
400, 3940, 296
412, 3996, 296
398, 4054, 276
422, 4116, 252
416, 4136, 264
418, 4218, 248
424, 4268, 232
436, 4320, 236
444, 4334, 244
432, 4394, 216
426, 4394, 244
440, 4428, 228
444, 4456, 224
466, 4480, 216
456, 4480, 236
452, 4502, 184
432, 4520, 184
448, 4528, 184
432, 4550, 156
466, 4520, 172
452, 4524, 148
468, 4532, 164
464, 4498, 132
474, 4488, 124
466, 4434, 84
454, 4452, 108
448, 4406, 124
484, 4398, 116
480, 4376, 116
448, 4352, 92
432, 4324, 124
444, 4268, 72
426, 4238, 84
466, 4174, 76
464, 4126, 76
442, 4100, 76
452, 4060, 108
436, 4004, 68
428, 3984, 52
432, 3920, 104
428, 3896, 72
448, 3858, 76
448, 3836, 84
440, 3820, 80
440, 3776, 76
440, 3756, 48
454, 3748, 80
440, 3706, 80
456, 3690, 80
470, 3668, 84
464, 3680, 76
470, 3664, 72
448, 3640, 76
480, 3684, 128
484, 3668, 128
484, 3688, 132
484, 3720, 156
474, 3714, 172
492, 3740, 192
504, 3744, 220
500, 3768, 240
474, 3784, 224
496, 3810, 264
492, 3848, 276
484, 3852, 296
474, 3892, 340
500, 3924, 340
492, 3928, 364
494, 3980, 372
488, 4000, 400
504, 4040, 404
484, 4076, 420
480, 4088, 468
496, 4112, 424
492, 4128, 464
480, 4148, 480
496, 4190, 504
504, 4222, 476
492, 4252, 500
492, 4268, 514
496, 4268, 500
480, 4290, 488
484, 4300, 524
484, 4300, 528
488, 4316, 536
484, 4300, 556
464, 4282, 514
480, 4290, 552
466, 4278, 560
462, 4272, 528
444, 4290, 572
462, 4280, 564
452, 4226, 596
436, 4218, 580
448, 4182, 564
418, 4178, 608
422, 4140, 588
426, 4102, 576
424, 4070, 564
418, 4066, 592
418, 4036, 580
400, 3974, 596
400, 3962, 584
416, 3948, 592
392, 3940, 576
380, 3900, 548
390, 3880, 584
364, 3880, 568
364, 3840, 556
388, 3824, 576
374, 3804, 544
384, 3796, 572
370, 3784, 564
374, 3768, 560
378, 3768, 536
360, 3760, 532
368, 3746, 524
356, 3754, 498
356, 3752, 510
356, 3750, 518
356, 3750, 514
372, 3780, 502
356, 3784, 456
374, 3788, 452
368, 3788, 436
378, 3810, 396
382, 3862, 348
374, 3854, 360
386, 3846, 332
400, 3904, 304
396, 3928, 272
410, 3924, 280
406, 3944, 284
400, 3976, 244
418, 4004, 256
422, 3996, 252
422, 4030, 240
436, 4048, 272
432, 4056, 272
436, 4080, 256
