Acc_X,Acc_Y,Acc_Z
-1000, 10, -5384
-932, 166, -4900
-866, 376, -4424
-718, 616, -3904
-764, 818, -3376
-632, 1092, -2988
-592, 1470, -2424
-620, 1798, -1504
-728, 2062, -336
-828, 1996, 994
-470, 2098, 2478
-132, 1912, 3618
314, 1712, 4872
906, 1630, 5940
1248, 1280, 7400
1030, 722, 8191
726, 578, 8191
628, 358, 8191
-796, 822, 8191
-1130, 612, 7774
-1210, 310, 7496
-1328, 376, 7008
-1106, 360, 6694
-828, 820, 5692
-48, 1322, 5888
474, 1352, 7592
726, 964, 8191
868, 684, 8191
710, 510, 8191
418, 124, 8191
134, -28, 8191
-50, -92, 8191
-200, -96, 8191
-364, -226, 8191
-308, -366, 8191
-412, -352, 8191
-544, -226, 8191
-544, -188, 8191
-282, -58, 8191
58, -40, 8191
372, -240, 8191
466, -496, 8191
344, -538, 8191
54, -392, 8191
-268, -180, 8191
-366, 64, 8191
-460, 136, 8191
-478, 210, 8191
-160, 288, 8191
108, 194, 8191
336, 64, 8191
364, 136, 8191
-50, 326, 8191
-454, 604, 8191
-956, 1002, 8191
-1152, 1332, 8191
-978, 1420, 8191
-658, 1500, 8191
-374, 1576, 8191
-344, 1548, 8191
-232, 1578, 8191
-36, 1850, 8191
-224, 2478, 7620
-292, 2938, 5912
-256, 3320, 3672
-330, 3356, 1940
-434, 3238, 376
-480, 2980, -740
-394, 2448, -1592
-676, 2270, -2260
-652, 1830, -2748
-746, 1538, -3272
-642, 1062, -3664
-540, 638, -4000
-440, 136, -4154
-364, -162, -4360
-456, -482, -4384
-462, -638, -4624
-392, -742, -5092
-404, -940, -5536
-504, -1220, -5632
-544, -1364, -5716
-596, -1512, -5876
-736, -1680, -5968
-710, -1804, -6112
-748, -1974, -5984
-766, -2088, -5556
-820, -2340, -5232
-904, -2504, -4884
-1000, -2646, -4596
-998, -2784, -4400
-816, -2912, -4156
-736, -3024, -3948
-576, -3194, -3788
-356, -3312, -3464
-278, -3490, -3288
-356, -3582, -3012
-394, -3646, -2868
-566, -3616, -2628
-668, -3642, -2440
-676, -3680, -2156
-636, -3712, -1896
-614, -3710, -1748
-584, -3712, -1580
-504, -3732, -1444
-396, -3712, -1546
-260, -3640, -1640
-182, -3632, -1688
-124, -3616, -1716
-106, -3636, -1764
-104, -3584, -1892
-94, -3512, -2156
-156, -3468, -2420
-280, -3468, -2724
-410, -3480, -2924
-484, -3472, -3008
-586, -3446, -3136
-666, -3374, -3344
-796, -3286, -3516
-938, -3200, -3700
-1048, -3108, -3912
-1144, -2962, -4204
-1216, -2792, -4472
-1256, -2616, -4884
-1234, -2524, -5276
-1266, -2438, -5662
-1238, -2278, -6178
-1230, -2048, -6496
-1244, -1890, -6984
-1316, -1610, -7222
-1392, -1342, -7212
-1464, -1034, -6860
-1580, -760, -6380
-1672, -426, -5884
-1548, -212, -5148
-1342, -16, -4588
-1022, 132, -3996
-924, 336, -3540
-740, 328, -2912
-552, 602, -2620
-522, 950, -2040
-510, 1272, -1452
-444, 1804, -776
-336, 1860, 308
-124, 1768, 1448
-20, 1764, 2684
128, 1672, 3736
268, 1680, 4972
256, 1460, 5872
182, 1066, 7072
-230, 572, 7628
-466, 382, 7864
-902, 124, 7872
-1200, -402, 6810
-1156, 258, 6280
-1218, 972, 5636
-932, 1308, 5868
-684, 1404, 6816
-326, 1340, 7944
60, 984, 8191
466, 764, 8191
714, 584, 8191
624, 556, 8191
238, 496, 8191
-220, 462, 8191
-164, 486, 8191
24, 540, 8191
300, 380, 8191
518, 184, 8191
704, -24, 8191
632, -170, 8191
522, -252, 8191
316, -322, 8191
46, -396, 8191
-148, -336, 8191
-276, -310, 8191
-330, -282, 8191
-348, -80, 8191
-164, 80, 8191
-60, 148, 8191
206, 262, 8191
554, 408, 8191
722, 534, 8191
508, 516, 7692
292, 534, 7416
230, 384, 7750
172, 210, 8191
184, 114, 8191
84, 232, 8191
-282, 552, 8191
-672, 856, 8112
-1066, 1314, 6864
-1292, 1560, 5222
-1296, 1760, 3760
-1074, 1842, 2308
-828, 1802, 1522
-694, 1422, 1356
-656, 1036, 1324
-662, 920, 1256
-684, 816, 936
-812, 596, 324
-932, 568, -534
-936, 594, -1772
-920, 530, -2864
-824, 244, -3528
-690, -74, -4240
-420, -326, -4768
-294, -560, -5144
-300, -814, -5162
-384, -1084, -5068
-482, -1336, -5284
-698, -1444, -5480
-918, -1500, -5716
-1104, -1668, -5576
-1100, -1848, -5376
-1126, -1936, -5252
-1208, -2040, -5268
-1244, -2204, -5376
-1122, -2276, -5456
-1010, -2356, -5706
-870, -2360, -5772
-820, -2490, -5704
-882, -2616, -5380
-916, -2768, -5004
-894, -2810, -4596
-852, -2924, -4320
-872, -2974, -3968
-824, -3268, -3576
-762, -3400, -3080
-660, -3532, -2452
-658, -3716, -1796
-672, -3878, -1344
-706, -3948, -860
-566, -3996, -588
-446, -3938, -300
-338, -3966, -124
-172, -4048, -280
28, -3976, -256
124, -3806, -652
190, -3750, -1022
134, -3692, -1516
164, -3608, -2016
132, -3596, -2424
92, -3562, -2764
90, -3546, -2924
-16, -3524, -3052
-234, -3494, -3040
-436, -3480, -3056
-568, -3420, -3080
-624, -3368, -3032
-664, -3376, -2896
-624, -3350, -2848
-600, -3322, -2868
-592, -3226, -3110
-748, -3132, -3412
-848, -3010, -3672
-912, -2924, -4176
-968, -2750, -4976
-1076, -2530, -5840
-1180, -2252, -6796
-1252, -2004, -7412
-1288, -1754, -7592
-1532, -1554, -7856
-1640, -1196, -7816
-1680, -912, -7456
-1692, -658, -7092
-1536, -466, -6512
-1276, -210, -6124
-1130, 46, -5620
-788, 258, -5276
-634, 526, -4940
-612, 834, -4848
-724, 1306, -4560
-688, 1630, -4032
-766, 2024, -3032
-780, 2388, -2416
-944, 2730, -1592
-920, 3136, -586
-776, 3204, 736
-516, 3252, 2148
138, 3128, 3748
526, 2818, 5500
684, 2630, 6756
672, 2556, 7844
100, 2082, 8191
-444, 1552, 8191
-780, 1422, 8191
-1054, 1438, 7796
-946, 1492, 7332
-942, 1774, 6724
-912, 2348, 5940
-716, 2926, 5638
-382, 2948, 6396
-10, 2924, 8008
706, 2622, 8191
836, 1940, 8191
628, 1406, 8191
226, 942, 8191
-342, 782, 8191
-928, 730, 8191
-1252, 674, 8191
-1462, 712, 8191
-1200, 932, 8191
-706, 1166, 8191
-202, 1264, 8191
458, 1214, 8191
722, 1010, 8191
684, 854, 8191
518, 716, 8191
106, 660, 8191
-164, 664, 8191
-420, 598, 8191
-746, 652, 8191
-844, 816, 8191
-816, 916, 8191
-534, 1058, 8191
-256, 1284, 8191
-224, 1308, 8191
-120, 1402, 8191
-40, 1508, 8191
-198, 1516, 8191
-426, 1538, 8191
-482, 1786, 8191
-478, 1956, 7600
-526, 1944, 6972
-486, 1914, 6668
-484, 1808, 6384
-544, 1812, 5608
-650, 1932, 4864
-762, 1964, 3752
-752, 1984, 2880
-566, 1948, 1904
-292, 1730, 1144
-272, 1508, 256
-202, 1338, -296
-234, 1192, -940
-462, 886, -1144
-776, 494, -1308
-884, 266, -1492
-810, -6, -1592
-708, -198, -1848
-576, -562, -2088
-314, -820, -2660
-168, -984, -3332
-128, -1244, -3832
220, -1516, -3496
-116, -1638, -3520
-156, -1872, -3524
-316, -1920, -3920
-364, -2014, -4212
-448, -2100, -4528
-466, -2220, -4672
-572, -2360, -4664
