Acc_X,Acc_Y,Acc_Z
-312,426,-272
-308,-336,184
-440,-1098,-370
-622,-1448,-688
-588,-1780,-672
-216,-2220,-764
-524,-2080,-896
-522,-2024,-736
-552,-1958,-668
-522,-1816,-656
-448,-1442,-506
-332,-916,-260
-172,-418,-180
-28,298,-112
124,1046,-36
240,2188,-36
378,3402,2
506,5272,84
606,7146,84
260,8191,184
80,8191,216
-172,8191,462
-356,8191,612
-580,8191,980
-580,8191,1578
-652,8191,2012
-554,8191,2416
-416,8191,2582
-286,7516,2648
-188,6964,2528
-94,6658,2256
24,6790,1948
72,7290,1592
116,7870,1368
116,8191,1208
74,8191,1140
50,8191,1152
-2,8191,1208
-32,8191,1256
42,8191,946
-12,8191,1022
16,8191,980
60,8191,856
94,8191,760
142,8191,680
208,8191,560
250,8191,536
296,8168,536
288,7890,572
272,7624,672
268,7412,760
274,7230,876
260,7056,948
260,6796,1060
256,6566,1112
258,6230,1188
260,5948,1196
294,5538,1216
314,5238,1224
336,4892,1192
348,4568,1180
356,4190,1176
352,3836,1088
360,3582,1080
360,3312,1052
368,3070,1072
364,2846,1030
356,2660,1056
344,2486,1080
326,2310,1056
326,2176,1108
312,2058,1124
282,1998,1132
284,1962,1112
286,1948,1124
302,1948,1132
300,2024,1108
296,2144,1018
316,2324,900
332,2548,816
344,2828,740
394,3126,680
388,3416,560
426,3790,480
400,4136,416
412,4616,340
404,5040,328
388,5494,260
366,5948,236
316,6406,188
286,6744,92
288,7098,68
260,7268,-2
216,7368,-132
246,7380,-208
216,7332,-332
204,7224,-388
204,7120,-444
204,7004,-476
192,6982,-496
180,7042,-448
172,7048,-396
156,7202,-300
146,7236,-240
150,7336,-172
128,7350,-148
116,7306,-124
106,7260,-88
82,7402,-80
116,6644,-124
96,6772,-128
72,6772,-136
64,6558,-168
76,6476,-144
68,6336,-160
60,6206,-112
68,5998,-120
46,5838,-72
64,5588,-112
42,5364,-76
68,5204,-144
68,4994,-148
60,4776,-144
58,4528,-180
50,4378,-192
80,4140,-164
50,3972,-176
40,3788,-164
46,3628,-176
32,3442,-112
36,3288,-168
20,3108,-164
46,2976,-164
28,2856,-152
42,2702,-176
38,2598,-188
20,2490,-168
44,2428,-148
46,2360,-164
54,2278,-180
38,2256,-124
56,2244,-120
64,2260,-120
90,2326,-52
136,2456,-80
148,2590,-6
188,2728,48
204,2888,100
238,3036,160
232,3154,176
260,3330,224
286,3444,252
300,3662,328
316,3812,364
336,3988,384
332,4238,468
356,4378,498
356,4606,544
368,4770,564
370,4982,612
392,5138,624
408,5276,676
396,5420,712
418,5550,712
404,5684,716
412,5760,760
422,5792,764
414,5840,740
432,5860,752
444,5888,728
426,5904,744
452,5926,732
456,5914,704
476,5956,716
492,5974,664
480,5990,684
492,5958,700
492,5974,724
470,5926,724
492,5874,724
496,5796,720
512,5744,724
492,5590,732
510,5508,744
504,5408,748
492,5312,788
520,5174,748
500,5080,800
492,4974,772
512,4852,788
496,4766,772
488,4634,764
492,4502,756
500,4368,744
496,4296,752
496,4162,752
504,4052,744
484,3904,740
496,3800,788
492,3718,740
440,3632,780
466,3520,780
466,3476,760
432,3412,764
434,3340,788
436,3316,744
428,3296,772
412,3312,776
426,3304,724
396,3320,716
372,3364,704
396,3422,636
392,3508,568
392,3602,544
378,3684,484
386,3776,440
378,3874,344
372,3962,340
384,4062,296
382,4174,248
378,4298,220
378,4376,204
392,4490,172
392,4576,172
352,4712,156
360,4826,152
356,4888,148
340,4996,132
324,5048,96
348,5112,76
330,5140,44
324,5186,64
318,5220,32
312,5252,-2
304,5260,12
272,5276,24
288,5272,-48
272,5288,6
236,5316,-44
252,5204,-30
216,5168,-6
230,5212,-14
232,5180,-14
224,5136,-10
212,5096,-2
228,5044,-24
200,4964,14
194,4916,20
186,4852,2
168,4736,0
184,4640,8
164,4576,-16
184,4476,-10
148,4404,-2
182,4312,-20
160,4242,16
172,4132,10
168,4036,-18
156,3948,-14
160,3862,-32
164,3796,-36
164,3680,-18
156,3642,-28
160,3568,-36
170,3498,-36
160,3438,-10
172,3386,-32
176,3360,-6
164,3288,-6
186,3232,-12
204,3244,16
208,3230,12
208,3242,20
224,3282,48
250,3320,28
272,3370,68
278,3404,96
286,3446,104
308,3472,116
322,3508,152
326,3568,156
352,3580,196
356,3644,204
378,3714,252
364,3776,252
380,3828,260
396,3910,292
390,3962,328
392,4076,356
422,4132,368
436,4268,380
440,4308,436
428,4384,436
452,4428,416
438,4506,452
460,4546,502
484,4582,494
488,4624,528
474,4640,530
500,4690,500
496,4706,518
500,4758,530
518,4744,536
508,4796,564
488,4764,552
508,4786,560
508,4770,572
512,4752,556
518,4762,584
518,4724,584
532,4704,588
514,4680,592
484,4650,576
516,4602,632
518,4584,656
510,4528,636
500,4460,620
504,4420,624
512,4386,632
496,4338,628
500,4294,664
496,4240,640
502,4138,628
498,4136,660
474,4072,620
480,4036,664
474,3992,640
484,3924,664
440,3876,620
454,3872,616
454,3840,628
460,3814,644
462,3764,596
448,3740,620
412,3750,640
436,3724,636
416,3744,616
422,3732,596
390,3752,592
400,3754,532
392,3744,580
370,3754,548
388,3784,522
352,3798,498
356,3840,452
360,3862,420
348,3888,408
366,3944,348
364,4000,320
360,4038,316
344,4060,244
340,4104,260
360,4138,228
340,4208,236
330,4234,240
360,4300,184
340,4300,212
326,4326,196
332,4336,192
314,4380,168
326,4400,180
320,4416,180
296,4440,176
314,4450,176
300,4460,160
304,4468,104
304,4464,140
286,4472,132
292,4480,136
308,4450,152
284,4468,108
288,4420,136
282,4442,92
274,4410,76
282,4384,72
280,4348,56
268,4324,68
260,4300,52
260,4264,56
256,4232,68
250,4158,68
268,4136,28
278,4110,56
268,4056,28
256,4012,40
238,3976,76
272,3922,56
264,3888,72
270,3862,48
246,3820,84
278,3814,80
274,3760,48
264,3724,84
260,3720,44
282,3678,60
278,3680,84
274,3672,44
292,3662,64
292,3612,76
294,3628,56
326,3654,76
326,3640,84
360,3664,104
344,3664,108
352,3656,108
376,3666,144
362,3676,144
378,3732,148
418,3704,184
400,3714,208
400,3746,184
422,3798,224
422,3832,240
412,3814,260
424,3856,268
424,3896,300
440,3916,304
428,3950,316
434,3972,336
440,3992,360
464,4040,344
432,4040,332
462,4078,364
470,4096,396
500,4092,376
482,4136,408
470,4204,404
500,4202,428
478,4170,400
470,4226,424
492,4246,428
470,4260,436
480,4260,476
496,4282,448
476,4256,452
492,4264,514
492,4274,496
496,4272,510
492,4240,506
500,4252,492
514,4234,500
484,4208,544
476,4188,498
496,4190,536
484,4144,518
474,4122,532
466,4122,544
474,4070,524
474,4072,544
474,4034,526
444,4022,564
462,4000,530
454,4004,544
432,3944,532
440,3960,542
432,3936,514
426,3924,536
412,3896,536
412,3892,536
416,3862,544
400,3862,552
420,3852,494
408,3824,510
400,3848,544
388,3828,536
372,3856,528
374,3810,488
374,3848,484
360,3854,468
344,3864,468
348,3866,476
356,3856,440
340,3880,420
352,3872,404
342,3902,352
360,3904,360
340,3928,336
340,3962,304
334,3970,256
344,3996,264
352,3996,288
340,4026,292
348,4026,248
340,4022,268
352,4060,268
340,4040,220
340,4092,228
348,4100,208
340,4102,252
332,4100,212
326,4074,216
344,4120,212
332,4092,196
332,4126,184
340,4126,188
312,4104,168
334,4104,188
340,4100,164
328,4102,168
318,4110,164
344,4092,164
