Acc_X,Acc_Y,Acc_Z
728,4580,596
714,4598,592
706,4616,624
718,4624,608
704,4602,604
710,4632,660
714,4634,664
724,4608,660
704,4612,664
710,4582,676
684,4584,664
700,4572,624
688,4550,656
662,4528,680
672,4476,692
676,4426,688
662,4400,696
672,4354,696
636,4316,704
632,4278,672
640,4244,676
624,4164,672
624,4120,660
632,4052,680
620,4004,652
602,3944,668
604,3924,620
594,3872,684
584,3840,652
576,3806,664
572,3746,636
568,3710,644
558,3720,620
580,3652,636
570,3646,588
552,3620,612
550,3608,580
554,3594,584
544,3582,584
562,3612,572
532,3590,568
552,3612,576
548,3628,568
552,3636,548
554,3660,528
552,3684,480
558,3718,476
580,3744,412
572,3788,432
564,3840,340
592,3862,324
600,3934,320
614,3940,304
614,3996,284
622,4038,276
636,4058,268
622,4108,264
644,4130,276
652,4178,236
646,4222,252
648,4242,252
642,4302,232
644,4276,228
676,4312,224
652,4336,252
658,4356,240
636,4368,236
656,4376,224
658,4356,200
662,4376,208
644,4376,188
646,4382,192
654,4374,192
662,4356,172
652,4374,156
668,4348,148
646,4324,164
646,4312,152
624,4290,124
676,4260,128
646,4232,120
644,4178,128
648,4152,120
640,4104,124
648,4090,116
636,4048,120
632,4022,128
624,3996,84
652,3932,108
618,3912,108
640,3898,100
638,3852,80
644,3848,132
618,3822,108
644,3772,124
618,3790,80
620,3738,120
632,3724,104
628,3720,100
644,3680,92
622,3676,108
644,3676,92
652,3688,128
658,3688,144
640,3708,148
664,3710,184
680,3708,172
684,3714,164
680,3728,216
680,3738,232
684,3752,212
688,3788,244
696,3780,256
700,3828,280
692,3820,280
696,3862,324
696,3872,352
700,3900,332
710,3928,400
708,3928,404
706,3978,412
736,3980,432
704,4022,424
714,4040,428
720,4076,432
710,4076,472
708,4106,492
732,4104,460
714,4130,506
718,4144,456
710,4148,460
696,4140,494
692,4166,518
692,4158,490
680,4166,528
696,4182,510
706,4202,568
684,4192,552
680,4182,514
692,4174,552
688,4156,564
676,4140,556
660,4130,536
672,4106,580
658,4102,568
662,4064,608
652,4040,592
664,4036,572
656,3992,564
640,3972,560
628,3976,576
644,3952,584
640,3920,556
622,3910,540
618,3892,556
626,3872,572
628,3848,564
600,3844,572
608,3810,564
596,3812,540
600,3792,548
592,3784,528
596,3744,548
596,3772,528
600,3756,522
606,3734,560
596,3746,510
592,3764,510
588,3746,510
576,3748,500
580,3754,518
604,3758,488
576,3784,464
588,3772,448
606,3784,424
592,3776,400
588,3810,404
578,3828,380
584,3844,348
622,3862,364
602,3858,328
620,3888,336
644,3906,288
636,3902,304
640,3936,324
636,3956,292
636,3974,264
636,3976,248
660,3992,236
646,4018,244
626,3996,240
636,4026,252
