Acc_X,Acc_Y,Acc_Z
-1216, -3230, -3772
-992, -3336, -3368
-850, -3446, -2864
-728, -3454, -2468
-692, -3662, -2070
-588, -3728, -1816
-508, -3862, -1440
-504, -3926, -1208
-390, -3950, -1112
-344, -3948, -1112
-404, -4032, -968
-352, -3972, -832
-142, -3918, -712
-56, -3918, -368
82, -4004, -188
148, -3970, -120
160, -3936, -176
90, -3880, -480
28, -3852, -804
-56, -3812, -1156
-134, -3744, -1480
-276, -3740, -1792
-408, -3684, -2100
-504, -3624, -2508
-676, -3660, -2586
-840, -3576, -2688
-990, -3520, -2828
-1048, -3534, -2936
-1204, -3418, -3164
-1348, -3330, -3428
-1476, -3216, -3688
-1642, -3092, -4180
-1996, -2886, -5140
-1886, -2728, -5824
-1994, -2500, -6400
-2144, -2442, -6698
-2024, -2238, -7436
-2036, -1912, -8092
-2136, -1624, -8192
-2218, -1244, -8192
-2182, -946, -8156
-2168, -602, -7730
-2162, -218, -6936
-2174, 122, -6176
-2212, 314, -5392
-2252, 534, -4804
-2188, 850, -4296
-1830, 1000, -3892
-1720, 1166, -3440
-1512, 1486, -3396
-1078, 1894, -3028
-980, 2546, -2428
-706, 2844, -1522
-512, 3162, -360
-206, 3624, 932
362, 3792, 2728
616, 3610, 4130
886, 3636, 5670
1442, 3634, 7080
1550, 2898, 8191
1100, 2118, 8191
444, 1482, 8191
-134, 1102, 8191
-536, 1210, 8191
-934, 808, 7280
-1024, 1678, 6352
-724, 2460, 5686
70, 2810, 6460
990, 2772, 7810
1636, 2742, 8191
2256, 2222, 8191
2194, 1752, 8191
2152, 1556, 8191
1982, 1358, 8191
1598, 1210, 8191
1418, 1180, 8191
1292, 1162, 8191
1510, 838, 8191
1732, 962, 8191
2030, 932, 8191
2112, 834, 8191
2152, 742, 8191
2130, 782, 8191
2104, 846, 8191
1988, 884, 8191
1734, 872, 8191
1636, 1012, 8191
1484, 1140, 8191
1236, 1426, 8191
1044, 1662, 8191
812, 1958, 8191
718, 2166, 8191
696, 2264, 8191
786, 2340, 8191
932, 2530, 8191
880, 2548, 8056
622, 2472, 7290
414, 2902, 6182
6, 3088, 5480
-308, 2872, 4172
-858, 2914, 3672
-1086, 2876, 3228
-1336, 2660, 2570
-1248, 2494, 1592
-1010, 2422, 724
-688, 2130, -316
-372, 1814, -960
-252, 1334, -1524
-82, 968, -2054
10, 568, -2496
68, 340, -2864
-72, 144, -3168
-400, 68, -3644
-584, -96, -4188
-908, -178, -4662
-1038, -452, -4896
-1378, -820, -5146
-1536, -1050, -5644
-1668, -1218, -6108
-1628, -1516, -6208
-1580, -1772, -6202
-1638, -1904, -6228
-1646, -2000, -6188
-1654, -2244, -5760
-1576, -2430, -5456
-1358, -2572, -5080
-1192, -2642, -4928
-1072, -2788, -5104
-902, -2964, -5020
-816, -3156, -4672
-680, -3222, -3952
-514, -3424, -3138
-504, -3688, -2292
-570, -3802, -1760
-574, -3964, -1256
-608, -4092, -776
-624, -4192, -364
-614, -4192, -268
-532, -4190, -228
-460, -4184, -100
-376, -4112, 148
-392, -4124, 252
-420, -4070, 100
-508, -3988, -204
-602, -3910, -644
-624, -3848, -848
-512, -3848, -1000
-336, -3852, -1156
-190, -3812, -1316
-102, -3812, -1468
-172, -3780, -1664
-296, -3776, -1864
-510, -3716, -1996
-740, -3690, -1992
-942, -3662, -1916
-1068, -3664, -1924
-1122, -3728, -1940
-1220, -3702, -1980
-1140, -3672, -1996
-1064, -3652, -2088
-1060, -3636, -2276
-1016, -3628, -2476
-1020, -3604, -2704
-1002, -3580, -2848
-1016, -3550, -2940
-960, -3482, -2960
-912, -3458, -2928
-916, -3442, -2828
-880, -3382, -2868
-948, -3260, -2972
-1038, -3160, -3316
-1230, -2970, -3664
-1528, -2852, -4288
-1500, -2516, -5220
-1548, -2366, -6052
-1888, -2096, -6952
-2008, -2014, -7448
-2074, -1972, -7780
-1964, -1530, -8192
-2022, -1240, -8192
-2314, -476, -8192
-2436, -32, -8192
-2454, 390, -8192
-2278, 954, -8028
-2056, 1396, -7040
-2034, 1764, -5884
-1746, 2222, -4606
-1444, 2578, -3560
-1272, 2784, -2876
-1204, 3006, -2252
-1170, 3364, -1788
-1128, 3880, -1604
-1144, 4524, -952
-698, 4774, 276
-494, 5056, 1518
-194, 5380, 3764
960, 5040, 6118
1338, 4320, 8191
1922, 3718, 8191
1920, 2986, 8191
644, 2568, 8191
-614, 2210, 8191
-1304, 3066, 8191
-1466, 3884, 7348
-1038, 4252, 7310
346, 4410, 8191
1694, 4324, 8191
2708, 3740, 8191
3174, 3110, 8191
3106, 2628, 8191
2772, 2616, 8191
2060, 2364, 8191
1342, 2080, 8191
508, 1852, 8191
38, 1612, 8191
74, 1426, 8191
338, 1308, 8191
724, 1340, 8191
1042, 1442, 8191
1108, 1478, 8191
1038, 1704, 8191
1064, 1894, 8191
1064, 2062, 8191
1240, 2244, 8191
1280, 2336, 8191
1108, 2452, 8191
702, 2538, 8191
422, 2772, 8191
140, 2904, 8191
36, 3010, 8191
-120, 3066, 7960
-130, 3174, 6742
234, 3040, 6530
200, 3424, 5416
176, 3452, 4188
134, 3490, 2784
228, 3422, 1562
252, 3170, 340
72, 2810, -312
-252, 2412, -992
-350, 2040, -1364
-400, 1606, -1992
-360, 1282, -2316
-322, 770, -2608
-290, 460, -2884
-160, 100, -2868
-246, -240, -2864
-242, -460, -3102
-244, -604, -3564
-298, -798, -4068
-326, -990, -4572
-326, -1304, -4816
-466, -1326, -5276
-396, -1572, -5392
-522, -1814, -5440
-596, -2026, -5368
-740, -2156, -5252
