Acc_X,Acc_Y,Acc_Z
-8192, -1752, 3236
-8192, -1580, 3012
-7918, -1404, 2968
-7450, -1362, 3012
-7256, -1274, 3028
-6934, -1080, 2732
-6758, -898, 2400
-6686, -840, 2356
-6488, -570, 2408
-6176, -504, 2544
-5982, -358, 2456
-5600, -92, 2332
-5154, 84, 2348
-4734, 228, 2504
-4100, 456, 2408
-3092, 700, 2100
-2226, 786, 2116
-1524, 764, 2136
-814, 812, 1944
90, 850, 1760
1042, 820, 1528
1956, 502, 1428
2764, 328, 1224
4332, 218, 916
6164, 34, 448
7856, -454, 172
8191, -816, -2
8191, -944, -184
7624, -890, -508
6954, -732, -616
6370, -756, -364
6122, -832, -116
6122, -864, -20
6290, -886, -188
6500, -894, -348
6782, -948, -628
7344, -988, -912
7714, -1106, -1264
7966, -1228, -1448
8052, -1336, -1424
7826, -1344, -1232
7592, -1352, -1092
