Acc_X,Acc_Y,Acc_Z
466,5946,772
480,5836,772
492,5810,780
470,5714,804
460,5644,824
452,5516,808
448,5372,832
448,5292,840
474,5180,820
480,5094,824
466,4940,820
460,4820,780
456,4702,808
452,4580,816
458,4476,812
444,4380,828
448,4222,796
432,4092,820
418,3950,824
430,3836,840
418,3752,804
406,3638,804
410,3580,824
404,3476,812
426,3404,828
388,3372,812
388,3326,784
382,3290,764
360,3258,788
382,3252,780
374,3278,736
382,3300,724
378,3380,704
390,3460,648
378,3546,564
380,3632,552
396,3728,528
382,3796,476
368,3880,424
388,3988,384
422,4078,356
408,4226,304
412,4316,320
396,4404,272
396,4520,228
412,4612,236
380,4720,224
404,4852,208
370,4940,164
392,5044,128
384,5092,144
364,5174,124
356,5180,88
364,5252,120
360,5256,76
348,5264,80
360,5286,72
332,5266,56
310,5288,20
308,5272,32
316,5276,36
296,5272,20
310,5248,40
290,5196,44
284,5156,56
284,5112,32
276,5030,32
268,5018,20
260,4940,-2
260,4908,48
260,4776,-6
246,4716,-2
226,4632,-16
220,4550,10
208,4446,-6
220,4372,-2
226,4264,-6
212,4156,2
200,4060,-16
190,3976,-26
186,3880,12
208,3814,-14
200,3752,-24
208,3658,2
196,3604,0
192,3512,-10
204,3476,6
180,3412,2
204,3372,-16
204,3320,0
204,3278,12
208,3260,-6
216,3226,20
224,3232,28
274,3252,64
256,3270,44
288,3324,64
304,3382,96
308,3408,136
318,3468,152
348,3464,180
348,3520,208
368,3612,220
352,3620,260
368,3666,256
382,3740,300
388,3814,288
380,3858,340
388,3966,356
414,4014,372
424,4122,420
434,4172,448
452,4268,420
432,4338,456
444,4404,476
432,4446,532
456,4528,526
466,4572,548
464,4612,520
500,4636,528
496,4688,536
482,4698,560
496,4720,576
500,4736,556
470,4756,588
480,4750,620
508,4762,584
484,4794,576
512,4780,600
506,4764,648
504,4720,616
496,4702,632
508,4702,636
500,4676,644
504,4628,644
508,4580,680
492,4542,668
488,4488,652
496,4442,680
480,4408,668
466,4352,652
478,4290,656
466,4272,696
472,4200,680
468,4144,704
456,4092,696
444,4044,668
456,3996,640
440,3918,668
466,3904,672
444,3854,680
452,3832,676
436,3792,668
448,3762,636
412,3742,648
404,3724,672
422,3710,644
414,3702,644
410,3698,652
396,3702,668
370,3736,604
384,3714,592
374,3740,576
376,3790,556
352,3784,518
362,3824,476
364,3840,440
360,3900,428
386,3914,388
368,3972,388
386,4026,324
392,4058,316
386,4122,312
378,4130,280
378,4162,248
372,4200,228
372,4286,228
390,4308,236
374,4328,224
360,4348,204
372,4396,212
360,4412,204
364,4456,196
356,4432,232
364,4472,200
368,4472,196
360,4476,176
348,4486,196
344,4486,148
326,4484,176
344,4498,164
332,4480,148
336,4456,124
340,4436,116
322,4428,112
340,4382,72
312,4360,100
324,4348,80
318,4326,80
312,4266,72
310,4264,76
312,4216,68
288,4168,48
296,4100,52
300,4070,84
314,4056,84
296,4000,84
292,3948,72
294,3904,60
288,3868,68
310,3870,80
314,3804,76
290,3780,72
278,3738,60
298,3718,104
314,3672,88
312,3660,60
318,3648,76
308,3640,68
330,3642,52
350,3616,72
318,3608,96
326,3624,124
340,3604,104
352,3644,80
364,3644,120
378,3664,140
394,3690,140
388,3706,184
392,3692,204
420,3740,228
400,3750,244
418,3810,248
434,3820,240
440,3824,304
452,3840,280
428,3868,324
440,3900,332
452,3932,360
436,3980,348
432,4004,368
436,4010,360
440,4064,408
484,4092,388
476,4108,432
470,4128,412
480,4132,412
476,4178,444
478,4222,428
484,4260,448
460,4248,494
492,4272,452
484,4286,436
510,4280,480
508,4278,476
482,4280,514
474,4276,492
466,4294,528
474,4286,548
496,4248,528
480,4244,568
462,4244,548
504,4212,544
454,4208,556
488,4190,538
486,4148,572
466,4122,576
466,4104,564
432,4102,556
472,4022,564
440,4060,568
432,4036,572
444,4008,580
440,3980,548
428,3936,568
438,3920,560
436,3920,576
422,3884,560
428,3884,540
422,3880,576
430,3854,510
436,3844,564
406,3802,540
422,3832,576
400,3836,572
386,3820,524
408,3832,564
396,3810,524
374,3818,540
372,3854,528
364,3862,488
356,3852,520
360,3852,472
384,3862,468
348,3866,432
378,3876,376
368,3904,368
392,3918,340
368,3932,316
364,3954,320
384,4000,292
378,4028,288
384,4036,284
372,4074,284
356,4036,292
378,4030,228
368,4052,236
368,4084,272
396,4088,260
364,4104,252
364,4126,248
372,4110,232
382,4122,252
378,4130,232
376,4142,236
364,4130,208
352,4118,200
380,4126,172
368,4144,188
356,4116,180
352,4116,160
