Acc_X,Acc_Y,Acc_Z
282, 5000, 868
278, 4866, 840
274, 4710, 832
264, 4612, 812
232, 4480, 812
248, 4364, 796
238, 4224, 816
238, 4104, 820
224, 3936, 768
224, 3854, 796
226, 3746, 788
208, 3638, 808
200, 3520, 776
216, 3442, 784
186, 3346, 772
196, 3270, 800
196, 3210, 756
192, 3148, 776
196, 3096, 748
186, 3062, 760
212, 3080, 736
220, 3084, 708
216, 3124, 704
224, 3162, 672
216, 3268, 648
268, 3382, 612
268, 3464, 556
268, 3542, 532
308, 3668, 444
326, 3768, 444
344, 3852, 416
352, 3972, 364
336, 4080, 356
368, 4238, 336
390, 4356, 328
378, 4450, 288
386, 4586, 252
400, 4652, 256
406, 4780, 240
408, 4900, 212
404, 5030, 220
418, 5070, 184
410, 5156, 196
408, 5184, 180
392, 5246, 164
426, 5280, 176
408, 5290, 148
396, 5320, 116
386, 5324, 124
400, 5308, 124
404, 5312, 80
404, 5312, 100
368, 5286, 108
382, 5284, 120
392, 5238, 84
378, 5222, 116
356, 5180, 96
348, 5138, 64
348, 5092, 84
344, 5038, 76
348, 4974, 52
348, 4926, 60
344, 4850, 52
348, 4736, 36
344, 4662, 8
346, 4586, 20
352, 4498, 32
336, 4412, 22
320, 4350, 28
316, 4252, 20
336, 4132, 12
300, 4084, 12
318, 3996, 12
322, 3928, 36
320, 3876, 28
304, 3796, 24
312, 3736, 16
308, 3654, 16
314, 3608, 16
318, 3564, 22
336, 3504, 48
296, 3464, 44
316, 3416, 16
326, 3398, 26
324, 3350, 28
326, 3326, 12
316, 3334, 20
334, 3326, 48
324, 3338, 52
330, 3370, 84
348, 3424, 132
348, 3464, 144
348, 3502, 156
372, 3568, 180
360, 3586, 204
368, 3624, 244
376, 3656, 288
364, 3698, 268
352, 3784, 340
374, 3856, 368
372, 3892, 392
386, 3930, 424
392, 4034, 464
388, 4118, 474
396, 4178, 532
400, 4260, 510
386, 4338, 544
418, 4384, 556
384, 4442, 628
384, 4502, 564
392, 4546, 584
412, 4596, 588
392, 4624, 628
412, 4692, 644
414, 4700, 608
416, 4732, 624
408, 4774, 640
404, 4748, 620
414, 4814, 696
390, 4802, 668
400, 4766, 660
392, 4796, 728
384, 4798, 692
386, 4772, 704
368, 4752, 716
404, 4708, 720
386, 4688, 688
382, 4652, 720
368, 4620, 716
374, 4576, 700
356, 4528, 720
348, 4484, 756
360, 4436, 724
360, 4364, 728
362, 4340, 720
326, 4262, 720
356, 4238, 676
352, 4144, 704
338, 4104, 700
338, 4032, 716
332, 3972, 700
292, 3922, 668
310, 3892, 696
308, 3844, 684
296, 3796, 688
292, 3764, 688
300, 3748, 672
278, 3672, 668
280, 3680, 684
282, 3628, 640
292, 3616, 656
278, 3602, 644
296, 3620, 620
296, 3616, 616
300, 3598, 588
292, 3638, 588
296, 3646, 544
280, 3680, 588
296, 3694, 532
312, 3750, 544
322, 3768, 496
330, 3796, 416
312, 3830, 416
332, 3858, 412
344, 3900, 372
352, 3964, 348
364, 4012, 292
356, 4060, 304
360, 4104, 300
382, 4132, 256
372, 4200, 264
368, 4226, 280
396, 4296, 240
386, 4282, 260
386, 4360, 244
404, 4368, 232
400, 4390, 244
392, 4420, 208
396, 4438, 224
400, 4464, 224
392, 4498, 200
402, 4484, 228
408, 4492, 220
388, 4494, 232
400, 4494, 176
406, 4480, 168
384, 4460, 176
380, 4472, 156
378, 4452, 164
376, 4438, 156
364, 4424, 156
382, 4400, 124
380, 4382, 148
378, 4340, 128
368, 4316, 104
386, 4276, 96
382, 4256, 152
408, 4216, 160
390, 4156, 132
384, 4118, 128
378, 4072, 120
396, 4056, 112
396, 3992, 112
388, 3948, 156
370, 3918, 116
378, 3906, 112
390, 3864, 100
382, 3848, 80
386, 3802, 104
400, 3780, 116
388, 3760, 108
366, 3714, 116
392, 3744, 120
374, 3710, 100
394, 3702, 152
392, 3680, 104
390, 3672, 136
400, 3656, 104
416, 3676, 140
400, 3672, 164
400, 3706, 164
408, 3694, 196
416, 3728, 192
416, 3732, 200
412, 3760, 216
422, 3776, 224
418, 3776, 248
440, 3808, 268
444, 3844, 304
424, 3862, 296
440, 3868, 336
422, 3892, 384
428, 3924, 376
426, 3948, 396
420, 3980, 392
420, 4008, 416
404, 4060, 436
430, 4060, 444
416, 4088, 502
434, 4110, 440
452, 4136, 468
426, 4200, 484
412, 4192, 510
428, 4186, 514
416, 4240, 494
436, 4256, 510
420, 4268, 524
430, 4234, 540
418, 4282, 530
422, 4276, 528
418, 4284, 556
400, 4284, 552
414, 4274, 556
404, 4264, 540
408, 4268, 572
378, 4260, 600
408, 4252, 616
416, 4244, 572
378, 4184, 608
390, 4186, 604
388, 4162, 592
378, 4132, 592
364, 4114, 588
376, 4080, 572
364, 4048, 608
372, 4048, 604
360, 4022, 604
368, 3988, 588
356, 3976, 604
348, 3962, 612
364, 3918, 572
344, 3906, 576
336, 3896, 572
352, 3852, 604
332, 3836, 556
348, 3780, 568
336, 3816, 564
330, 3806, 568
328, 3788, 548
336, 3772, 540
332, 3780, 544
334, 3780, 552
318, 3796, 544
330, 3758, 564
312, 3776, 532
314, 3794, 518
322, 3794, 492
312, 3806, 522
318, 3818, 472
318, 3832, 460
318, 3824, 416
334, 3848, 388
336, 3864, 368
352, 3872, 336
360, 3880, 372
356, 3910, 340
358, 3932, 340
374, 3958, 316
368, 3972, 292
382, 3992, 284
374, 4012, 264
378, 4016, 316
370, 4032, 292
