Acc_X: 372, Acc_Y: 3856, Acc_Z: 528
Acc_X: 374, Acc_Y: 3810, Acc_Z: 488
Acc_X: 374, Acc_Y: 3848, Acc_Z: 484
Acc_X: 360, Acc_Y: 3854, Acc_Z: 468
Acc_X: 344, Acc_Y: 3864, Acc_Z: 468
Acc_X: 348, Acc_Y: 3866, Acc_Z: 476
Acc_X: 356, Acc_Y: 3856, Acc_Z: 440
Acc_X: 340, Acc_Y: 3880, Acc_Z: 420
Acc_X: 352, Acc_Y: 3872, Acc_Z: 404
Acc_X: 342, Acc_Y: 3902, Acc_Z: 352
Acc_X: 360, Acc_Y: 3904, Acc_Z: 360
Acc_X: 340, Acc_Y: 3928, Acc_Z: 336
Acc_X: 340, Acc_Y: 3962, Acc_Z: 304
Acc_X: 334, Acc_Y: 3970, Acc_Z: 256
Acc_X: 344, Acc_Y: 3996, Acc_Z: 264
Acc_X: 352, Acc_Y: 3996, Acc_Z: 288
Acc_X: 340, Acc_Y: 4026, Acc_Z: 292
Acc_X: 348, Acc_Y: 4026, Acc_Z: 248
Acc_X: 340, Acc_Y: 4022, Acc_Z: 268
Acc_X: 352, Acc_Y: 4060, Acc_Z: 268
Acc_X: 340, Acc_Y: 4040, Acc_Z: 220
Acc_X: 340, Acc_Y: 4092, Acc_Z: 228
Acc_X: 348, Acc_Y: 4100, Acc_Z: 208
Acc_X: 340, Acc_Y: 4102, Acc_Z: 252
Acc_X: 332, Acc_Y: 4100, Acc_Z: 212
Acc_X: 326, Acc_Y: 4074, Acc_Z: 216
Acc_X: 344, Acc_Y: 4120, Acc_Z: 212
Acc_X: 332, Acc_Y: 4092, Acc_Z: 196
Acc_X: 332, Acc_Y: 4126, Acc_Z: 184
Acc_X: 340, Acc_Y: 4126, Acc_Z: 188
Acc_X: 312, Acc_Y: 4104, Acc_Z: 168
Acc_X: 334, Acc_Y: 4104, Acc_Z: 188
Acc_X: 340, Acc_Y: 4100, Acc_Z: 164
Acc_X: 328, Acc_Y: 4102, Acc_Z: 168
Acc_X: 318, Acc_Y: 4110, Acc_Z: 164
Acc_X: 344, Acc_Y: 4092, Acc_Z: 164

