Acc_X,Acc_Y,Acc_Z
1410, 516, 8191
1436, 384, 8191
1756, 102, 8191
1794, -110, 8191
1916, -218, 8191
2080, -162, 8191
2056, -88, 8191
1960, 20, 8191
1676, 92, 8191
1576, 196, 8191
1564, 414, 8191
1554, 490, 8191
1492, 414, 8191
1424, 440, 8191
1452, 374, 8191
1400, 360, 8191
1316, 544, 8191
1078, 716, 8191
462, 978, 8191
62, 1280, 7644
-368, 1416, 6464
-676, 1524, 5040
-828, 1478, 3932
-766, 1520, 2912
-636, 1420, 2288
-500, 1036, 1952
-490, 836, 1756
-260, 778, 1460
-338, 448, 1284
-670, 346, 856
-868, 314, 50
-1020, 282, -570
-1204, 94, -1392
-1028, -118, -2074
-960, -284, -2880
-762, -404, -3296
-740, -664, -3460
-724, -802, -3784
-792, -898, -4110
-902, -1062, -4276
-964, -1270, -4364
-868, -1304, -4748
-768, -1364, -5112
-772, -1586, -5210
-728, -1724, -5284
-662, -1816, -5300
-622, -1902, -5468
-614, -1996, -5676
-584, -2076, -5768
-572, -2224, -5694
-458, -2296, -5686
-464, -2468, -5516
-392, -2534, -5380
-486, -2786, -4832
-658, -2900, -4484
-802, -2880, -4236
-904, -3000, -4024
-950, -3092, -3972
-978, -3234, -3684
-922, -3368, -3328
-804, -3382, -3052
-724, -3484, -2856
-640, -3480, -2544
-608, -3594, -2184
-612, -3644, -1896
-618, -3632, -1816
-600, -3610, -1888
-618, -3576, -2000
-596, -3554, -2184
-552, -3456, -2460
-552, -3484, -2664
-544, -3456, -2928
-584, -3388, -3068
-694, -3400, -3060
-802, -3356, -3024
-776, -3338, -2992
-920, -3232, -3256
-812, -3272, -3220
-784, -3260, -3164
-676, -3226, -3356
-584, -3122, -3524
-574, -3058, -3680
-622, -2992, -3696
-740, -2894, -3860
-844, -2848, -4060
-946, -2776, -4324
-1056, -2716, -4468
-1160, -2648, -4650
-1274, -2544, -4836
-1252, -2364, -5136
-1330, -2214, -5328
-1374, -2010, -5364
-1380, -1872, -5328
-1316, -1708, -5236
-1186, -1476, -5332
-942, -1202, -5348
-776, -928, -5304
-614, -676, -4908
-486, -408, -4556
-452, -68, -4164
-420, 178, -3800
-540, 384, -3432
-824, 496, -2736
-1234, 748, -2164
-1540, 1310, -1448
-1996, 1702, -544
-2044, 1888, 592
-1658, 1958, 1570
-1254, 2102, 1988
-630, 2248, 2272
52, 2400, 2812
698, 2504, 4356
960, 1998, 6352
1070, 1556, 8191
740, 734, 8191
532, 230, 8191
-296, 224, 8191
-692, 72, 8191
-1128, 58, 8191
-1156, 362, 8191
-972, 582, 7632
-588, 812, 6996
-10, 1070, 7016
776, 1332, 7580
1426, 1364, 8191
1760, 1240, 8191
2016, 750, 8191
1872, 744, 8191
1794, 590, 8191
1322, 492, 8191
898, 384, 8191
364, 262, 8191
160, 132, 8191
298, 2, 8191
548, -94, 8191
814, -116, 8191
1026, 64, 8191
962, -208, 8191
1060, 90, 8191
1278, 268, 8191
946, 350, 8191
570, 508, 8191
54, 616, 8191
-268, 838, 8191
-408, 1082, 8191
-274, 1280, 7840
-112, 1184, 7580
-256, 1070, 7020
-134, 1616, 5944
60, 1552, 5088
-44, 1508, 4606
-80, 1608, 3736
-20, 1582, 3078
-160, 1376, 2272
-292, 1296, 1296
-570, 1166, 300
-662, 1012, -452
-920, 766, -1012
-1134, 548, -1660
-1372, 230, -2208
-1322, 18, -2840
-1188, -336, -3106
-1120, -564, -3388
-928, -750, -3676
-758, -886, -4036
-648, -1080, -4224
-610, -1196, -4356
-648, -1276, -4524
-660, -1410, -4724
-796, -1504, -4904
-840, -1534, -5132
-792, -1660, -5344
-744, -1820, -5432
-688, -1980, -5616
-618, -2166, -5608
-574, -2326, -5500
-532, -2372, -5468
-540, -2438, -5420
-628, -2482, -5380
-768, -2608, -5320
-960, -2820, -5176
-1020, -2944, -4704
-1028, -2984, -4240
-994, -3092, -3784
-938, -3176, -3488
-908, -3360, -3134
-924, -3546, -2668
-836, -3606, -2264
-720, -3664, -2028
-666, -3846, -1720
-526, -3880, -1532
-420, -3944, -1180
-336, -4030, -724
-282, -4068, -480
-260, -4048, -400
-284, -4026, -432
-290, -4028, -348
-250, -4004, -408
-80, -3936, -596
-36, -3948, -716
-32, -3940, -980
46, -3880, -1272
80, -3880, -1244
-46, -3788, -1530
-74, -3750, -1636
-76, -3720, -1752
-112, -3716, -1912
-132, -3696, -2084
-184, -3616, -2344
-336, -3566, -2464
-562, -3494, -2636
-640, -3438, -2784
-680, -3356, -3068
-774, -3328, -3408
-814, -3222, -3652
-934, -3152, -4076
-994, -3080, -4260
-1090, -3018, -4404
-1144, -2868, -4492
-1264, -2856, -4520
-1252, -2764, -4536
-1230, -2706, -4812
-1248, -2598, -5152
-1246, -2512, -5804
-1296, -2360, -6198
-1234, -2204, -6824
-1128, -1914, -7276
-1164, -1584, -7172
-1370, -1378, -6988
-1536, -914, -6888
-1488, -550, -6396
-1412, -266, -5564
-1274, -154, -4392
-1076, 68, -3712
-950, 188, -3152
-846, 378, -3016
-772, 436, -2656
-900, 482, -2360
-932, 790, -2312
-988, 1074, -2176
-1152, 1420, -1542
-1348, 1738, -1024
-1208, 2174, -14
-782, 2522, 948
-296, 2756, 2164
312, 2822, 3340
882, 2642, 5556
1180, 1750, 8191
1036, 922, 8191
838, 512, 8191
50, 1040, 8191
-710, 910, 8191
-994, 1414, 7676
-952, 1694, 7616
-732, 1806, 7928
-120, 1512, 8088
438, 1482, 8191
696, 1406, 8191
1064, 1352, 8191
1490, 1262, 8191
2052, 1066, 8191
2096, 666, 8191
1610, 326, 8191
1084, 132, 8191
238, 32, 8191
-212, 116, 8191
-434, 284, 8191
-306, 260, 8191
54, 144, 8191
426, 100, 8191
702, -54, 8191
920, 68, 8191
980, 192, 8191
884, 176, 8191
790, 210, 8191
1020, 340, 8191
960, 310, 8191
722, 292, 8191
374, 352, 8191
180, 508, 8191
72, 556, 8191
-172, 640, 8191
-36, 730, 8191
60, 744, 8191
142, 864, 7768
98, 1012, 6746
-56, 1064, 5584
-92, 1208, 4812
46, 1192, 4134
156, 1032, 4068
254, 764, 4184
156, 708, 3924
32, 752, 3372
-180, 786, 2664
-478, 868, 1780
-1118, 786, 1116
-1532, 690, 92
-1570, 628, -780
-1426, 420, -1216
-1074, 158, -1752
-582, -146, -2332
-320, -380, -2868
-68, -568, -3336
70, -694, -3860
128, -810, -4138
66, -958, -4512
-116, -1088, -4804
-286, -1252, -5048
-368, -1334, -5380
-422, -1496, -5568
-496, -1690, -5604
-514, -1896, -5368
-474, -1972, -5376
-408, -2060, -5284
-386, -2070, -5124
-388, -2100, -5028
-424, -2266, -4928
-552, -2448, -4712
-596, -2464, -4584
-596, -2542, -4662
-636, -2576, -4856
-698, -2728, -4888
-794, -2828, -5028
-802, -2926, -4864
-802, -2974, -4624
-802, -3036, -4452
-788, -3290, -3968
-976, -3352, -3500
-1170, -3440, -3208
-1180, -3464, -2916
-1220, -3538, -2412
-1260, -3766, -1848
-1224, -3840, -1492
