Acc_X,Acc_Y,Acc_Z
-2290, 2824, 744
-4010, 2760, 668
-5586, 2494, 196
-7822, 2278, 94
-8192, 1406, 24
-8192, 980, 592
-8192, -130, 1868
-8192, -1162, 3126
-8192, -1642, 4280
-7112, -1728, 4776
-6458, -884, 5356
-6676, -2060, 4852
-6808, -1790, 4126
-7070, -1132, 3070
-8104, -950, 2820
-8192, -1100, 3076
-8192, -1304, 3328
-8192, -1478, 3652
-8192, -1608, 3724
-8192, -1796, 4032
-8192, -1860, 4126
-8192, -1820, 3984
-8192, -1720, 3644
-8192, -1564, 3208
-8192, -1438, 2680
-8192, -1396, 2208
-8192, -1164, 1732
-8192, -1096, 1424
-8192, -1032, 1340
-8192, -1032, 1288
-8192, -972, 1416
-8192, -946, 1656
-8192, -964, 1884
-8192, -842, 1908
-8192, -530, 1824
-8192, -172, 1812
-7540, 4, 2026
-6492, 118, 2236
-6222, 310, 2132
-5924, 722, 1836
-5542, 1006, 1476
-5016, 1236, 1288
-4674, 1712, 908
-4016, 1970, 736
-2856, 2188, 192
-936, 2166, -80
682, 1728, -68
2476, 1228, 6
4322, 530, -224
5964, -128, -596
7336, -400, -748
7764, -604, -784
7480, -800, -760
6606, -860, -796
5500, -808, -800
4692, -598, -652
5234, -552, 124
6540, -838, 760
7450, -1032, 1148
7872, -1252, 1036
7904, -1176, 656
7910, -1178, 352
7530, -1254, -212
7008, -1282, -712
6526, -1348, -1200
5902, -1500, -1404
5610, -1580, -1668
5028, -1696, -2044
4736, -1680, -2212
