Acc_X,Acc_Y,Acc_Z
-990, -2158, -6280
-1046, -2018, -6296
-1134, -1974, -6256
-1196, -1828, -6416
-1260, -1494, -6714
-1232, -1262, -6904
-1300, -952, -6740
-1366, -690, -6464
-1396, -430, -6368
-1328, -172, -6112
-1154, 36, -5816
-930, 270, -5158
-606, 560, -4600
-466, 850, -3936
-376, 1024, -3448
-348, 1452, -2852
-690, 1752, -2028
-1008, 1810, -1066
-916, 2024, -296
-724, 2278, 1184
-202, 2040, 2656
126, 2104, 4154
110, 2240, 5658
-82, 1882, 6800
-440, 1306, 7624
-694, 920, 8191
-636, 686, 8144
-754, 966, 7074
-776, 586, 6444
-492, 686, 5556
-662, 1144, 4372
-776, 1622, 3864
-618, 2206, 4068
72, 2244, 5492
190, 1684, 7730
640, 1404, 8191
730, 1038, 8191
424, 634, 8191
142, 674, 8191
-308, 500, 8191
-478, 360, 8191
-304, 376, 8191
370, 618, 8191
708, 660, 8191
948, 582, 8191
982, 380, 8191
1156, 400, 8191
1366, 406, 8191
1134, 228, 8191
802, -28, 8191
440, -92, 8191
32, -54, 8191
-294, 58, 8191
-426, -196, 8191
-422, 40, 8191
-132, 44, 8191
98, 192, 8191
566, 344, 8191
704, 424, 8191
776, 612, 8191
700, 700, 8191
552, 894, 8191
164, 1088, 8191
24, 1118, 8191
-116, 1166, 8191
-338, 1074, 8191
-378, 1260, 8191
-380, 1266, 8162
-386, 1378, 7856
-290, 1592, 7092
-372, 1624, 6240
-404, 1768, 5150
-352, 1936, 3558
-288, 1888, 2456
-302, 1792, 1404
-536, 1648, 912
-552, 1486, 388
-744, 1118, 224
-916, 868, -60
-912, 744, -248
-918, 460, -236
-762, 194, -216
-600, -140, -312
-386, -388, -364
32, -426, -416
250, -590, -376
168, -898, -518
208, -948, -996
196, -994, -1540
72, -1002, -2200
-176, -1108, -2570
-356, -1188, -3044
-622, -1252, -3524
-756, -1316, -4276
-982, -1326, -4824
-1284, -1474, -5400
